	GSM2345472	GSM2345460	GSM2345464	GSM2345473	GSM2345470	GSM2345461	GSM2345466	GSM2345463	GSM2345469	GSM2345471	GSM2345462	GSM2345465	GSM2345468	GSM2345467	GSM2345459
Gm43738	281	72	188	104	118	72	94	114	124	69	163	122	155	100	67
Gm43739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4374	58	53	66	24	28	30	64	48	64	13	53	57	71	22	60
Gm43743	4	2	2	2	1	2	1	3	2	0	1	2	0	2	1
Gm43744	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1
Gm43746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43752	0	0	0	0	1	0	0	0	0	0	1	2	1	1	0
Gm43767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43772	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
Gm43779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43786	0	0	3	0	1	0	2	0	0	0	0	1	2	2	1
Gm43796	33	0	16	8	47	0	30	22	21	0	22	20	17	34	35
Gm438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43802	0	8	0	0	0	1	0	2	2	3	2	6	1	0	14
Gm43806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Gm43818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43827	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Gm43828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43840	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Gm43841	1	4	2	1	0	3	1	2	3	1	2	1	3	1	2
Gm43849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43850	0	9	0	0	1	2	5	6	2	2	0	1	0	1	3
Gm43853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43919	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Gm43922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43933	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm43934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43941	6	3	2	2	0	13	2	3	7	1	2	5	4	3	6
Gm43943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43951	4	22	1	6	1	8	19	13	17	4	9	7	6	0	7
Gm43954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43960	26	183	16	46	9	37	67	76	50	59	33	78	14	20	88
Gm43962	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44024	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0
Gm44030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44041	0	3	0	1	0	0	0	1	1	1	2	1	0	0	2
Gm44048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4405	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm44050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44060	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm44061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44075	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Gm44076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44083	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44084	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm44112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44122	0	0	2	0	0	0	2	0	7	0	2	1	5	0	2
Gm44125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44126	30	13	23	14	19	12	33	13	44	5	15	21	14	4	3
Gm44128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44162	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
Gm44163	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0
Gm44173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44180	0	0	0	0	1	0	0	1	1	1	0	3	1	2	0
Gm44182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44212	0	5	0	0	0	0	0	1	1	2	0	3	0	0	0
Gm44213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44218	0	3	0	0	2	0	0	2	1	0	0	0	1	1	1
Gm44219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44227	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Gm44232	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Gm44233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44245	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gm44248	0	1	1	2	0	1	0	0	0	0	0	1	0	0	0
Gm44251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm44252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Gm44259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44279	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gm44281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44285	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm44289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44336	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Gm44389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44419	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gm44420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44431	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
Gm44444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4450	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
Gm44501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44503	0	35	0	15	18	27	18	0	0	0	21	17	0	0	0
Gm4451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44513	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
Gm44519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44523	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Gm44524	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0
Gm44525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44528	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gm44533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44544	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Gm44548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44571	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Gm44578	12	169	12	30	5	29	70	86	35	40	17	75	5	4	41
Gm44580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44583	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Gm44589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4459	270	160	194	87	166	171	209	146	195	48	130	181	314	221	232
Gm44590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44596	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
Gm44598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm44609	0	0	1	1	0	0	0	0	1	4	0	0	3	1	1
Gm4461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4462	17	11	15	3	14	5	3	5	23	5	10	7	14	14	24
Gm44629	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0
Gm44634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44640	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
Gm44648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44666	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Gm4468	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gm44683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44703	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Gm44705	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3
Gm44713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44715	18	221	31	47	5	39	54	86	35	41	32	96	16	11	83
Gm44720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44762	0	10	5	1	0	3	1	0	0	1	1	6	2	2	8
Gm44768	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
Gm44776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44779	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gm44782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44790	0	9	0	3	0	0	4	9	0	0	0	0	0	0	6
Gm44795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44805	0	0	0	0	0	0	4	0	0	0	0	7	0	0	0
Gm44807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4482	0	0	0	0	0	8	0	0	0	0	0	9	0	3	0
Gm44820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44821	1	7	2	0	0	1	5	3	2	1	3	1	1	0	3
Gm44824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44833	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Gm44844	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0
Gm44845	9	32	7	13	6	8	18	13	23	7	3	22	7	4	16
Gm44849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44869	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Gm4487	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Gm44870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44872	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4491	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Gm44910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44911	6	11	4	0	0	0	4	0	1	0	2	0	6	0	17
Gm44917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44918	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
Gm44921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44938	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gm44942	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Gm44943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44954	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Gm44958	0	11	0	3	0	0	0	8	0	3	3	3	0	0	4
Gm44959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44965	7	0	2	1	0	0	5	1	0	2	2	2	3	6	2
Gm44966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44973	35	27	27	3	33	20	18	10	26	0	0	37	45	75	0
Gm44976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44978	0	0	0	0	1	1	1	1	2	0	0	2	0	1	0
Gm44979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44984	12	54	8	27	4	10	30	35	27	13	8	31	4	8	21
Gm44988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45007	0	0	3	0	1	0	1	0	0	0	0	1	1	0	0
Gm4501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45015	4	34	11	5	3	15	11	26	4	8	6	10	3	9	14
Gm45021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45038	99	1451	96	234	31	228	523	662	192	311	171	732	68	56	517
Gm45042	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Gm45048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45062	302	685	265	314	173	357	620	263	653	349	404	707	220	155	536
Gm45070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45080	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Gm45085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45100	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gm45101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45105	15	156	22	26	6	37	53	87	30	57	21	97	16	12	102
Gm45113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
