	GSM4743729	GSM4743730	GSM4743731	GSM4743732	GSM4743733	GSM4743734	GSM4743735
6030452D12Rik	0	0	0	0	0	0	0
6030458C11Rik	1013	1035	951	1179	969	1129	963
6030468B19Rik	6	5	5	0	1	5	1
6030469F06Rik	0	0	0	0	0	0	0
6030498E09Rik	1	1	0	0	0	1	2
6330403A02Rik	298	213	243	303	113	135	112
6330408A02Rik	533	542	481	556	603	513	464
6330409D20Rik	4	2	1	3	1	4	2
6330416G13Rik	737	777	628	821	781	672	882
6330549D23Rik	39	55	45	42	40	34	35
6430531B16Rik	18	18	17	15	17	8	16
6430548M08Rik	4788	4618	3510	4710	4291	5064	4867
6430550D23Rik	27	35	27	35	27	37	15
6430571L13Rik	370	412	251	356	313	234	359
6430573F11Rik	816	1133	893	1041	823	882	944
6430628N08Rik	0	0	0	0	0	0	0
6720489N17Rik	149	173	156	180	196	164	185
6820408C15Rik	8	6	2	3	5	5	2
6820431F20Rik	2816	3186	3519	3446	2859	3367	2503
7420426K07Rik	0	0	0	0	0	0	0
7420461P10Rik	0	0	0	0	0	0	0
7530416G11Rik	2	5	2	9	10	4	1
7530428D23Rik	1	4	4	2	6	0	2
8030411F24Rik	0	0	0	0	0	0	0
8030423J24Rik	0	0	0	0	0	0	0
8030462N17Rik	832	1065	792	1100	831	1022	967
8030474K03Rik	0	0	7	0	0	0	0
8430408G22Rik	1362	3590	1406	1604	1370	1296	2840
9030612E09Rik	187	223	153	194	184	171	171
9030617O03Rik	861	973	658	989	446	374	487
9030619P08Rik	0	0	0	0	0	0	0
9030624G23Rik	6	7	11	6	3	10	3
9030624J02Rik	3447	3681	2675	3399	3356	3130	3435
9130008F23Rik	11	7	21	10	5	11	7
9130011E15Rik	981	1012	803	1021	999	876	919
9130019O22Rik	288	302	231	322	310	316	215
9130023H24Rik	1223	1121	1235	1272	1595	1657	1345
9130204L05Rik	0	0	0	0	0	0	0
9130208D14Rik	1	1	0	1	3	0	3
9130213A22Rik	58	78	62	82	74	58	65
9130230L23Rik	127	76	103	103	159	133	101
9130401M01Rik	857	805	640	750	928	730	795
9130409I23Rik	8	6	3	7	7	6	9
9130409J20Rik	3	3	3	0	3	0	1
9230019H11Rik	1	5	3	5	5	3	2
9230102O04Rik	0	0	0	0	0	0	0
9230104L09Rik	0	0	0	0	0	0	0
9230104M06Rik	7	19	9	16	13	17	21
9230106D20Rik	0	0	0	0	0	0	0
9230109A22Rik	1	8	8	25	10	4	6
9230110C19Rik	80	91	86	103	83	78	70
9230110F15Rik	0	0	0	0	0	0	0
9230112D13Rik	0	0	0	1	0	0	0
9230113P08Rik	15	9	10	10	12	14	4
9330132A10Rik	7	8	10	2	8	8	2
9330151L19Rik	537	661	555	643	493	831	474
9330159F19Rik	655	745	630	741	682	682	554
9330161L09Rik	11	10	14	16	16	14	11
9330182L06Rik	5392	6800	5241	6508	5279	5050	6163
9330182O14Rik	3	7	7	10	10	2	9
9430007A20Rik	0	0	0	0	0	0	0
9430015G10Rik	226	215	268	251	171	337	227
9430016H08Rik	597	748	685	781	697	588	597
9430020K01Rik	576	489	514	542	405	493	419
9430025C20Rik	12	11	17	11	12	18	2
9430038I01Rik	96	64	63	85	68	102	66
9430069I07Rik	12	20	14	9	15	21	21
9430076C15Rik	36	29	32	41	32	38	44
9430097D07Rik	1	2	0	0	1	1	0
9530002B09Rik	0	0	0	0	0	0	0
9530003J23Rik	0	2	1	1	1	0	2
9530053A07Rik	33	69	47	72	30	63	42
9530068E07Rik	10550	11997	9168	11618	11824	8985	11680
9530077C05Rik	368	461	275	438	410	325	349
9630041A04Rik	0	0	0	0	0	0	0
9830107B12Rik	2	1	4	0	2	3	0
9830147E19Rik	530	653	570	689	592	543	589
9930012K11Rik	53	62	41	62	46	56	62
9930021J03Rik	3661	3970	3888	4613	3876	3377	4060
9930022D16Rik	1	0	0	3	0	1	0
9930111J21Rik1	33	29	52	21	23	40	42
9930111J21Rik2	707	465	848	701	619	633	437
A130006I12Rik	12	8	5	14	6	12	9
A130010J15Rik	522	632	544	648	610	535	646
A130051J06Rik	25	20	21	28	20	15	14
A130057D12Rik	4	10	4	6	3	2	9
A1bg	0	0	0	0	0	0	0
A1cf	666	736	791	785	567	717	584
A230046K03Rik	1927	1679	1719	1958	1816	2117	1547
A230050P20Rik	2954	3777	2868	3781	2833	3886	3033
A230052G05Rik	21	25	20	24	13	12	22
A230065H16Rik	0	0	0	0	0	0	0
A230072I06Rik	0	0	0	0	0	0	0
A26c2	0	0	0	0	0	0	0
A2m	0	0	1	0	0	2	0
A330017A19Rik	6	4	8	8	5	7	5
A330044P14Rik	113	139	224	170	179	133	105
A330070K13Rik	0	0	0	0	0	0	0
A3galt2	22	23	17	14	11	23	8
A430005L14Rik	994	987	723	1025	988	906	885
A430033K04Rik	784	882	705	918	797	726	716
A430060F13Rik	0	0	0	0	0	0	0
A430078G23Rik	21	21	15	24	18	17	18
A430089I19Rik	0	0	0	0	0	0	0
A430105I19Rik	2676	3759	2644	4350	3011	2755	3104
A4galt	83	107	99	96	75	46	58
A4gnt	0	0	1	0	0	0	7
A530016L24Rik	0	2	0	1	0	1	0
A530032D15Rik	3	0	0	0	1	0	0
A530064D06Rik	5	9	16	21	7	13	3
A530084C06Rik	2	1	1	1	2	1	0
A530099J19Rik	3	3	1	4	2	3	2
A630001G21Rik	12	7	14	7	6	12	10
A630010A05Rik	7	22	23	23	16	27	25
A630023A22Rik	0	0	0	0	0	0	0
A630033H20Rik	11	20	12	13	7	15	9
A630073D07Rik	4	2	6	5	8	3	2
A630076J17Rik	62	53	29	27	60	59	32
A630095E13Rik	3	2	1	2	2	2	0
A630095N17Rik	4	6	12	12	8	9	10
A730015C16Rik	29	25	38	25	9	29	12
A730017C20Rik	150	208	133	185	156	90	122
A730018C14Rik	1	0	0	0	0	0	0
A730046J19Rik	2	1	0	1	4	1	0
A730049H05Rik	0	3	3	2	1	2	4
A730061H03Rik	11	21	15	20	7	23	13
A730071L15Rik	13	11	8	9	10	12	13
A830005F24Rik	6	8	2	2	7	10	8
A830010M20Rik	1042	1452	1195	1664	1464	921	1319
A830018L16Rik	135	156	102	148	74	122	63
A830031A19Rik	0	0	0	0	0	0	0
A830080D01Rik	493	553	462	494	581	583	508
A930002H24Rik	28	20	29	23	23	19	21
A930003A15Rik	0	1	0	2	0	1	2
A930004D18Rik	109	98	62	93	104	58	82
A930009A15Rik	0	0	0	0	0	0	0
A930011G23Rik	162	349	122	255	191	128	440
A930017K11Rik	0	1	0	2	0	1	0
A930017M01Rik	78	110	87	65	67	48	58
A930018M24Rik	10	12	16	12	6	11	18
A930018P22Rik	2	1	4	6	2	0	2
A930033H14Rik	36	32	56	33	39	36	19
A930035D04Rik	25	21	25	17	36	26	20
AA413626	4	13	9	15	2	11	4
AA414768	606	480	412	487	623	487	531
AA415398	170	185	158	189	168	157	173
AA467197	32	36	33	35	35	14	19
AA543401	0	0	0	0	0	0	0
AA619741	0	0	0	0	0	0	0
AA623943	0	0	0	0	0	0	0
AA792892	0	2	2	3	0	2	2
AA986860	71	66	59	74	71	55	76
AB124611	17	11	20	15	18	13	7
AC087559.1	0	0	0	0	0	0	0
AC087559.2	0	0	0	0	0	0	0
AC087559.3	0	0	0	0	0	0	0
AC102264.1	0	0	0	0	0	0	0
AC109138.1	72	87	63	100	81	85	78
AC123873.1	0	0	0	0	0	0	0
AC123873.2	0	0	0	0	0	0	0
AC123873.3	0	0	0	0	0	0	0
AC124606.1	0	0	0	0	0	0	0
AC124606.2	0	0	0	0	0	0	0
AC125149.1	0	0	1	0	0	0	0
AC125149.2	0	0	0	0	0	0	0
AC125149.3	1	2	1	2	0	1	0
AC125149.4	0	0	0	0	0	0	0
AC125149.5	0	0	0	0	0	0	0
AC125178.1	0	0	0	0	0	0	0
AC125178.2	0	0	0	0	0	0	0
AC125178.3	0	0	0	0	0	0	0
AC126035.1	0	0	0	0	0	0	0
AC132444.1	3	14	10	8	6	3	14
AC132444.2	0	0	0	0	0	0	0
AC132444.3	0	0	0	0	0	0	0
AC132444.4	0	0	0	0	0	0	0
AC132444.5	0	0	0	0	0	0	0
AC132444.6	48	36	124	91	78	53	32
AC133095.1	0	0	0	0	0	0	0
AC133095.2	0	0	0	0	0	0	0
AC133103.1	0	0	0	1	0	0	0
AC133103.2	0	0	0	0	0	0	0
AC133103.3	0	0	0	0	0	0	0
AC133103.4	0	0	0	0	0	0	0
AC133103.5	0	0	0	0	0	0	0
AC133103.6	0	0	0	0	0	0	0
AC133103.7	0	0	0	0	0	0	0
AC139131.1	6	92	97	23	48	105	112
AC140325.1	0	0	0	0	0	0	0
AC140325.2	0	0	0	0	0	0	0
AC140325.3	0	0	0	0	0	0	0
AC140325.4	0	0	0	0	0	0	0
AC140365.1	0	0	0	0	0	0	0
AC149090.1	17508	17082	15683	18226	13127	24306	11744
AC152063.15	5511	7837	5634	8479	4779	9091	4805
AC154679.1	0	0	0	0	0	0	0
AC163611.1	0	0	0	0	0	0	0
AC163611.2	0	0	0	0	0	0	0
AC164084.1	0	0	0	0	0	0	0
AC164084.2	0	0	0	0	0	0	0
AC164084.3	0	0	0	0	0	0	0
AC164883.1	3	3	2	2	0	0	2
AC164883.2	1	0	0	2	0	0	0
AC165294.1	0	0	0	0	0	0	0
AC165294.2	0	0	0	0	0	0	0
AC165294.3	0	0	0	0	0	0	0
AC168977.1	15	14	12	11	7	2	9
AC168977.2	0	0	0	0	0	0	0
AC182748.2	159	192	202	185	157	200	142
AC182748.3	79	34	246	101	190	133	72
AC202135.1	0	0	0	0	0	0	0
AC233742.1	0	0	0	0	0	0	0
AC234645.1	0	0	0	0	0	0	0
AC240971.1	0	0	0	0	0	0	0
AC244694.1	5	5	0	0	1	0	0
AC245272.1	53	50	58	45	59	38	67
AF067061	0	0	0	0	0	0	0
AF067063	0	0	0	0	0	0	0
AF366264	3	1	1	0	0	0	2
AF529169	198	321	293	244	254	182	190
AI182371	90	107	85	121	118	79	103
AI314180	8981	8870	8546	10189	9627	7945	9332
AI413582	1161	1027	729	1129	1171	918	1098
AI429214	198	280	154	205	226	230	189
AI464131	110	102	90	86	63	103	107
AI467606	829	858	659	969	927	811	773
AI481877	0	0	2	1	0	0	0
AI593442	18	16	10	13	10	11	16
AI597479	1412	1675	1204	1662	1437	1273	1307
AI606181	186	170	219	230	269	179	167
AI607873	115	69	95	93	67	67	58
AI661453	1546	1418	896	1432	1186	1171	1301
AI837181	1402	1760	1239	1832	1531	1413	1357
AI846148	723	831	606	845	708	685	749
AI854703	27	27	24	36	25	23	21
AI987944	745	751	739	818	748	726	637
AK010878	275	208	206	255	275	262	186
AK157302	4	2	6	0	0	2	0
AL645739.1	0	0	0	0	0	0	0
AU015228	0	0	0	0	0	0	0
AU015836	1	1	1	1	0	1	1
AU018091	2	0	1	2	2	3	1
AU019823	1079	1321	1197	1292	1207	1286	1064
AU021092	165	123	78	87	92	102	97
AU022133	0	0	7	1	0	0	2
AU022252	821	841	697	894	742	900	737
AU022751	0	0	0	1	1	0	0
AU040320	5680	6274	4390	5501	5681	5171	5783
AU041133	408	464	445	492	491	341	452
AV320801	0	0	0	0	0	0	0
AW011738	120	61	71	95	71	84	78
AW146154	463	512	440	568	463	510	437
AW209491	967	1178	836	1200	1075	1172	959
AW549877	3850	4209	3875	4721	3595	4780	3498
AW551984	633	666	780	931	631	621	533
AW554918	718	898	708	858	657	555	750
AW822073	0	0	0	0	0	0	0
AW822252	14016	17741	11300	21427	20535	13122	16072
AY074887	2	10	7	10	6	6	3
AY358078	0	0	0	0	0	0	0
AY761184	0	0	0	2	2	1	2
AY761185	0	0	0	0	0	0	0
Aaas	407	478	384	463	335	368	407
Aacs	3904	3935	2937	4609	4097	3810	4299
Aadac	3	2	2	1	1	3	1
Aadacl2	0	0	0	0	0	0	0
Aadacl3	0	0	0	0	0	0	0
Aadat	2	7	15	10	6	2	7
Aaed1	1069	1207	766	1009	986	835	948
Aagab	3189	3145	2423	3292	3126	2913	3115
Aak1	5347	5290	5953	6391	5765	5216	5368
Aamdc	262	259	169	269	279	227	271
Aamp	5869	5989	4260	5918	5326	5356	5583
Aanat	3	4	6	4	2	10	5
Aar2	1700	1768	1371	1778	1690	1537	1538
Aard	259	258	357	304	338	171	253
Aars	9760	8239	7402	9646	10759	7984	10525
Aars2	500	444	371	451	455	409	427
Aarsd1	1393	1428	1056	1424	1301	1116	1470
Aasdh	719	759	653	827	723	1012	616
Aasdhppt	1098	1097	933	1110	1079	1163	942
Aass	66	64	74	54	75	107	87
Aatf	693	727	551	728	694	638	628
Aatk	4133	4493	4034	4349	4525	3096	4413
Abat	8547	10080	7003	9775	8538	8278	10472
Abca1	9419	11576	11601	13358	12565	7774	11498
Abca12	4	7	4	10	1	9	6
Abca13	1	3	2	3	0	2	1
Abca14	13	16	29	17	10	13	22
Abca15	0	0	0	0	0	0	0
Abca16	1	0	1	1	1	0	0
Abca17	1	3	2	1	2	1	1
Abca2	6813	7307	6701	8106	7449	6748	6698
Abca3	6802	7633	6276	8672	6971	7043	7542
Abca4	99	152	74	167	74	171	167
Abca5	4866	5532	6009	7340	5947	5117	5511
Abca6	17	20	31	18	9	24	19
Abca7	4133	4911	4128	5593	3832	4755	4380
Abca8a	422	182	653	225	141	286	207
Abca8b	1036	1223	1185	1204	1268	988	997
Abca9	133	97	164	95	75	129	110
Abcb10	4327	4850	3964	5689	4893	3793	5184
Abcb11	39	86	62	86	68	60	57
Abcb1a	186	203	248	223	154	130	178
Abcb1b	90	76	87	88	64	69	73
Abcb4	767	803	635	814	819	546	734
Abcb5	0	0	0	0	1	0	0
Abcb6	544	552	490	607	392	505	526
Abcb7	2189	2429	2131	2654	2304	2266	2296
Abcb8	1448	1680	1147	1609	1458	1388	1405
Abcb9	2472	2395	1583	2484	1987	2390	2454
Abcc1	2214	2423	1906	2501	2246	1980	2169
Abcc10	729	890	973	1136	617	1381	756
Abcc12	27	34	26	40	24	28	11
Abcc2	122	200	163	237	113	118	151
Abcc3	190	143	145	187	151	108	130
Abcc4	2110	2306	1772	2290	2166	2088	2078
Abcc5	3634	4532	3653	4932	3266	4779	3656
Abcc6	0	0	3	0	1	3	0
Abcc8	56616	50984	52577	57412	61287	63842	48355
Abcc9	540	509	726	595	466	499	482
Abcd1	1919	2047	1734	2300	2021	2097	2068
Abcd2	275	387	198	311	256	203	315
Abcd3	11002	11862	9957	11866	12312	10259	12013
Abcd4	248	257	231	288	281	259	211
Abce1	3549	3840	3311	4339	3409	4504	3415
Abcf1	4073	4016	3311	4257	4049	4166	3694
Abcf2	2110	2057	1755	2137	1966	2238	1982
Abcf3	3764	3845	2709	3702	3506	3723	3376
Abcg1	3462	3284	2264	2987	2976	3004	3217
Abcg2	282	460	365	479	224	209	319
Abcg3	20	15	12	7	9	7	14
Abcg4	73	88	71	88	73	55	44
Abcg5	1	5	7	11	1	7	5
Abcg8	6	4	10	16	5	4	1
Abhd10	829	919	776	959	928	760	818
Abhd11	596	803	590	892	668	678	744
Abhd12	3076	3216	2153	2751	3024	2565	2897
Abhd12b	3	8	5	10	5	6	6
Abhd13	2799	3222	2796	3320	3061	2853	2742
Abhd14a	655	635	412	529	605	609	459
Abhd14b	2799	2985	1949	2626	2829	2529	2655
Abhd15	2683	2887	2466	3320	2737	2220	2965
Abhd16a	4507	4960	3725	5201	5021	3876	4897
Abhd16b	6	12	13	7	8	17	3
Abhd17a	2149	2183	1684	2150	2055	1855	2058
Abhd17b	1039	1249	1116	1510	1216	1010	1123
Abhd17c	2634	2706	2281	3135	2927	2544	2627
Abhd18	548	636	653	620	598	763	570
Abhd2	18558	20636	18916	24285	20358	20552	19970
Abhd3	631	713	362	504	620	497	510
Abhd4	2004	2161	1646	2101	1670	1739	1897
Abhd5	1270	1204	998	1261	1194	1192	1242
Abhd6	1252	1302	1029	1482	1266	989	1163
Abhd8	2898	2748	2334	2683	2893	2311	2593
Abi1	3905	4292	3503	4742	4186	3399	4041
Abi2	2753	3123	2602	3338	2825	2645	2725
Abi3	252	214	165	182	106	201	181
Abi3bp	40	23	37	20	21	31	30
Abl1	3320	3325	3384	3640	3673	3155	3218
Abl2	2038	1999	2132	2360	2035	1998	2054
Ablim1	2463	3361	2053	3149	2524	2000	2540
Ablim2	201	222	167	184	146	149	163
Ablim3	92	137	102	120	72	58	92
Abo	12	54	23	59	23	6	25
Abr	7458	6990	6193	7298	6963	8381	6787
Abra	1	0	0	0	0	0	1
Abracl	2586	2672	1786	2747	2804	2213	2682
Abt1	510	563	431	489	537	546	438
Abtb1	1407	1613	1069	1607	1144	1228	1298
Abtb2	312	270	140	192	187	202	193
Acaa1a	4216	4559	2894	4076	3806	4169	3717
Acaa1b	13	7	12	12	2	9	1
Acaa2	1929	2248	1651	2257	2101	1509	2176
Acaca	2544	2424	2611	2915	2577	2369	2593
Acacb	208	295	399	376	236	155	213
Acad10	570	625	524	640	676	590	558
Acad11	2042	2275	1563	2210	1731	2108	1995
Acad12	1254	1228	969	1251	1262	1257	1078
Acad8	1082	1000	836	1072	998	1007	944
Acad9	1734	1608	1789	1866	1833	1792	1634
Acadl	3025	3485	2585	3484	3429	2292	2933
Acadm	1242	1352	1077	1350	1144	1175	1342
Acads	978	996	739	1093	959	737	974
Acadsb	6867	8398	6301	8310	7588	6377	7614
Acadvl	4055	4659	3260	4884	4030	3297	4378
Acan	0	0	0	1	0	0	1
Acap1	8	7	5	8	3	5	5
Acap2	3173	3774	2952	4002	3235	2946	3514
Acap3	1135	1399	1257	1499	1166	1292	1233
Acat1	7490	8315	4680	7247	7250	5314	7458
Acat2	532	491	499	637	532	476	497
Acat3	2	5	11	6	2	12	2
Acbd3	4448	4272	3584	4310	4033	4791	3460
Acbd4	505	524	394	528	425	318	439
Acbd5	5133	5916	4483	5917	5398	5079	5008
Acbd6	1782	1913	1321	1804	1782	1360	1753
Acbd7	9	20	3	14	14	10	9
Accs	459	631	475	655	498	392	525
Accsl	1	0	2	2	1	1	1
Acd	1264	1504	1017	1476	1246	1213	1410
Ace	1413	1587	1354	1717	1098	1244	1474
Ace2	5220	5727	4385	4918	3696	3508	3780
Ace3	0	5	6	11	6	2	6
Acer1	8	3	3	5	2	6	1
Acer2	684	1376	815	1364	916	474	721
Acer3	1225	1452	1060	1389	1284	1211	1231
Ache	2033	1942	1649	1808	1393	1233	1005
Acin1	7056	6719	6666	8170	6844	8574	6156
Ackr1	34	32	31	41	15	24	25
Ackr2	14	2	9	6	6	13	10
Ackr3	588	637	487	575	877	653	681
Ackr4	0	7	4	4	6	10	5
Acly	99156	84795	69153	90398	103891	88839	91764
Acmsd	8	12	13	11	3	15	9
Acnat1	12	4	3	8	12	8	6
Acnat2	2	0	0	0	0	0	0
Aco1	2154	2084	1817	2368	2032	2260	2219
Aco2	12263	13552	9960	13299	12726	10924	13075
Acod1	1	1	0	1	1	0	0
Acot1	151	131	205	176	168	83	124
Acot10	0	0	0	0	0	1	0
Acot11	2134	2234	1489	2468	2187	2132	2151
Acot12	5	18	4	12	12	1	2
Acot13	1318	1212	871	1146	1385	1095	1258
Acot2	432	447	370	505	428	318	448
Acot3	16	11	15	10	6	6	10
Acot4	29	36	53	53	40	20	43
Acot5	8	0	2	4	6	2	3
Acot6	528	475	370	522	494	404	412
Acot7	268	345	249	366	171	135	167
Acot8	534	562	431	554	509	562	492
Acot9	332	356	286	337	297	292	355
Acox1	7147	9850	6490	10114	8525	6906	8545
Acox2	1	3	0	1	1	2	3
Acox3	1265	1486	1083	1603	1183	1341	1325
Acoxl	56	28	30	21	56	19	24
Acp1	2372	2653	1788	2379	2343	1997	2347
Acp2	3479	4051	3181	4380	3739	3578	3608
Acp5	145	103	60	59	54	58	86
Acp6	732	865	736	907	814	898	823
Acp7	0	0	0	1	0	0	0
Acpp	11	9	23	32	5	20	5
Acpt	6	2	1	5	3	8	3
Acr	6	14	17	16	22	10	9
Acrbp	147	151	125	183	75	229	105
Acrv1	1	4	4	9	4	9	4
Acsbg1	44	15	68	19	18	33	14
Acsbg2	0	0	0	0	1	2	0
Acsf2	468	588	369	476	335	366	468
Acsf3	1551	1591	1129	1578	1496	1387	1421
Acsl1	1728	2499	1640	2527	1996	1436	2008
Acsl3	729	617	589	638	610	585	518
Acsl4	2141	2360	2035	2658	2070	2189	2115
Acsl5	3557	3332	2675	3448	3383	3234	3729
Acsl6	1335	1623	1120	1701	1420	1075	1297
Acsm1	0	0	0	0	0	0	0
Acsm2	6	8	12	9	7	5	8
Acsm3	12	15	16	18	20	13	19
Acsm4	0	0	0	0	0	0	0
Acsm5	0	0	0	0	0	0	1
Acss1	79	47	62	55	56	69	69
Acss2	2894	2976	1980	2677	2906	3018	2645
Acss3	17	16	52	29	33	27	12
Acta1	82	101	57	104	123	84	112
Acta2	222	124	201	164	113	189	167
Actb	20931	23148	17446	22890	19197	22041	22392
Actbl2	1	0	0	0	0	0	0
Actc1	17	9	17	17	19	9	16
Actg-ps1	15	5	15	15	10	6	11
Actg1	51837	65023	45313	58823	61000	48409	64428
Actg2	2	17	2	3	2	4	1
Actl10	3	3	2	2	1	1	1
Actl11	0	0	0	0	0	0	0
Actl6a	1368	1363	1065	1469	1229	1290	1353
Actl6b	888	956	649	779	749	828	789
Actl7a	0	0	1	1	2	0	0
Actl7b	0	0	1	0	0	0	0
Actl9	0	0	0	0	1	0	0
Actn1	4166	4319	3449	4623	4134	4270	3759
Actn2	132	147	91	145	91	157	125
Actn3	218	642	387	820	383	145	490
Actn4	9427	9814	7844	10204	9219	8787	9190
Actr10	4385	4806	3447	4896	4517	3956	4672
Actr1a	4315	4426	3412	4439	3845	4001	3929
Actr1b	5055	5718	3913	5771	4592	5062	5499
Actr2	8411	9203	7296	9427	8531	7683	8463
Actr3	10467	10704	8410	10705	11024	8847	10614
Actr3b	524	674	441	577	533	377	616
Actr5	439	507	415	540	419	518	398
Actr6	419	417	335	409	449	425	338
Actr8	2213	2272	1639	2289	2155	2001	2186
Actrt1	0	0	0	0	0	0	0
Actrt2	0	0	0	0	0	0	0
Actrt3	110	132	77	121	109	68	146
Acvr1	1258	1391	1125	1521	1307	1096	1239
Acvr1b	2724	2997	2435	3600	2759	2263	2901
Acvr1c	1055	1432	997	1150	1047	916	1489
Acvr2a	2238	2326	2378	2867	2338	2170	2326
Acvr2b	196	236	181	205	163	245	191
Acvrl1	799	796	660	807	557	664	743
Acy1	371	376	252	340	333	339	315
Acy3	31	27	27	33	22	19	42
Acyp1	530	524	410	576	555	415	499
Acyp2	414	347	224	380	342	379	342
Ada	103	125	80	134	101	73	105
Adad1	1	3	0	1	1	1	0
Adad2	0	0	0	0	0	0	0
Adal	683	677	623	733	644	869	659
Adam10	3962	4195	3394	4119	3755	3438	3779
Adam11	127	120	308	148	57	128	109
Adam12	268	166	254	206	232	324	197
Adam15	1790	2282	1339	2176	1520	1560	1679
Adam17	1331	1313	1177	1439	1320	1421	1218
Adam18	0	0	0	0	0	0	0
Adam19	85	87	60	83	35	75	59
Adam1a	98	88	161	117	104	198	73
Adam1b	4	2	3	9	4	1	0
Adam2	0	0	0	0	0	0	0
Adam20	0	0	0	1	0	0	0
Adam21	2	4	4	1	5	7	1
Adam22	4076	4513	4326	4983	4812	4148	4029
Adam23	288	263	361	286	240	261	174
Adam24	0	0	0	0	0	0	0
Adam25	0	0	0	0	0	0	0
Adam26a	0	0	0	0	0	0	0
Adam26b	0	0	0	0	0	0	0
Adam28	6	9	5	4	2	4	1
Adam29	0	0	0	0	0	0	0
Adam3	0	0	1	0	0	1	0
Adam30	0	1	1	1	2	0	1
Adam32	138	75	103	87	183	88	133
Adam33	20	7	12	3	6	26	14
Adam34	0	0	0	0	0	0	0
Adam39	0	0	0	0	0	0	0
Adam4	14	14	16	7	28	19	11
Adam5	76	87	95	112	110	54	81
Adam6a	0	0	0	0	0	0	0
Adam6b	0	0	0	0	0	0	0
Adam7	12	8	18	13	10	16	1
Adam8	28	31	24	22	14	32	18
Adam9	3566	3587	3260	3782	3737	3497	3766
Adamdec1	4	2	0	0	1	0	0
Adamts1	531	561	655	623	590	1006	1098
Adamts10	145	158	179	172	80	264	110
Adamts12	37	15	29	33	26	40	37
Adamts13	39	2	5	4	0	8	5
Adamts14	1	3	4	2	0	3	0
Adamts15	51	50	63	81	29	37	61
Adamts16	5	0	3	0	4	5	3
Adamts17	210	247	128	184	117	237	258
Adamts18	377	342	486	476	310	320	246
Adamts19	1	1	4	0	1	0	0
Adamts2	142	106	142	120	120	146	105
Adamts20	3	5	8	2	1	4	2
Adamts3	0	0	2	1	0	0	2
Adamts4	55	93	39	144	48	46	62
Adamts5	98	44	57	60	53	95	69
Adamts6	217	369	337	351	288	268	256
Adamts7	88	41	65	50	43	61	55
Adamts8	12	5	10	6	9	10	11
Adamts9	231	255	220	295	205	239	174
Adamtsl1	50	33	44	43	11	25	35
Adamtsl2	165	102	129	122	143	179	112
Adamtsl3	10	0	5	1	1	2	5
Adamtsl4	147	230	110	209	156	157	134
Adamtsl5	61	56	64	62	50	59	52
Adap1	79	75	59	59	36	41	39
Adap2	129	110	156	156	69	130	100
Adar	3449	3653	3119	3993	3362	3461	3159
Adarb1	2829	2840	2682	3013	2786	2660	3597
Adarb2	83	101	121	112	106	129	71
Adat1	198	183	197	204	170	258	153
Adat2	134	166	116	142	129	113	146
Adat3	301	322	270	392	271	430	291
Adck1	703	703	552	670	609	713	654
Adck2	1773	1969	1404	2026	1852	1721	1707
Adck3	2039	2221	1285	1931	1860	1230	2346
Adck4	1526	1373	1306	1576	1493	1683	1215
Adck5	933	1227	782	1160	835	1054	1040
Adcy1	167	166	430	385	182	177	190
Adcy10	0	1	6	2	2	0	4
Adcy2	170	249	225	291	102	73	127
Adcy3	661	757	415	542	512	521	467
Adcy4	241	233	245	223	166	223	171
Adcy5	230	212	301	218	179	182	144
Adcy6	6611	7564	7029	8944	6699	6914	6340
Adcy7	127	92	129	100	70	126	66
Adcy8	69	50	58	80	70	31	52
Adcy9	2481	2427	2434	2557	2478	2769	2510
Adcyap1	45	308	118	296	207	61	156
Adcyap1r1	365	375	328	383	222	251	162
Add1	5885	6540	4984	6332	6190	5168	5557
Add2	199	203	223	253	168	158	143
Add3	2850	3044	2785	3339	3051	2598	2813
Adgb	1148	1372	1524	1536	1329	1380	1020
Adgra1	21	23	26	28	22	14	27
Adgra2	226	210	224	230	150	197	172
Adgra3	800	678	724	791	592	672	817
Adgrb1	36	52	27	47	24	20	10
Adgrb2	29	57	37	57	18	17	25
Adgrb3	942	867	829	984	957	636	750
Adgrd1	194	280	224	356	286	178	204
Adgrd2-ps	0	1	1	0	1	0	0
Adgre1	322	186	141	115	160	203	177
Adgre4	4	4	5	3	1	4	5
Adgre5	675	595	611	722	517	543	543
Adgrf1	12	6	10	17	8	3	15
Adgrf2	1	3	3	0	2	2	1
Adgrf3	1	4	1	1	3	11	6
Adgrf4	2	3	6	15	2	5	2
Adgrf5	3171	3786	4528	4871	3148	2985	3209
Adgrg1	15537	18739	12466	18140	14701	13363	16023
Adgrg2	15	15	17	24	17	10	11
Adgrg3	64	89	81	55	71	109	43
Adgrg4	2	1	6	2	5	1	3
Adgrg5	15	4	9	5	12	9	8
Adgrg6	104	219	143	136	85	152	134
Adgrg7	0	0	0	1	0	0	1
Adgrl1	5612	5422	5848	6273	5655	6358	5218
Adgrl2	526	353	448	365	306	484	341
Adgrl3	942	928	856	1067	1021	803	812
Adgrl4	2328	3361	2295	2879	1828	1582	2316
Adgrv1	423	356	658	567	692	543	392
Adh1	6088	5747	4118	5459	7713	3820	6759
Adh4	0	1	0	2	0	1	0
Adh5	2537	2862	2064	2859	2866	1943	2663
Adh6-ps1	1	0	0	1	0	0	1
Adh6a	0	0	0	0	1	0	2
Adh6b	1	5	4	2	4	3	3
