	GSM2705880	GSM2705881	GSM2705882	GSM2705883	GSM2705884	GSM2705885	GSM2705886	GSM2705887	GSM2705888	GSM2705889	GSM2705890	GSM2705891	GSM2705892	GSM2705893	GSM2705894
3425401B19Rik	19	14	17	30	19	14	25	9	16	23	8	13	43	31	40
3632451O06Rik	43	59	24	29	44	46	240	63	46	12	35	79	20	29	16
3830403N18Rik	1	7	0	2	7	5	10	11	4	10	1	2	0	1	6
3830406C13Rik	1033	1028	714	744	665	700	2382	596	1003	864	719	815	807	823	540
3830408C21Rik	12	9	5	10	12	19	24	7	9	9	6	13	3	10	2
3830417A13Rik	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4430402I18Rik	53	81	31	39	45	58	182	38	48	54	37	46	38	52	44
4833418N17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4833420G17Rik	1119	1087	647	892	1128	1330	3185	980	812	720	672	783	664	925	823
4833423E24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
4833427G06Rik	5	2	10	4	4	5	1	0	1	5	1	0	6	2	7
4833439L19Rik	3483	4776	2863	4893	6834	6385	13138	2717	3098	3286	2941	3003	3248	4848	4209
4921501E09Rik	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
4921504E06Rik	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4921507P07Rik	38	43	28	26	35	46	127	35	42	42	36	40	33	48	41
4921508M14Rik	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
4921509C19Rik	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
4921511C20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921511H03Rik	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
4921511M17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921513D11Rik	2	2	1	2	2	0	14	3	1	2	1	2	2	4	0
4921513I03Rik	4	7	7	11	7	5	14	3	2	2	1	7	0	1	8
4921517D22Rik	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0
4921524J17Rik	282	257	156	232	185	183	847	186	394	362	292	411	357	325	183
4921524L21Rik	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
4921528I07Rik	2	3	0	0	2	2	5	1	0	1	0	4	0	2	0
4921530L21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921536K21Rik	72	43	50	67	62	44	72	21	30	53	22	25	40	24	72
4921539E11Rik	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
4922502D21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930402F06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930402H24Rik	2154	2537	2154	2660	3802	2825	6833	1832	1827	1713	1709	1617	1743	2603	2852
4930402K13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930404H24Rik	9	3	4	1	1	3	10	2	1	3	0	0	0	2	0
4930404N11Rik	4	9	5	1	6	9	38	11	14	6	9	10	12	16	7
4930407I10Rik	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0
4930408O17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930412O13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930415F15Rik	1	6	8	1	3	2	36	16	7	7	5	7	3	5	2
4930415H17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930415L06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930415O20Rik	3	8	5	4	9	5	16	5	4	3	2	1	1	8	3
4930421P07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930426L09Rik	7	12	7	7	14	10	68	18	10	7	6	16	4	9	4
4930427A07Rik	37	48	32	60	85	65	144	77	23	36	20	41	16	45	56
4930430A15Rik	2	2	5	3	2	2	2	0	0	0	2	1	1	0	0
4930430F08Rik	355	295	213	261	248	242	1181	350	420	388	340	398	301	359	273
4930431P19Rik	106	146	68	76	139	127	416	180	128	91	90	125	88	121	125
4930432E11Rik	2	2	0	0	0	2	1	0	1	5	4	0	1	0	0
4930432K21Rik	15	11	6	2	10	10	32	8	4	0	1	6	3	7	3
4930432M17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930433I11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930435E12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930438A08Rik	2	2	1	1	0	0	2	0	0	0	0	0	0	0	0
4930442H23Rik	2	2	1	2	2	3	8	11	5	3	7	2	1	4	1
4930444G20Rik	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
4930444P10Rik	6	3	4	5	8	8	26	8	23	28	19	34	41	39	8
4930447A16Rik	0	0	0	0	0	0	1	3	1	0	0	1	1	0	0
4930447C04Rik	11	4	2	6	12	7	25	6	6	3	8	8	6	2	12
4930447F04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930448K20Rik	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
4930449A18Rik	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
4930449I24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930451G09Rik	53	74	45	56	73	79	183	45	47	41	34	28	42	50	60
4930451I11Rik	1	0	0	2	0	0	1	0	1	0	0	0	0	1	0
4930452B06Rik	30	29	26	22	17	18	55	14	17	23	20	11	30	11	19
4930453N24Rik	953	1026	662	806	790	753	2844	795	836	762	707	758	637	743	736
4930455H04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930465K10Rik	1	6	0	2	2	1	8	5	4	7	1	8	4	7	1
4930467E23Rik	0	0	0	4	0	0	0	0	0	0	0	0	0	0	17
4930469B13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930470P17Rik	1	2	4	2	2	2	2	0	5	3	1	0	6	1	8
4930474N05Rik	1	3	5	1	2	2	5	5	1	0	1	0	0	1	2
4930480E11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930486L24Rik	4	6	5	3	4	3	64	1	2	3	4	10	2	2	3
4930488N24Rik	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930502E18Rik	3	2	3	9	4	1	10	1	5	2	5	1	4	4	6
4930503B20Rik	8	3	3	2	6	3	23	3	0	11	3	6	21	1	8
4930503E14Rik	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
4930503H13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930503L19Rik	288	277	228	306	264	257	847	270	305	285	250	326	269	298	249
4930504O13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930505A04Rik	25	27	24	25	22	24	19	22	39	38	28	26	27	15	18
4930507D05Rik	2	2	2	1	3	2	5	2	1	0	0	8	0	5	2
4930512M02Rik	4	4	8	4	6	8	76	35	35	57	41	52	37	38	14
4930513O06Rik	4	0	1	4	0	2	1	4	0	0	3	0	4	3	1
4930515G13Rik	0	1	0	0	6	1	2	1	0	4	3	0	0	1	0
4930515G16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930516K23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930518I15Rik	21	29	14	33	38	51	96	38	27	31	13	23	11	27	23
4930519F09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930519F16Rik	1	1	0	4	1	3	9	3	0	1	0	1	0	2	0
4930519G04Rik	6	4	7	1	6	3	9	14	4	2	2	1	0	4	2
4930519P11Rik	2	6	1	0	6	7	12	4	7	0	1	4	5	10	9
4930522H14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930522L14Rik	228	296	182	191	167	158	705	228	229	241	159	260	171	170	155
4930523C07Rik	71	64	71	97	79	63	531	37	31	46	47	148	32	35	46
4930524B15Rik	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0
4930524J08Rik	5	8	4	7	4	9	44	14	9	1	11	7	8	7	5
4930524N10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930526A20Rik	20	23	16	20	28	39	61	22	30	30	25	31	15	35	44
4930529C04Rik	3	2	1	1	1	4	7	0	4	2	3	5	5	1	4
4930533K18Rik	0	1	2	2	2	0	4	1	0	0	1	0	0	3	1
4930533O14Rik	869	998	866	1344	1685	1430	2667	824	642	835	573	690	605	835	1104
4930535I16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4930538K18Rik	7	6	5	3	7	12	12	4	0	4	2	1	2	3	1
4930539E08Rik	240	277	240	242	404	272	274	104	83	238	104	125	227	75	346
4930544D05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4930544G11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930546C10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930548H24Rik	6	8	5	9	12	7	59	24	12	8	7	11	3	5	22
4930549C01Rik	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
4930550C14Rik	146	158	112	138	146	226	401	92	215	175	185	143	122	183	108
4930550L24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930553M12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930555G01Rik	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4930555K19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930556J24Rik	5	3	6	5	10	6	25	9	2	3	2	3	1	5	3
4930557A04Rik	0	2	0	0	0	0	3	1	0	0	0	0	0	2	0
4930558C23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930558K02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
4930562C15Rik	15	9	22	25	35	20	75	37	18	17	20	26	23	28	17
4930563D23Rik	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0
4930563I02Rik	9	6	4	7	10	8	7	1	2	5	0	4	4	5	2
4930563M21Rik	0	3	1	1	5	0	8	2	1	3	0	1	0	0	0
4930564D02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930567H17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930568D16Rik	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
4930572O03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930578C19Rik	2	1	1	3	0	1	28	4	0	0	2	5	0	2	3
4930578G10Rik	1	3	3	1	1	1	13	5	2	0	2	6	1	0	1
4930578I06Rik	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
4930579F01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4930579G24Rik	45	53	30	34	55	70	214	63	45	43	37	38	46	48	57
4930583I09Rik	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4930590J08Rik	15	13	15	24	18	18	35	13	19	30	18	23	14	26	30
4930595D18Rik	1	0	1	0	0	0	4	0	0	1	0	3	2	2	0
4930595M18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930596D02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931400O07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931406B18Rik	3	4	4	9	4	4	13	3	17	9	15	15	14	8	4
4931406C07Rik	1174	1114	952	1276	1113	994	2896	629	1130	1028	983	826	925	1109	949
4931406P16Rik	640	704	565	695	1118	788	3757	771	659	739	640	869	607	918	1057
4931408C20Rik	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0
4931409K22Rik	2	1	4	5	5	2	0	1	4	6	5	3	5	2	2
4931414P19Rik	122	170	139	125	163	157	403	151	110	126	95	128	104	143	126
4931417E11Rik	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4931422A03Rik	3	2	6	2	6	3	29	16	0	7	5	5	2	7	26
4931423N10Rik	3	3	0	5	5	3	13	6	8	4	6	15	3	5	7
4931428F04Rik	270	224	216	290	419	346	630	217	203	220	169	256	173	255	205
4931428L18Rik	12	13	16	19	20	25	27	18	13	10	7	11	4	8	2
4931429L15Rik	4	5	5	0	3	3	8	4	7	2	6	2	2	1	8
4931431F19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931440F15Rik	1	0	4	1	1	1	11	2	6	1	2	2	1	0	0
4931440P22Rik	15	33	20	21	36	25	188	71	42	32	31	49	39	46	53
4932411E22Rik	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
4932411N23Rik	3	2	4	2	0	0	4	0	6	8	1	5	4	1	5
4932414N04Rik	7	8	7	7	23	6	31	9	8	6	5	9	6	8	6
4932415D10Rik	1	1	0	2	1	3	6	4	0	1	3	3	5	2	2
4932416K20Rik	0	0	1	0	2	1	2	0	2	1	2	2	1	2	0
4932429P05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4932431P20Rik	1	0	0	1	1	0	3	0	0	0	0	0	0	0	0
4932438A13Rik	4573	4012	4449	4160	6709	3539	16953	5128	5285	5263	4526	4948	3914	5452	5434
4932438H23Rik	6	5	3	6	10	4	26	14	7	3	14	12	2	12	4
4932443I19Rik	10	6	5	9	6	7	36	25	11	14	11	13	16	23	6
4933400A11Rik	0	0	1	1	0	0	0	2	0	1	0	0	3	0	1
4933401B06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933402D24Rik	2	8	5	2	7	3	16	2	0	4	1	1	1	1	8
4933402E13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933402J07Rik	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
4933402N03Rik	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
4933402N22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933402P03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933403O08Rik	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0
4933405L10Rik	0	3	0	1	3	3	3	0	0	0	0	3	1	4	0
4933405O20Rik	1	0	0	0	1	0	4	0	0	1	0	2	0	2	1
4933406J08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933406M09Rik	0	0	0	0	0	1	1	1	0	0	0	2	0	0	0
4933406P04Rik	71	78	52	69	84	67	248	53	54	68	39	39	49	55	75
4933407L21Rik	6	2	4	2	7	6	14	3	3	1	0	5	0	0	0
4933408B17Rik	39	32	24	34	31	40	111	36	30	28	28	33	31	47	37
4933408J17Rik	0	1	0	1	0	1	2	1	1	4	1	3	1	1	1
4933409G03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933411G06Rik	1	2	0	1	0	0	2	0	3	1	0	0	4	3	1
4933411K16Rik	0	2	2	1	2	1	9	9	0	3	2	2	2	2	6
4933412A08Rik	28	9	25	28	33	0	38	0	4	9	3	7	4	11	7
4933412E24Rik	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4933413G19Rik	1	1	2	0	5	3	3	1	0	0	0	0	0	0	0
4933414I15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933415A04Rik	0	0	1	1	3	2	3	1	1	0	6	8	0	0	0
4933415F23Rik	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4933416C03Rik	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
4933416E14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933416I08Rik	0	0	0	0	1	0	1	0	0	0	1	0	0	0	2
4933417A18Rik	1	0	1	0	0	2	2	0	0	0	0	1	3	1	1
4933417G07Rik	0	1	0	0	0	0	2	0	1	0	0	3	2	1	0
4933421I07Rik	0	0	1	0	0	5	0	2	0	0	0	0	0	1	0
4933424G06Rik	3	1	0	3	6	5	8	0	9	4	1	3	6	3	3
4933425L06Rik	0	0	0	0	0	0	2	1	0	0	0	0	3	2	0
4933427D14Rik	332	332	249	345	534	435	1366	404	455	365	354	459	329	490	266
4933427G17Rik	8	9	21	15	10	13	23	9	10	2	6	1	7	6	13
4933427G23Rik	7	11	6	20	17	12	25	10	7	21	9	9	9	16	17
4933427I04Rik	24	19	22	18	41	32	253	119	75	76	66	85	52	96	59
4933428G20Rik	1	3	6	1	6	5	7	8	5	1	5	7	6	5	4
4933428M09Rik	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
4933430I17Rik	14	16	10	14	14	18	34	7	9	16	6	19	9	16	13
4933434E20Rik	2315	2215	1482	1875	1807	1919	4024	1592	1329	1319	1136	1169	1013	1220	1275
4933436I01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5031410I06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5031414D18Rik	12	10	9	12	15	29	111	21	7	6	2	36	6	9	5
5031439G07Rik	1049	1130	1056	1181	1612	1235	3317	769	818	700	775	705	621	1204	1265
5033404E19Rik	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
5033423K11Rik	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5330417C22Rik	5784	7433	5329	6530	11737	7956	30972	6993	5718	5604	5221	6110	5167	8235	7520
5330417H12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5330438D12Rik	105	125	67	83	86	98	378	142	76	81	64	76	63	115	132
5430401F13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5430402E10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5430403G16Rik	242	238	165	196	179	194	538	178	144	175	129	152	112	116	119
5430416O09Rik	5	9	6	5	12	6	42	13	15	9	5	15	4	10	7
5430419D17Rik	0	0	0	0	2	0	1	0	1	1	0	0	0	1	0
5430427O19Rik	14	8	13	9	9	12	61	9	3	2	3	18	3	6	4
5530400C23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5530401A14Rik	148	62	109	127	57	48	53	21	71	83	69	22	59	56	98
5730409E04Rik	386	442	262	437	534	478	1733	462	422	357	359	486	302	477	456
5730416F02Rik	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0
5730455P16Rik	1242	1298	1014	1277	1307	1098	3808	987	1413	1274	1187	1186	1121	1408	991
5730480H06Rik	365	364	278	307	387	333	1246	408	414	395	318	377	337	453	303
5730507C01Rik	40	34	30	33	46	37	178	77	44	25	33	56	38	29	35
5730508B09Rik	58	80	50	61	69	67	307	76	87	113	76	118	91	79	95
5730522E02Rik	0	3	5	7	7	8	21	8	7	4	3	7	3	14	9
5730559C18Rik	96	146	85	105	189	183	581	138	74	66	78	102	66	148	184
5730596B20Rik	0	0	0	0	0	2	24	2	0	1	0	11	0	0	0
5830411N06Rik	0	0	0	0	0	2	13	0	0	0	0	8	0	0	0
5830417I10Rik	872	861	1047	1103	1923	1059	3073	827	830	924	777	963	703	1146	975
5830454E08Rik	73	106	52	57	47	74	125	57	55	98	47	56	73	64	21
5830473C10Rik	33	10	15	11	15	20	2	2	4	19	3	2	10	7	24
5930422O12Rik	0	1	0	2	0	2	9	3	3	2	1	1	3	2	2
6030419C18Rik	36	62	35	41	64	73	266	102	20	11	32	95	16	43	24
6030445D17Rik	0	1	2	0	2	8	10	4	5	5	5	1	5	1	2
6030452D12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6030458C11Rik	658	643	458	602	687	632	2168	676	531	540	442	537	446	607	613
6030468B19Rik	0	4	3	4	0	6	12	4	2	1	3	2	2	3	4
6030469F06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6030498E09Rik	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0
6330403A02Rik	6	28	7	19	41	28	126	83	21	60	58	38	26	19	60
6330408A02Rik	221	264	219	263	351	237	711	290	303	264	218	326	271	327	177
6330409D20Rik	1	0	1	0	0	1	3	5	0	5	2	5	2	2	0
6330416G13Rik	441	473	351	359	385	411	1046	396	276	264	218	242	174	278	351
6330549D23Rik	27	22	35	24	38	29	114	55	29	23	26	33	33	42	18
6430531B16Rik	9	13	6	11	8	11	39	6	8	4	9	9	6	4	4
6430548M08Rik	1446	1839	1381	1937	3616	2742	4472	1748	1492	1313	1294	1444	1008	2056	2180
6430550D23Rik	19	27	13	26	36	23	91	31	17	8	15	25	20	29	5
6430571L13Rik	67	74	59	67	86	65	162	48	48	50	30	50	50	51	35
6430573F11Rik	200	182	146	178	145	121	412	98	107	200	93	84	207	144	167
6430628N08Rik	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
6720489N17Rik	139	170	98	99	110	96	382	102	138	103	83	152	69	68	56
6820408C15Rik	6	12	4	10	14	22	29	8	9	14	5	17	4	13	4
6820431F20Rik	1934	1928	1382	1462	1593	1454	6886	2611	2237	2068	1753	2513	1714	2390	2114
7420426K07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7420461P10Rik	0	2	0	2	1	1	3	0	0	0	0	0	0	0	0
7530416G11Rik	4	1	4	4	3	5	4	1	2	2	3	2	1	7	0
7530428D23Rik	0	2	3	5	8	6	2	0	0	2	1	0	0	0	1
8030411F24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8030423J24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8030462N17Rik	580	510	473	521	581	428	1810	537	568	556	580	531	460	630	647
8030474K03Rik	0	4	0	0	5	0	0	0	6	0	3	0	0	0	0
8430408G22Rik	218	296	137	158	222	246	443	194	80	152	48	53	134	72	134
9030612E09Rik	68	64	52	67	60	65	244	69	69	61	58	61	83	66	70
9030617O03Rik	336	239	255	237	202	167	578	167	86	188	100	134	140	110	145
9030619P08Rik	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
9030624G23Rik	7	8	8	6	17	7	77	13	22	15	12	37	15	23	19
9030624J02Rik	2027	2136	1466	1593	2205	2081	5674	2110	1585	1438	1357	1355	1072	1530	1428
9130008F23Rik	4	9	10	3	11	6	65	10	7	5	4	26	1	6	3
9130011E15Rik	334	414	288	408	610	471	1466	333	306	307	276	300	254	432	406
9130019O22Rik	120	131	85	117	129	117	473	147	120	128	91	134	92	139	93
9130023H24Rik	391	494	284	520	776	659	1219	386	320	309	276	343	345	478	490
9130204L05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9130208D14Rik	2	1	2	5	1	1	42	0	3	1	1	9	0	0	2
9130213A22Rik	8	9	10	10	16	16	64	11	8	6	8	8	2	7	7
9130230L23Rik	69	51	27	87	75	75	113	59	85	71	60	27	72	74	66
9130401M01Rik	503	544	321	355	392	431	1297	585	506	544	402	451	363	448	371
9130409I23Rik	11	12	7	9	6	5	3	3	1	6	0	1	0	1	5
9130409J20Rik	3	4	5	0	2	2	33	7	0	4	0	6	2	1	3
9230019H11Rik	3	5	1	5	10	6	6	3	0	0	0	4	0	1	2
9230102O04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9230104L09Rik	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
9230104M06Rik	2	2	1	3	5	2	19	7	9	3	4	8	4	3	7
9230106D20Rik	0	3	2	0	2	0	0	1	0	0	0	0	0	0	0
9230109A22Rik	2	1	1	3	0	0	0	0	0	0	0	0	1	0	0
9230110C19Rik	73	62	60	65	60	63	160	55	42	20	25	27	37	32	44
9230110F15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9230112D13Rik	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9230113P08Rik	8	4	9	8	13	7	8	0	4	0	0	4	1	5	2
9330132A10Rik	3	5	1	1	4	2	25	1	4	2	6	4	2	8	5
9330151L19Rik	242	271	152	187	199	320	615	245	168	139	131	132	100	157	248
9330159F19Rik	282	404	228	340	524	529	1875	481	432	344	381	513	279	502	350
9330161L09Rik	9	11	8	4	10	6	40	8	7	6	9	7	0	13	17
9330182L06Rik	2028	1860	1791	2492	2373	1808	4992	1376	2128	2504	1866	1407	2090	2548	2721
9330182O14Rik	5	1	0	2	0	2	0	0	0	0	6	0	1	3	3
9430007A20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9430015G10Rik	200	232	136	191	224	301	676	214	139	122	113	157	94	122	140
9430016H08Rik	360	396	256	335	347	337	1148	394	355	318	328	324	300	359	292
9430020K01Rik	136	157	132	181	234	144	965	124	151	144	175	291	127	233	203
9430025C20Rik	10	12	2	6	7	12	67	15	12	15	4	20	5	17	7
9430038I01Rik	67	64	39	46	43	38	177	71	53	57	54	73	38	52	49
9430069I07Rik	2	1	3	4	2	3	1	0	0	8	1	0	0	0	3
9430076C15Rik	156	129	77	139	90	81	133	41	30	16	33	37	19	21	32
9430097D07Rik	0	0	1	2	1	0	3	4	3	0	0	5	3	0	1
9530002B09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9530003J23Rik	0	0	0	2	0	0	0	0	1	0	0	0	1	1	0
9530053A07Rik	40	28	29	33	30	46	43	19	12	29	16	28	29	27	25
9530068E07Rik	3555	4286	2794	3674	4567	4095	11900	2449	2662	2919	2638	2487	2471	3804	4157
9530077C05Rik	221	215	138	203	202	187	461	154	143	180	149	108	137	174	175
9630041A04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9830107B12Rik	2	3	1	1	5	5	3	0	0	0	0	4	2	0	0
9830147E19Rik	341	333	268	310	286	226	875	325	348	299	238	268	252	302	258
9930012K11Rik	16	23	12	24	26	35	114	30	9	22	18	36	14	27	22
9930021J03Rik	1709	1631	1498	1708	2119	1568	6016	1323	1538	1733	1345	1501	1411	1680	1879
9930022D16Rik	1	1	2	0	0	0	3	0	1	0	1	1	1	1	0
9930111J21Rik1	6	11	14	15	24	9	203	13	7	4	15	69	13	6	9
9930111J21Rik2	217	213	208	232	294	245	2950	531	530	485	403	1353	501	529	352
A130006I12Rik	7	6	10	4	6	8	17	7	7	7	3	6	2	7	4
A130010J15Rik	412	353	293	393	378	317	674	249	275	385	209	208	244	186	285
A130051J06Rik	5	1	0	5	6	4	11	2	7	8	3	2	4	5	6
A130057D12Rik	5	5	6	1	3	2	12	4	4	11	4	7	6	12	3
A1bg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1cf	381	205	457	357	291	153	316	108	328	654	292	128	510	433	472
A230046K03Rik	1358	1282	1176	1326	1140	1047	4401	1426	1495	1418	1186	1355	1192	1290	1427
A230050P20Rik	1627	1666	1102	1258	1884	2386	3927	1525	1412	1143	1237	1387	1139	1906	1276
A230052G05Rik	1	2	3	3	6	3	2	0	0	0	1	1	1	2	1
A230065H16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
A230072I06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A26c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2m	0	3	0	0	0	1	17	0	0	0	1	2	0	0	0
A330017A19Rik	1	1	1	1	10	0	17	7	3	5	3	2	4	14	3
A330044P14Rik	44	53	43	63	64	53	415	145	94	99	59	114	94	143	71
A330070K13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3galt2	11	13	16	21	25	18	50	23	20	22	18	16	12	45	16
A430005L14Rik	767	674	504	539	472	470	1080	555	514	662	404	315	451	441	485
A430033K04Rik	516	481	339	426	571	369	1531	380	618	619	487	510	466	610	448
A430060F13Rik	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A430078G23Rik	13	16	12	10	22	15	122	44	16	14	21	36	16	32	15
A430089I19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A430105I19Rik	641	606	553	692	1002	959	1271	292	595	455	535	377	412	733	513
A4galt	52	55	52	68	73	83	584	37	8	18	20	80	14	12	16
A4gnt	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
A530016L24Rik	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0
A530032D15Rik	0	0	0	1	3	7	70	6	0	1	0	76	4	1	3
A530064D06Rik	8	9	6	7	6	15	91	4	0	6	5	3	3	5	1
