	GSM4391955	GSM4391956	GSM4391957	GSM4391958	GSM4391959	GSM4391961	GSM4391962
7420461P10Rik	0	0	0	0	0	0	0
7530416G11Rik	0	0	0	0	0	0	0
7530428D23Rik	0	15	0	1	0	7	0
8030411F24Rik	0	0	0	0	0	0	0
8030423J24Rik	0	0	0	0	0	0	0
8030462N17Rik	24	0	0	2	0	7	10
8030474K03Rik	1	0	0	0	0	0	0
8430408G22Rik	0	0	0	0	0	0	0
9030612E09Rik	1	2	0	1	1	3	11
9030617O03Rik	13	8	0	2	9	0	0
9030619P08Rik	0	0	0	0	0	0	0
9030624G23Rik	0	0	0	0	0	0	10
9030624J02Rik	166	156	85	147	136	247	223
9130008F23Rik	0	9	0	0	25	18	3
9130011E15Rik	11	0	10	14	15	26	6
9130019O22Rik	8	20	0	0	0	7	14
9130023H24Rik	9	0	5	2	5	0	0
9130204L05Rik	0	0	0	0	0	0	0
9130208D14Rik	0	0	0	0	0	0	0
9130213A22Rik	1	0	1	0	2	5	4
9130230L23Rik	11	6	5	19	0	20	9
9130401M01Rik	162	186	148	234	146	105	137
9130409I23Rik	0	0	0	0	0	0	0
9130409J20Rik	0	0	0	0	0	0	0
9230019H11Rik	0	0	0	0	0	0	0
9230102O04Rik	0	0	0	0	0	0	0
9230104L09Rik	0	0	0	0	0	0	7
9230104M06Rik	0	6	0	0	0	1	0
9230106D20Rik	0	0	0	0	0	0	0
9230109A22Rik	0	0	0	0	0	0	0
9230110C19Rik	16	33	1	28	24	6	22
9230110F15Rik	0	0	0	0	0	0	0
9230112D13Rik	0	0	0	0	0	0	0
9230113P08Rik	4	0	0	0	0	0	0
9330132A10Rik	19	14	17	51	15	11	6
9330151L19Rik	50	64	2	47	6	33	17
9330159F19Rik	54	20	53	76	45	62	110
9330161L09Rik	0	4	0	0	0	0	1
9330182L06Rik	28	74	13	12	19	3	6
9330182O14Rik	0	0	0	0	0	0	0
9430007A20Rik	0	0	0	0	0	0	0
9430015G10Rik	25	32	1	7	1	36	24
9430016H08Rik	85	61	25	29	30	59	23
9430020K01Rik	1	0	18	0	1	1	3
9430025C20Rik	9	13	10	8	23	11	0
9430038I01Rik	57	30	20	26	20	66	5
9430069I07Rik	0	0	0	0	0	0	0
9430076C15Rik	46	14	2	5	146	35	14
9430097D07Rik	0	0	0	1	0	0	0
9530002B09Rik	0	0	0	0	0	0	0
9530003J23Rik	0	0	0	0	0	0	0
9530053A07Rik	0	0	0	0	0	0	0
9530068E07Rik	109	141	56	129	192	102	102
9530077C05Rik	85	37	48	42	36	9	67
9630041A04Rik	0	0	0	0	0	0	0
9830107B12Rik	0	0	0	0	0	0	0
9830147E19Rik	9	12	79	0	32	0	4
9930012K11Rik	19	0	0	0	7	0	19
9930021J03Rik	40	82	38	61	30	58	32
9930022D16Rik	12	0	0	0	0	0	0
9930111J21Rik1	0	0	0	1	0	0	0
9930111J21Rik2	43	36	19	0	3	9	11
A130006I12Rik	2	0	0	0	0	5	0
A130010J15Rik	6	32	15	13	19	5	7
A130051J06Rik	1	25	0	18	0	0	0
A130057D12Rik	0	0	0	0	0	0	0
A1bg	0	0	0	0	0	0	0
A1cf	0	0	0	0	0	0	0
A230046K03Rik	1286	1531	972	643	1296	1480	891
A230050P20Rik	142	114	125	145	117	157	56
A230052G05Rik	0	0	0	0	0	0	0
A230065H16Rik	477	286	326	204	436	515	284
A230072I06Rik	0	0	0	0	0	0	0
A26c2	0	11	0	0	0	0	0
A2m	7	0	20	9	24	0	28
A330017A19Rik	0	6	23	0	13	2	3
A330044P14Rik	0	5	4	0	5	0	0
A330070K13Rik	10	0	0	0	1	1	0
A3galt2	0	0	0	0	0	0	0
A430005L14Rik	204	246	162	106	158	135	194
A430033K04Rik	45	26	47	24	27	15	25
A430060F13Rik	0	0	0	0	0	0	0
A430078G23Rik	0	42	35	2	0	0	2
A430089I19Rik	0	0	0	0	0	0	0
A430105I19Rik	20	0	0	0	0	0	8
A4galt	0	0	0	0	0	0	0
A4gnt	0	0	0	0	0	0	0
A530016L24Rik	0	0	0	0	0	0	0
A530032D15Rik	0	0	0	0	0	0	0
A530064D06Rik	0	0	0	0	0	0	0
A530084C06Rik	0	0	0	0	0	0	0
A530099J19Rik	3	0	0	0	0	0	0
A630001G21Rik	0	0	0	2	0	0	0
A630010A05Rik	0	0	0	0	0	0	0
A630023A22Rik	0	0	0	0	0	0	0
A630033H20Rik	0	0	0	0	0	0	0
A630073D07Rik	0	5	0	0	0	1	0
A630076J17Rik	0	0	0	0	0	0	0
A630095E13Rik	0	0	0	0	0	0	0
A630095N17Rik	0	0	0	0	0	0	0
A730015C16Rik	1	0	0	0	5	4	0
A730017C20Rik	1233	693	563	772	1001	848	615
A730018C14Rik	7	0	0	0	0	0	0
A730046J19Rik	1	5	3	0	0	0	0
A730049H05Rik	0	0	0	0	0	0	13
A730061H03Rik	0	0	0	0	3	0	0
A730071L15Rik	1	24	0	3	0	0	0
A830005F24Rik	16	0	9	10	2	1	8
A830010M20Rik	61	70	40	8	32	85	68
A830018L16Rik	97	30	21	44	39	8	47
A830031A19Rik	6	0	0	0	0	0	0
A830080D01Rik	6	10	20	14	8	25	7
A930002H24Rik	0	0	0	0	0	0	0
A930003A15Rik	13	0	0	0	0	0	0
A930004D18Rik	18	1	20	39	29	22	11
A930009A15Rik	10	22	0	14	0	0	0
A930011G23Rik	2	1	0	0	0	0	0
A930017K11Rik	0	0	0	0	0	0	0
A930017M01Rik	2	0	9	16	0	0	0
A930018M24Rik	0	0	0	4	0	0	5
A930018P22Rik	1	0	0	0	0	0	1
A930033H14Rik	3	9	0	11	7	0	0
A930035D04Rik	0	0	0	5	0	0	0
AA413626	0	0	0	0	0	0	0
AA414768	13	2	17	46	837	1	3
AA415398	18	11	3	7	9	7	15
AA467197	0	0	0	0	0	0	0
AA543401	0	0	0	0	0	0	0
AA619741	0	0	0	0	0	0	0
AA623943	0	0	0	0	0	0	0
AA792892	0	0	0	0	0	0	0
AA986860	1	0	0	0	0	0	0
AB124611	0	0	0	0	1	0	0
AC087559.1	0	0	0	0	0	0	0
AC087559.2	3	0	0	0	0	0	0
AC087559.3	0	0	0	0	0	0	0
AC102264.1	0	0	0	0	0	0	0
AC109138.1	12	6	0	1	10	0	7
AC123873.1	0	0	0	0	0	0	0
AC123873.2	0	0	0	0	0	0	0
AC123873.3	0	0	0	0	0	0	0
AC124606.1	0	0	0	0	0	0	0
AC124606.2	0	0	0	0	0	0	0
AC125149.1	0	0	0	3	0	0	0
AC125149.2	0	0	0	3	0	0	0
AC125149.3	0	0	0	0	0	0	0
AC125149.4	0	0	0	0	0	0	0
AC125149.5	0	0	0	0	0	0	0
AC125178.1	0	0	0	0	0	0	0
AC125178.2	0	0	0	0	0	0	0
AC125178.3	0	0	0	0	0	0	0
AC126035.1	0	0	0	0	0	0	0
AC132444.1	0	0	0	0	0	0	0
AC132444.2	0	0	0	1	0	1	0
AC132444.3	0	0	0	0	0	0	0
AC132444.4	0	0	0	1	0	1	0
AC132444.5	0	0	0	0	0	0	0
AC132444.6	0	0	1	9	0	0	0
AC133095.1	0	0	0	0	0	0	0
AC133095.2	0	0	0	0	0	0	0
AC133103.1	0	0	0	0	0	0	0
AC133103.2	0	0	0	0	0	0	0
AC133103.3	0	0	0	0	0	0	0
AC133103.4	0	0	0	0	0	0	0
AC133103.5	0	0	0	0	0	0	0
AC133103.6	0	0	0	1	0	1	0
AC133103.7	0	0	0	1	0	0	0
AC139131.1	0	0	3	0	0	0	0
AC140325.1	0	0	0	0	0	0	0
AC140325.2	0	0	0	0	0	0	0
AC140325.3	0	0	0	0	0	0	0
AC140325.4	0	0	0	0	0	0	0
AC140365.1	0	0	0	0	0	0	0
AC149090.1	574	637	320	206	239	393	477
AC152063.15	242	293	181	324	148	333	393
AC154679.1	0	0	0	0	0	0	0
AC163611.1	0	0	0	0	0	0	0
AC163611.2	0	0	0	0	0	0	0
AC164084.1	0	0	0	0	0	0	0
AC164084.2	0	0	0	0	0	0	0
AC164084.3	0	0	0	0	0	0	0
AC164883.1	0	0	0	0	0	0	0
AC164883.2	26	41	24	19	5	23	33
AC165294.1	0	0	0	0	0	0	0
AC165294.2	0	0	0	0	0	0	0
AC165294.3	0	0	0	0	0	0	0
AC168977.1	4	2	0	0	5	0	7
AC168977.2	0	0	0	0	0	0	0
AC182748.2	5	1	2	12	2	16	8
AC182748.3	5	8	0	50	19	10	9
AC202135.1	0	0	0	0	0	0	0
AC233742.1	0	0	0	0	0	0	0
AC234645.1	0	0	0	0	0	0	0
AC240971.1	0	0	0	0	0	0	0
AC244694.1	0	0	0	0	0	0	0
AC245272.1	0	2	5	0	0	1	0
AF067061	0	0	0	0	0	0	0
AF067063	0	0	0	0	0	0	0
AF366264	0	0	0	3	0	0	0
AF529169	1	4	1	1	3	16	3
AI182371	0	0	9	0	0	0	0
AI314180	102	57	52	50	46	81	64
AI413582	1070	942	769	863	937	875	863
AI429214	6	6	2	0	3	0	2
AI464131	12	54	10	17	0	34	6
AI467606	20	29	30	44	31	27	19
AI481877	0	0	0	0	0	0	0
AI593442	38	26	41	49	62	102	33
AI597479	55	45	0	74	25	72	52
AI606181	1	0	0	0	0	21	0
AI607873	0	7	21	0	0	0	0
AI661453	0	0	0	0	0	0	0
AI837181	97	109	60	134	102	82	177
AI846148	37	52	8	52	27	54	20
AI854703	63	17	20	47	38	42	19
AI987944	20	52	16	28	31	40	6
AK010878	120	152	74	76	143	149	144
AK157302	0	0	0	0	0	0	0
AL645739.1	0	0	0	0	0	0	0
AU015228	0	0	0	0	0	0	0
AU015836	4	0	0	0	0	0	0
AU018091	0	0	0	0	0	0	1
AU019823	37	43	35	6	18	55	10
AU021092	0	0	0	0	0	0	0
AU022133	0	0	0	0	0	0	0
AU022252	127	130	84	125	59	55	40
AU022751	0	0	0	0	0	0	0
AU040320	69	105	37	78	59	108	116
AU041133	49	26	29	61	15	28	46
AV320801	0	0	0	0	0	0	0
AW011738	0	0	1	0	6	0	0
AW146154	3	13	15	7	11	0	36
AW209491	38	66	75	74	110	3	79
AW549877	103	54	50	69	62	87	61
AW551984	369	479	187	383	250	290	262
AW554918	18	50	0	1	20	43	12
AW822073	0	1	0	0	0	0	0
AW822252	10	39	13	6	13	1	4
AY074887	5	11	0	0	1	1	1
AY358078	0	0	0	0	0	0	0
AY761184	0	0	0	0	0	0	0
AY761185	0	0	0	0	0	0	0
Aaas	56	96	39	59	19	42	29
Aacs	22	11	56	32	23	16	41
Aadac	0	0	0	0	0	0	0
Aadacl2	0	0	0	0	0	0	0
Aadacl3	0	0	0	0	0	0	0
Aadat	9	3	0	0	0	0	0
Aaed1	34	23	2	23	5	2	32
Aagab	76	69	60	129	76	55	91
Aak1	191	165	122	142	106	121	224
Aamdc	575	404	423	332	431	472	328
Aamp	562	634	340	624	449	291	483
Aanat	0	0	0	0	0	8	0
Aar2	95	94	75	61	64	55	59
Aard	29	6	15	14	16	53	46
Aars	199	86	92	192	93	83	139
Aars2	10	12	7	0	0	0	3
Aarsd1	312	211	166	260	274	141	255
Aasdh	14	1	3	2	26	28	18
Aasdhppt	111	52	25	46	84	29	47
Aass	3	2	0	2	0	14	0
Aatf	14	23	31	49	23	9	9
Aatk	36	123	82	120	16	124	105
Abat	525	758	368	470	266	574	346
Abca1	33	33	31	42	11	26	13
Abca12	4	1	2	0	2	0	2
Abca13	0	0	0	0	0	0	0
Abca14	0	0	0	0	0	0	0
Abca15	0	0	0	0	0	0	0
Abca16	0	0	0	0	0	0	0
Abca17	0	0	0	0	0	0	2
Abca2	133	190	105	172	68	186	65
Abca3	106	168	140	88	44	89	110
Abca4	2091	18	11	5	7	23	20
Abca5	21	22	3	25	20	38	62
Abca6	0	0	0	1	1	0	4
Abca7	0	43	0	0	0	0	0
Abca8a	6	10	0	11	1	5	7
Abca8b	51	22	3	8	16	0	28
Abca9	4	9	8	0	0	0	2
Abcb10	44	47	14	32	6	60	40
Abcb11	0	0	0	0	0	0	0
Abcb1a	0	0	4	4	0	0	0
Abcb1b	8	0	22	3	0	16	24
Abcb4	36	4	27	13	0	28	2
Abcb5	0	0	0	0	0	0	0
Abcb6	18	1	29	34	14	4	18
Abcb7	71	77	35	17	52	116	28
Abcb8	44	81	89	97	40	94	87
Abcb9	12	35	12	18	32	33	51
Abcc1	71	21	19	2	2	39	42
Abcc10	17	0	27	7	6	2	37
Abcc12	0	0	0	3	1	0	0
Abcc2	3	0	0	2	0	0	0
Abcc3	0	0	0	0	0	0	0
Abcc4	9	0	0	6	17	3	6
Abcc5	260	323	127	305	180	262	178
Abcc6	0	0	0	0	0	0	0
Abcc8	28	34	0	21	9	0	0
Abcc9	3	1	4	12	1	34	8
Abcd1	26	5	3	17	2	20	2
Abcd2	39	27	0	2	8	4	0
Abcd3	140	184	127	165	96	199	111
Abcd4	12	11	16	22	23	1	25
Abce1	313	122	210	82	202	173	144
Abcf1	332	349	239	331	111	304	121
Abcf2	181	138	56	252	141	49	172
Abcf3	146	144	146	129	36	135	179
Abcg1	29	51	46	59	102	35	16
Abcg2	12	10	9	19	12	11	9
Abcg3	1	0	0	0	0	0	1
Abcg4	44	18	24	54	45	18	29
Abcg5	0	0	0	0	0	1	0
Abcg8	1	0	0	0	0	0	0
Abhd10	206	93	80	104	76	123	21
Abhd11	160	233	167	233	129	256	113
Abhd12	1049	794	523	763	488	815	703
Abhd12b	0	2	6	8	22	33	11
Abhd13	52	32	8	16	12	3	36
Abhd14a	171	148	99	134	129	135	146
Abhd14b	81	78	64	73	144	33	61
Abhd15	177	16	1	4	1	2	0
Abhd16a	148	137	134	168	42	180	104
Abhd16b	0	0	0	0	0	0	0
Abhd17a	403	453	408	555	380	460	523
Abhd17b	30	35	25	15	6	26	10
Abhd17c	30	66	27	65	64	30	48
Abhd18	119	108	39	101	58	22	41
Abhd2	6	1	7	3	1	5	2
Abhd3	25	137	49	88	38	86	57
Abhd4	136	200	118	243	122	173	143
Abhd5	26	29	10	35	14	30	37
Abhd6	54	79	58	127	55	72	77
Abhd8	215	180	142	236	148	153	183
Abi1	37	89	57	39	26	89	30
Abi2	82	76	68	49	143	80	121
Abi3	1	45	0	15	2	0	4
Abi3bp	7	28	28	51	11	20	24
Abl1	73	34	16	66	9	25	9
Abl2	56	94	20	88	9	40	50
Ablim1	87	106	41	54	25	38	47
Ablim2	103	117	106	84	104	110	156
Ablim3	30	2	17	12	20	0	6
Abo	0	0	0	0	0	0	0
Abr	266	261	227	364	231	188	220
Abra	0	0	0	0	0	0	0
Abracl	33	26	22	45	42	25	40
Abt1	71	70	78	60	27	69	23
Abtb1	19	26	63	35	10	29	51
Abtb2	6	25	3	4	7	7	24
Acaa1a	61	54	164	170	76	115	107
Acaa1b	0	12	0	0	0	14	6
Acaa2	123	127	128	177	46	118	209
Acaca	83	89	64	113	22	100	99
Acacb	0	1	0	10	14	0	13
Acad10	9	0	6	22	8	25	25
Acad11	8	0	10	3	31	1	13
Acad12	39	17	48	28	34	12	51
Acad8	41	65	15	28	7	13	22
Acad9	83	108	7	31	25	20	44
Acadl	94	183	62	113	24	109	93
Acadm	116	103	42	60	108	106	82
Acads	2	2	0	27	2	1	9
Acadsb	92	106	68	152	143	103	113
Acadvl	43	46	23	196	39	42	129
Acan	2	0	0	31	0	0	0
Acap1	10	1	0	0	0	0	0
Acap2	62	52	44	117	53	45	37
Acap3	90	39	53	54	14	59	56
Acat1	400	407	213	343	239	209	272
Acat2	82	88	46	106	25	102	54
Acat3	7	20	0	0	1	0	1
Acbd3	135	185	40	139	66	82	73
Acbd4	48	45	17	76	39	5	57
Acbd5	774	73	48	108	82	68	75
Acbd6	180	81	48	78	54	117	177
Acbd7	47	5	19	16	16	0	9
Accs	20	5	21	47	16	22	30
Accsl	10	0	0	0	0	0	0
Acd	158	153	47	100	82	85	87
Ace	15	38	9	4	1	12	15
Ace2	0	0	0	0	0	0	0
Ace3	0	0	0	0	0	0	0
Acer1	9	12	0	0	5	4	6
Acer2	36	53	13	30	12	22	21
Acer3	63	17	23	36	40	42	82
Ache	209	607	418	432	228	359	518
Acin1	112	218	112	140	109	103	163
Ackr1	102	127	91	99	20	45	80
Ackr2	0	0	0	0	0	0	0
Ackr3	6	29	42	12	0	15	5
Ackr4	1	0	0	0	0	0	8
Acly	182	209	133	147	106	188	159
Acmsd	15	25	0	2	8	0	0
Acnat1	1	5	13	7	6	1	0
Acnat2	0	0	0	0	0	0	0
Aco1	21	57	1	24	14	15	39
Aco2	384	475	284	391	181	365	339
Acod1	0	0	0	0	0	0	0
Acot1	46	69	34	62	48	57	23
Acot10	0	0	0	0	0	0	0
Acot11	2	40	35	10	14	25	19
Acot12	18	7	0	0	0	0	0
Acot13	860	523	393	615	546	755	584
Acot2	12	2	9	29	13	23	50
Acot3	4	0	35	0	9	28	2
Acot4	0	0	0	0	0	0	0
Acot5	13	1	0	6	11	33	2
Acot6	7	33	6	6	6	4	14
Acot7	1758	1015	771	1338	1109	975	1210
Acot8	113	42	13	43	110	99	92
Acot9	56	42	31	91	48	99	58
Acox1	161	233	160	212	145	246	126
Acox2	4	16	0	20	16	0	1
Acox3	4	62	17	54	2	2	31
Acoxl	0	0	0	0	0	0	0
Acp1	568	523	421	380	577	522	392
Acp2	109	166	62	116	72	102	65
Acp5	2	3	1	1	1	2	1
Acp6	137	72	34	101	82	80	92
Acp7	0	0	0	0	0	0	0
Acpp	23	13	23	1	0	1	31
Acpt	0	0	0	0	0	0	0
Acr	4	0	0	0	0	0	0
Acrbp	12	11	1	0	43	2	18
Acrv1	0	2	1	1	0	0	0
Acsbg1	121	282	300	377	100	210	235
Acsbg2	0	0	9	0	0	0	1
Acsf2	0	11	9	1	0	19	7
Acsf3	8	61	8	20	8	6	7
Acsl1	41	72	2	59	65	21	42
Acsl3	310	382	189	293	182	340	314
Acsl4	33	16	15	12	6	39	34
Acsl5	45	40	31	36	24	87	25
Acsl6	90	156	99	70	45	112	61
Acsm1	0	0	0	0	0	0	0
Acsm2	1	0	3	2	10	0	19
Acsm3	3	0	0	0	0	0	0
Acsm4	0	0	0	0	0	0	0
Acsm5	0	0	0	0	0	0	0
Acss1	57	47	32	41	5	49	0
Acss2	39	34	65	40	25	43	26
Acss3	10	6	6	7	40	1	1
Acta1	235	70	54	105	86	65	141
Acta2	7	21	1	10	0	1	15
Actb	3458	3964	2882	3424	2135	3322	2769
Actbl2	0	0	0	0	0	0	0
Actc1	0	0	1	0	0	1	0
Actg-ps1	0	0	0	3	0	0	0
Actg1	5312	4719	3899	5251	4035	4837	4933
Actg2	0	0	0	0	0	0	0
Actl10	0	0	0	0	0	0	0
Actl11	0	0	0	0	0	0	0
Actl6a	11	9	54	23	13	41	19
Actl6b	113	85	96	95	116	92	88
Actl7a	0	0	0	0	0	0	0
Actl7b	0	0	0	0	0	0	0
Actl9	0	0	0	0	0	0	0
Actn1	18	3	14	1	2	2	8
Actn2	33	23	10	25	23	20	63
Actn3	7	0	1	1	2	29	0
Actn4	85	51	9	41	44	40	95
Actr10	308	314	222	241	415	332	228
Actr1a	308	287	124	309	102	185	146
Actr1b	258	301	221	328	203	285	221
Actr2	209	177	54	126	59	69	145
Actr3	180	54	68	92	157	143	92
Actr3b	124	113	65	81	95	91	128
Actr5	12	12	39	2	23	9	21
Actr6	184	168	29	80	141	110	84
Actr8	121	150	53	96	94	94	124
Actrt1	0	0	0	0	0	0	0
Actrt2	0	0	0	0	0	0	0
Actrt3	17	0	17	0	36	0	1
Acvr1	12	40	13	0	13	9	16
Acvr1b	41	36	29	27	13	51	48
Acvr1c	3	2	5	0	5	13	19
Acvr2a	45	58	6	24	12	39	26
Acvr2b	11	43	18	24	13	44	39
Acvrl1	0	14	0	0	0	0	0
Acy1	14	18	6	37	19	6	41
Acy3	0	1	33	0	5	0	4
Acyp1	207	180	96	124	108	128	114
Acyp2	408	335	167	109	377	230	214
Ada	3	0	2	0	0	0	1
Adad1	0	0	0	0	0	0	0
Adad2	1	0	0	0	0	0	0
Adal	18	5	25	21	11	8	25
Adam10	28	87	40	30	27	75	41
Adam11	75	75	52	49	9	43	39
Adam12	8	3	2	22	4	1	8
Adam15	43	71	38	22	78	20	30
Adam17	30	64	34	26	96	20	40
Adam18	0	0	0	2	0	0	0
Adam19	13	9	1	18	12	0	14
Adam1a	8	2	0	0	4	0	4
Adam1b	0	0	0	0	0	0	0
Adam2	0	0	0	0	0	0	0
Adam20	0	0	0	0	0	0	0
Adam21	0	0	4	0	0	0	0
Adam22	130	175	70	152	59	270	134
Adam23	57	110	48	73	32	77	68
Adam24	0	0	0	0	0	0	0
Adam25	0	0	0	0	0	0	0
Adam26a	0	0	0	0	0	0	0
Adam26b	0	0	0	0	0	0	0
Adam28	3	0	0	8	0	0	5
Adam29	0	0	0	0	0	0	0
Adam3	0	0	0	0	0	0	0
Adam30	0	0	0	0	0	0	0
Adam32	0	0	0	0	0	0	9
Adam33	0	0	0	0	0	0	0
Adam34	0	0	0	0	0	0	0
Adam39	0	0	0	0	0	0	0
Adam4	0	0	0	0	1	0	0
Adam5	0	0	0	0	0	0	0
Adam6a	0	0	0	0	0	0	0
Adam6b	0	0	0	0	0	0	0
Adam7	0	0	0	0	0	0	0
Adam8	9	3	0	0	0	0	0
Adam9	18	14	24	33	6	39	1
Adamdec1	0	0	0	2	0	0	0
Adamts1	12	24	0	4	31	10	27
Adamts10	23	3	0	3	6	13	3
Adamts12	11	0	0	7	0	0	0
Adamts13	0	0	0	0	0	7	0
Adamts14	1	0	0	0	0	12	0
Adamts15	3	2	0	0	0	1	23
Adamts16	7	0	0	0	0	1	0
Adamts17	0	2	11	1	11	13	29
Adamts18	902	17	4	6	11	15	7
Adamts19	9	0	0	0	0	0	0
Adamts2	22	20	13	0	6	2	37
Adamts20	16	17	21	2	0	7	21
Adamts3	13	0	2	16	0	0	5
Adamts4	2	49	2	6	0	22	0
Adamts5	18	2	1	1	0	1	10
Adamts6	0	2	0	0	6	25	0
Adamts7	3	0	0	0	0	0	0
Adamts8	0	0	0	0	0	2	0
Adamts9	7	2	6	9	7	11	4
Adamtsl1	9	13	8	3	27	5	1
Adamtsl2	78	39	21	36	16	26	60
Adamtsl3	5	14	0	0	10	0	1
Adamtsl4	8	2	21	1	17	6	4
Adamtsl5	0	0	0	0	0	0	0
Adap1	99	105	108	85	59	88	58
Adap2	18	8	9	3	0	2	0
Adar	152	134	69	167	74	102	170
Adarb1	95	66	94	72	49	91	82
Adarb2	29	17	28	9	34	24	22
Adat1	23	19	10	5	8	7	19
Adat2	18	0	36	20	9	18	14
Adat3	4	2	0	0	0	0	1
Adck1	52	64	19	38	26	10	26
Adck2	0	30	24	54	6	7	28
Adck3	47	31	54	53	47	61	20
Adck4	43	66	9	9	34	36	57
Adck5	24	5	0	18	25	37	10
Adcy1	34	41	18	55	40	20	131
Adcy10	1	0	0	1	0	0	0
Adcy2	116	110	113	151	77	109	117
Adcy3	29	73	25	45	0	6	54
Adcy4	0	0	0	0	0	0	0
Adcy5	115	213	118	272	126	137	221
Adcy6	35	34	52	33	5	42	16
Adcy7	4	0	4	1	1	11	3
Adcy8	32	20	36	13	4	9	35
Adcy9	47	53	39	28	59	4	31
Adcyap1	163	132	72	85	98	135	110
Adcyap1r1	257	400	284	267	109	337	364
Add1	337	347	199	357	293	402	265
Add2	198	119	75	143	84	121	124
Add3	120	89	142	85	71	69	124
Adgb	0	0	0	0	0	4	0
Adgra1	194	301	222	229	176	184	293
Adgra2	4	0	0	0	0	0	0
Adgra3	1787	28	6	5	5	20	33
Adgrb1	67	108	48	88	33	84	25
Adgrb2	39	59	81	61	39	38	64
Adgrb3	116	127	91	44	33	123	88
Adgrd1	0	0	0	4	0	0	0
Adgrd2-ps	0	0	0	0	0	0	0
Adgre1	35	14	1	11	8	4	27
Adgre4	0	0	0	0	0	0	0
Adgre5	0	0	18	0	0	0	0
Adgrf1	0	0	0	0	0	0	2
Adgrf2	0	0	0	0	0	0	0
Adgrf3	0	0	0	0	0	0	0
Adgrf4	0	0	0	0	2	2	0
Adgrf5	3	5	1	10	4	27	18
Adgrg1	118	170	126	154	48	130	84
Adgrg2	23	0	9	23	7	9	0
Adgrg3	0	0	0	0	14	0	0
Adgrg4	1	0	0	0	0	0	0
Adgrg5	0	0	0	0	0	0	0
Adgrg6	0	0	2	1	0	0	7
Adgrg7	0	0	0	0	0	0	0
Adgrl1	108	88	110	80	29	173	145
Adgrl2	50	55	24	48	33	32	94
Adgrl3	122	113	85	104	43	121	102
Adgrl4	0	0	2	1	0	12	0
Adgrv1	3987	31	12	34	26	29	10
Adh1	22	0	0	0	0	14	22
Adh4	0	0	0	0	0	0	0
Adh5	271	244	213	295	207	204	171
Adh6-ps1	1	0	0	0	0	0	0
Adh6a	0	0	0	0	0	0	0
Adh6b	1	0	2	2	13	1	3
Adh7	9	1	0	0	0	0	0
Adhfe1	33	110	15	58	5	47	52
Adi1	146	126	95	136	140	213	137
Adig	0	0	0	0	0	0	0
Adipoq	0	0	0	0	0	1	0
Adipor1	196	153	120	173	61	97	103
Adipor2	66	76	49	69	63	63	118
Adk	150	139	159	183	100	135	142
Adm	6	9	18	17	0	39	3
Adm2	0	0	0	0	0	0	0
Adnp	0	0	5	17	0	0	13
Adnp2	3	13	1	3	16	0	12
Ado	13	36	6	23	17	17	17
Adora1	30	6	41	35	1	50	33
Adora2a	0	0	0	0	0	0	0
Adora2b	0	1	0	5	0	15	0
Adora3	34	16	0	0	22	29	11
Adpgk	41	5	31	52	20	7	6
Adprh	132	145	113	89	111	137	138
Adprhl1	0	0	0	0	0	0	0
Adprhl2	27	34	11	59	19	72	37
Adprm	49	46	40	113	71	75	33
Adra1a	22	29	0	10	0	34	15
Adra1b	6	0	0	0	8	8	0
Adra1d	0	0	0	0	0	0	0
Adra2a	47	38	23	11	1	51	36
Adra2b	11	1	0	1	0	0	0
Adra2c	18	13	2	40	0	0	14
Adrb1	1	1	0	12	5	2	0
Adrb2	5	0	26	0	0	4	13
Adrb3	0	0	0	5	2	4	24
Adrbk1	143	236	76	151	47	86	80
Adrbk2	74	56	68	65	30	74	82
Adrm1	255	257	149	314	170	304	171
Adsl	116	97	134	49	128	121	112
Adss	88	66	53	40	36	46	71
Adssl1	13	15	3	10	11	31	11
Adtrp	1	0	0	0	0	0	0
Aebp1	7	14	18	5	10	17	10
Aebp2	49	9	32	22	18	61	45
Aen	24	89	35	41	42	18	89
Aes	1095	593	519	870	656	622	566
Afap1	29	44	15	35	30	20	5
Afap1l1	13	0	1	0	17	4	31
Afap1l2	34	5	2	2	0	17	7
Aff1	6	22	7	11	5	0	0
Aff2	34	59	10	31	12	6	13
Aff3	39	2	27	14	13	36	19
Aff4	258	243	156	290	162	268	253
Afg3l1	31	19	5	13	18	22	5
Afg3l2	77	78	51	73	30	68	23
Afm	0	0	0	0	0	0	0
Afmid	12	6	0	29	0	0	0
Afp	7	0	0	0	0	0	0
Aftph	101	100	46	95	59	119	59
Aga	40	32	35	55	38	73	58
Agap1	195	224	208	107	73	120	108
Agap2	18	25	17	7	5	64	8
Agap3	122	153	90	198	115	167	176
Agbl1	0	0	0	0	0	7	0
Agbl2	5	0	0	0	19	1	1
Agbl3	39	58	8	26	58	20	32
Agbl4	39	31	27	36	35	52	33
Agbl5	3	22	13	7	3	0	14
Ager	1	12	57	29	1	0	39
Agfg1	113	31	47	50	28	75	64
Agfg2	32	42	12	42	0	38	72
Aggf1	79	86	92	88	52	70	49
Agk	85	68	61	112	53	24	90
Agl	202	180	222	170	138	134	98
Agmat	0	0	0	2	0	5	14
Agmo	10	1	0	5	4	7	0
Ago1	63	42	46	46	21	40	48
Ago2	97	131	111	78	49	194	116
Ago3	83	47	40	35	46	65	44
Ago4	1	2	12	2	3	0	11
