	GSM4119264	GSM4119265	GSM4119266	GSM4119267	GSM4119268	GSM4119269	GSM4119270
Coq10b	565	485	1884	887	1369	672	724
Coq2	1701	1367	2308	1758	1600	1452	1477
Coq3	661	352	941	635	787	821	696
Coq4	357	190	514	395	325	411	253
Coq5	2421	1369	4196	2069	2429	2296	2421
Coq6	2108	1446	3482	2220	2517	2897	1976
Coq7	1336	938	1504	1668	1695	1688	1863
Coq9	8134	5710	11953	9354	8546	8735	7722
Corin	0	2	1	0	6	0	2
Coro1a	90	80	147	120	110	75	105
Coro1b	1896	996	3026	2170	2440	2388	1760
Coro1c	466	289	591	423	427	511	316
Coro2a	32	13	45	37	43	10	23
Coro2b	437	168	904	348	354	407	309
Coro6	530	240	544	482	368	439	531
Coro7	576	239	621	567	645	741	535
Cort	0	0	0	0	0	0	0
Cotl1	97	92	156	141	149	96	99
Cox10	737	504	1400	997	1043	1005	899
Cox11	209	116	395	306	307	286	327
Cox14	1597	1175	2321	1991	1725	1277	1641
Cox15	836	430	1352	800	983	1350	945
Cox16	1017	556	1240	893	829	650	1055
Cox17	5820	4460	7466	6290	5151	4568	6461
Cox18	482	186	682	337	380	368	313
Cox19	1016	560	1215	939	931	1222	1192
Cox20	907	702	1224	944	850	532	1020
Cox20-ps	0	0	0	0	0	0	0
Cox4i1	52411	38852	66902	51038	42703	37113	45968
Cox4i2	31	32	73	40	36	82	51
Cox5a	20252	11668	25276	16874	16194	15452	17626
Cox5b	15257	17385	19653	14242	13697	14240	13928
Cox6a1	25076	14692	35059	26328	26307	32573	26191
Cox6a2	1	3	10	0	2	2	395
Cox6b1	16778	17590	22389	16987	15007	14790	16891
Cox6b2	100	182	129	143	140	60	153
Cox6c	32439	25893	37317	28270	23505	15420	28573
Cox7a1	8894	9983	12017	11979	8784	7519	11987
Cox7a2	12150	7830	13946	9401	8279	6408	9335
Cox7a2l	6662	5433	8755	6162	4710	3201	5168
Cox7b	20327	11782	23232	15872	13850	11628	16823
Cox7b2	2	0	0	0	0	0	0
Cox7c	22433	14861	25740	20562	17295	14737	21315
Cox8a	17417	8931	22594	17392	15464	17431	16335
Cox8b	17708	13701	24857	23899	20368	18863	20373
Cox8c	0	0	0	0	0	0	0
Cp	476	321	763	339	563	314	329
Cpa1	0	0	0	0	0	0	0
Cpa2	2	0	0	4	4	0	4
Cpa3	17	15	41	68	45	31	16
Cpa4	0	0	0	0	0	0	0
Cpa5	0	0	0	0	0	0	0
Cpa6	81	37	122	63	112	55	81
Cpb1	4	1	4	11	2	2	6
Cpb2	23	24	33	27	22	5	26
Cpd	2049	571	2574	1232	1816	1933	1300
Cpe	285	176	497	247	290	296	261
Cpeb1	723	276	842	450	506	401	399
Cpeb2	376	195	528	305	298	278	285
Cpeb3	806	522	1044	743	798	816	734
Cpeb4	1376	833	2261	1145	1104	896	775
Cped1	2154	1242	3120	1826	2208	1903	1874
Cphx1	0	0	0	0	0	0	0
Cphx2	0	0	0	0	0	0	0
Cphx3	0	0	0	0	0	0	0
Cplx1	23	4	9	0	5	1	0
Cplx2	82	57	92	61	79	65	71
Cplx3	0	1	0	0	0	0	0
Cplx4	0	0	0	0	0	0	0
Cpm	54	59	162	43	93	128	59
Cpn1	22	32	44	19	21	0	13
Cpn2	726	459	1777	1840	1819	1748	1195
Cpne1	1526	680	1970	1147	1486	1337	988
Cpne2	96	49	75	77	49	47	47
Cpne3	1895	865	2451	1374	1721	1378	1289
Cpne4	0	3	0	0	0	0	0
Cpne5	40	16	58	66	36	40	34
Cpne6	0	0	0	0	0	0	0
Cpne7	13	52	36	20	28	9	4
Cpne8	143	109	234	147	180	125	102
Cpne9	110	91	122	72	46	30	33
Cpox	295	121	331	174	193	218	186
Cpped1	1623	1021	2116	1660	1683	1575	1394
Cpq	832	575	1046	669	834	574	582
Cps1	216	227	303	170	223	25	147
Cpsf1	1089	403	1494	913	953	1214	731
Cpsf2	404	349	836	494	540	493	356
Cpsf3	924	517	1121	698	832	751	675
Cpsf3l	378	155	583	359	329	408	284
Cpsf4	325	150	461	317	232	251	308
Cpsf4l	14	15	23	21	7	18	30
Cpsf6	1530	785	2115	1305	1394	727	1142
Cpsf7	1104	637	1524	1047	1024	763	930
Cpt1a	443	200	575	332	389	350	225
Cpt1b	18539	9770	31387	21659	20598	19661	16836
Cpt1c	22	13	41	30	38	41	46
Cpt2	7318	2152	11890	7689	8808	11435	6983
Cptp	179	75	183	139	184	185	166
Cpvl	0	0	0	0	0	0	0
Cpxcr1	0	0	0	0	0	0	0
Cpxm1	71	27	107	109	111	92	130
Cpxm2	17	17	43	38	38	47	35
Cpz	9	2	24	13	14	13	10
Cr1l	1675	1035	2621	1320	1602	1154	1243
Cr2	20	3	11	18	12	7	27
Crabp1	0	0	0	0	0	0	0
Crabp2	4	0	2	1	0	4	1
Cracr2a	0	1	2	4	5	1	0
Cracr2b	226	173	418	297	328	366	332
Cradd	92	39	91	72	100	95	76
Cramp1l	1194	339	1521	798	842	679	683
Crat	14135	7866	24111	16113	16670	18468	13087
Crb1	9	2	1	3	7	6	7
Crb1-ps	7	0	17	7	15	8	6
Crb2	0	0	0	0	4	0	0
Crb3	12	2	4	6	14	15	10
Crbn	1277	901	1649	996	1073	655	838
Crcp	345	385	392	330	305	265	316
Crct1	0	0	0	0	0	0	0
Creb1	938	511	1318	749	913	532	713
Creb3	340	276	559	254	319	329	243
Creb3l1	78	65	169	93	96	110	92
Creb3l2	421	193	634	369	442	418	305
Creb3l3	21	21	30	26	23	5	13
Creb3l4	4	1	5	4	3	4	8
Crebbp	1440	510	2091	1072	1256	1056	995
Crebl2	606	430	790	482	557	437	469
Crebrf	1830	994	3098	1918	1733	1203	1439
Crebzf	1074	629	1698	928	1054	766	741
Creg1	1878	1048	2334	1659	1394	1496	1721
Creg2	14	4	18	13	4	9	7
Creld1	1117	693	1590	896	1156	1306	770
Creld2	209	156	448	182	190	207	194
Crem	348	292	565	288	331	232	271
Crh	0	0	0	0	0	0	0
Crhbp	0	0	0	0	0	0	0
Crhr1	0	0	0	0	0	0	0
Crhr2	3	0	3	3	8	7	25
Crim1	463	241	881	405	739	670	414
Crip1	300	354	438	328	341	257	317
Crip2	1307	2040	2314	1503	1452	843	691
Crip3	2	2	5	0	0	7	9
Cript	1553	1023	1813	1402	1220	783	1311
Crisp1	0	0	0	0	0	0	0
Crisp2	0	0	0	0	0	0	0
Crisp3	0	0	0	0	0	0	0
Crisp4	0	0	0	0	0	0	1
Crispld1	22	16	63	31	58	43	60
Crispld2	253	117	273	226	282	251	215
Crk	2829	2202	4652	2401	2749	1785	2064
Crkl	582	254	804	375	480	418	296
Crlf1	0	1	4	1	1	4	7
Crlf2	14	36	42	53	51	60	30
Crlf3	386	260	419	363	314	274	356
Crls1	7261	5165	11233	6109	6718	4419	4926
Crmp1	1	3	2	12	8	2	11
Crnkl1	261	268	564	219	283	279	235
Crnn	0	0	0	0	0	0	0
Crocc	132	37	127	110	112	211	133
Crocc2	5	0	0	2	1	1	0
Crot	1628	908	1847	1333	1364	1302	1139
Crp	34	35	53	24	41	2	24
Crry-ps	0	0	0	0	0	0	0
Crs-ps	0	0	0	0	0	0	0
Crtac1	4	8	14	8	15	2	8
Crtam	0	0	5	0	5	0	1
Crtap	650	360	874	681	592	687	459
Crtc1	224	90	195	159	168	261	196
Crtc2	680	426	1066	693	746	800	594
Crtc3	401	168	535	346	343	375	279
Crx	19	4	35	15	22	6	21
Crxos	0	0	1	0	0	0	0
Cry1	220	141	405	176	309	151	148
Cry2	741	450	1217	1057	1089	860	837
Cryaa	0	0	0	0	0	0	0
Cryab	975	1227	677	302	300	249	683
Cryba1	7	0	14	14	4	2	5
Cryba2	0	0	2	0	0	0	0
Cryba4	2	1	2	0	0	0	0
Crybb1	0	0	0	0	0	1	1
Crybb2	0	0	0	0	0	0	0
Crybb3	16	4	12	7	14	6	16
Crybg3	452	180	557	271	362	369	294
Cryga	0	0	0	0	0	0	0
Crygb	0	0	0	0	0	0	0
Crygc	0	0	0	0	0	0	0
Crygd	0	0	0	0	0	0	0
Cryge	0	0	0	0	0	0	0
Crygf	0	0	0	0	0	0	0
Crygn	3	0	7	5	5	4	3
Crygs	3	0	2	0	0	0	0
Cryl1	258	165	350	230	269	197	189
Crym	15	2	6	1	6	1	13
Cryz	519	418	858	630	633	647	477
Cryzl1	766	607	1249	748	794	546	660
Cs	46940	19970	62846	42619	42687	47918	36087
Csad	2515	1645	4722	3048	3218	3640	2034
Csdc2	22	11	43	25	30	16	24
Csde1	16174	12936	20534	11887	10834	8136	12268
Cse1l	768	328	1126	525	668	590	496
Csf1	197	225	357	171	224	161	197
Csf1r	268	133	438	286	273	234	303
Csf2	1	2	0	1	0	0	0
Csf2ra	74	64	117	100	138	103	68
Csf2rb	166	96	236	219	266	316	188
Csf2rb2	45	18	67	35	62	60	44
Csf3	0	0	0	0	0	0	0
Csf3r	26	36	39	45	23	25	30
Csgalnact1	111	39	207	83	120	63	80
Csgalnact2	495	423	602	401	402	279	484
Csk	374	203	707	345	415	455	374
Csl	3	0	1	1	4	2	0
Csmd1	9	2	46	12	17	26	20
Csmd2	9	3	11	8	15	10	5
Csmd3	1	4	18	2	14	1	0
Csn1s1	0	2	0	8	1	1	5
Csn1s2a	0	0	0	0	0	0	0
Csn1s2b	2	8	0	0	8	4	2
Csn2	2	3	0	0	0	2	0
Csn3	0	6	5	4	2	0	1
Csnk1a1	4087	3383	7301	3601	4689	3419	3517
Csnk1d	1741	1083	2514	1440	1678	1791	1492
Csnk1e	585	330	762	537	505	536	449
Csnk1g1	301	151	442	281	251	279	322
Csnk1g2	1260	989	1909	1411	1291	1578	1343
Csnk1g3	608	405	779	432	573	437	437
Csnk2a1	4329	2572	6013	3738	3925	2923	3571
Csnk2a1-ps	0	0	0	0	0	0	0
Csnk2a2	483	299	631	338	392	326	338
Csnk2b	1723	797	2242	1569	1340	1445	1378
Csnka2ip	0	0	0	0	0	0	2
Cspg4	753	257	1352	936	1410	2489	930
Cspg5	62	27	67	28	37	46	47
Cspp1	471	225	499	288	420	260	285
Csprs	2	3	4	13	2	0	0
Csrnp1	71	82	208	116	111	155	186
Csrnp2	260	155	270	201	195	197	249
Csrnp3	20	11	24	16	18	6	6
Csrp1	722	968	1241	727	950	705	750
Csrp2	800	1169	1325	1065	893	569	670
Csrp2bp	431	327	728	432	486	407	442
Csrp3	5	1	3	1	2	0	109
Cst10	0	0	0	0	0	0	0
Cst11	0	0	1	0	0	0	0
Cst12	0	0	0	0	0	0	0
Cst13	1	0	0	0	0	0	0
Cst3	16975	12251	24689	15707	15966	11895	12825
Cst6	15	6	12	9	9	1	19
Cst7	2	4	1	7	8	1	6
Cst8	0	0	0	0	0	0	0
Cst9	0	0	0	0	0	3	0
Csta1	0	0	4	0	1	0	0
Cstad	3	0	2	1	1	1	4
Cstb	1075	1153	1339	937	817	773	1041
Cstf1	504	280	778	438	490	504	334
Cstf2	691	292	902	502	634	409	496
Cstf2t	442	300	897	374	459	449	288
Cstf3	298	114	396	189	252	182	287
Cstl1	0	0	0	0	0	0	0
Ctag2	0	0	0	0	0	0	0
Ctage5	2087	1287	2974	1865	2002	1769	1816
Ctbp1	2342	1476	3816	2436	2756	2771	2198
Ctbp2	567	312	801	414	510	413	413
Ctbs	246	108	285	221	193	184	161
Ctc1	345	114	307	246	264	382	315
Ctcf	1020	730	1533	896	929	723	791
Ctcfl	358	149	578	309	274	389	290
Ctdnep1	971	698	1908	1195	1152	1158	1089
Ctdp1	132	95	284	120	175	193	121
Ctdsp1	1698	1347	3056	2300	2353	2269	1690
Ctdsp2	3292	1355	3799	2594	3013	3204	2570
Ctdspl	1311	832	1544	834	845	1212	987
Ctdspl2	591	302	738	391	470	282	326
Ctf1	149	125	245	184	155	166	134
Ctf2	24	19	16	10	15	8	16
Ctgf	52	162	206	103	150	63	50
Cth	75	65	120	93	134	49	65
Cthrc1	24	4	20	12	8	6	14
Ctif	637	358	827	367	468	544	408
Ctla2a	305	409	448	311	262	113	246
Ctla2b	93	144	123	108	69	36	57
Ctla4	2	0	0	6	7	16	13
Ctnna1	2451	1331	3932	1733	2547	3250	1749
Ctnna2	1	2	7	13	2	0	2
Ctnna3	15	6	13	10	14	6	10
Ctnnal1	204	134	227	156	125	178	162
Ctnnb1	5216	2551	9108	4490	5533	6356	4248
Ctnnbip1	440	353	626	393	360	382	384
Ctnnbl1	392	294	491	301	264	296	288
Ctnnd1	1849	1092	3099	1493	2161	1784	1180
Ctnnd2	6	3	7	8	1	2	10
Ctns	369	200	476	239	314	332	214
Ctps	95	132	152	93	114	77	61
Ctps2	478	262	435	284	330	321	301
Ctr9	748	459	1469	586	646	674	439
Ctrb1	0	0	0	0	0	0	0
Ctrc	8	10	13	23	13	14	27
Ctrl	15	11	19	11	8	8	9
Cts3	0	0	0	0	0	0	0
Cts6	0	0	0	0	0	0	0
Cts7	0	0	0	0	0	0	0
Cts8	2	1	4	2	1	1	0
Ctsa	1328	898	1911	1271	1402	1254	1018
Ctsb	26024	13249	38316	19374	24425	24637	17729
Ctsc	219	157	441	295	341	173	374
Ctsd	20013	9170	26355	17353	17644	24897	15654
Ctse	0	5	0	0	1	0	1
Ctsf	1015	893	1735	1256	1234	983	752
Ctsg	0	0	0	0	0	0	3
Ctsh	142	130	365	249	232	146	185
Ctsj	0	0	2	0	3	0	4
Ctsk	70	44	116	91	82	56	73
Ctsl	2080	1792	3513	1833	2492	1889	1651
Ctsll3	0	0	0	0	0	0	0
Ctsm	0	0	0	0	0	0	0
Ctso	695	415	849	633	657	407	503
Ctsq	0	0	0	0	3	0	0
Ctsr	0	0	0	0	0	0	0
Ctss	97	134	251	194	211	54	96
Ctsw	2	13	26	16	40	7	2
Ctsz	2633	2405	6169	3574	3375	3181	2545
Cttn	1020	674	1686	1040	1200	1095	893
Cttnbp2	34	16	31	28	10	26	29
Cttnbp2nl	428	233	562	255	329	287	237
Ctu1	111	57	165	62	94	83	76
Ctu2	173	126	242	169	123	141	89
Ctxn1	7	3	39	7	20	21	14
Ctxn2	0	0	0	0	0	0	0
Ctxn3	1	3	3	0	0	0	17
Cubn	32	18	12	7	16	9	12
Cuedc1	296	274	468	400	376	538	438
Cuedc2	628	475	778	736	570	594	528
Cul1	1849	1180	2679	1525	1622	1522	1262
Cul2	1439	672	1573	870	956	755	869
Cul3	2706	2230	4183	2283	2466	2004	2176
Cul4a	2244	1419	2999	1805	2027	1894	1666
Cul4b	1478	952	1906	1043	1205	761	919
Cul5	948	774	1781	847	1015	746	711
Cul7	564	232	842	462	695	894	440
Cul9	561	231	588	441	501	728	510
Cuta	617	412	899	702	789	795	633
Cutal	4	9	9	6	0	9	9
Cutc	293	183	338	262	198	169	201
Cux1	1116	564	1697	1187	1040	1528	1015
Cux2	29	17	39	53	21	20	22
Cuzd1	0	0	0	0	0	0	0
Cwc15	1355	1711	1693	1237	1176	869	1338
Cwc22	349	241	676	397	365	337	333
Cwc25	242	127	364	156	242	206	169
Cwc27	251	199	239	208	210	189	232
Cwf19l1	263	131	320	167	176	132	170
Cwf19l2	495	282	552	370	394	300	443
Cwh43	0	0	0	1	0	0	0
Cx3cl1	94	101	182	110	95	87	67
Cx3cr1	37	38	37	37	49	21	52
Cxadr	2004	915	2504	1208	1485	1687	1839
Cxcl1	1	66	4	4	9	5	1
Cxcl10	75	46	107	57	127	29	76
Cxcl11	15	19	84	54	27	13	27
Cxcl12	1669	650	2402	1628	2169	2445	1617
Cxcl13	17	27	42	13	14	2	29
Cxcl14	510	438	701	494	712	516	500
Cxcl15	11	1	26	13	11	8	26
Cxcl16	69	59	105	71	106	57	65
Cxcl17	5	0	6	0	1	0	0
Cxcl2	1	8	2	4	2	1	0
Cxcl3	0	5	1	3	0	0	0
Cxcl5	3	6	11	0	7	5	4
Cxcl9	498	222	685	443	701	272	344
Cxcr1	0	2	0	0	0	2	2
Cxcr2	59	34	74	47	38	42	72
Cxcr3	4	2	14	19	17	5	2
Cxcr4	42	23	65	33	16	24	15
Cxcr5	40	17	69	46	53	43	32
Cxcr6	6	1	9	19	9	4	9
Cxx1a	401	263	582	306	418	432	370
Cxx1b	248	234	528	332	309	360	263
Cxx1c	28	72	49	31	24	35	27
Cxxc1	820	530	1311	916	930	771	577
Cxxc4	47	21	71	54	62	53	51
Cxxc5	278	126	434	312	476	416	278
Cyb561	70	53	104	57	85	37	52
Cyb561a3	167	60	213	143	166	208	152
Cyb561d1	400	157	445	358	374	301	321
Cyb561d2	56	33	88	48	69	96	62
Cyb5a	3989	3052	5046	3324	3019	1703	2783
Cyb5b	6080	2263	6003	4261	4442	8111	6820
Cyb5d1	241	301	443	237	231	213	250
Cyb5d2	563	311	838	559	541	523	423
Cyb5r1	730	431	869	735	733	730	636
Cyb5r2	0	0	3	7	3	4	3
Cyb5r3	2031	858	2242	1332	1548	2630	1614
Cyb5r4	1045	646	1425	922	1022	598	908
Cyb5rl	107	113	151	171	154	116	143
Cyba	93	105	155	148	150	104	111
Cybb	88	52	123	91	128	66	105
Cybrd1	28	4	15	11	5	10	14
Cyc1	13543	9067	21107	15180	15245	17564	13183
Cycs	19826	13080	26591	17795	17355	10026	19432
Cycs-ps2	0	0	0	0	0	0	0
Cyct	1	0	0	0	0	0	1
Cyfip1	1349	552	1601	1058	1159	1248	859
Cyfip2	26	6	25	31	51	25	26
Cygb	319	270	473	384	496	538	406
Cyhr1	1853	1046	2770	2124	1906	2362	2098
Cylc1	0	0	0	0	0	0	0
Cylc2	0	0	0	0	0	0	0
Cyld	816	433	944	536	638	531	548
Cym	4	0	6	0	6	3	2
Cyp11a1	20	2	26	21	10	12	19
Cyp11b1	1	0	2	1	5	2	0
Cyp11b2	0	0	0	0	0	0	0
Cyp17a1	19	13	20	18	9	1	4
Cyp19a1	4	0	8	1	1	2	3
Cyp1a1	35	1	41	65	47	129	51
Cyp1a2	12	20	24	15	14	3	11
Cyp1b1	147	91	393	130	170	78	140
Cyp20a1	265	180	360	284	301	262	266
Cyp21a1	0	0	1	0	0	1	0
Cyp21a2-ps	0	0	1	0	3	0	0
Cyp24a1	0	0	0	0	0	0	0
Cyp26a1	0	0	1	1	2	0	0
Cyp26b1	4	13	38	9	14	57	18
Cyp26c1	3	0	0	0	0	2	5
Cyp27a1	1671	1007	1751	1107	1122	1161	1004
Cyp27b1	5	0	7	1	0	0	1
Cyp2a12	42	41	66	28	36	1	24
Cyp2a21-ps	0	0	1	0	0	0	0
Cyp2a22	2	1	2	3	1	0	1
Cyp2a4	8	10	11	12	6	0	2
Cyp2a5	53	54	55	28	59	4	37
Cyp2ab1	4	0	16	3	2	3	6
Cyp2b10	61	210	992	200	263	60	87
Cyp2b13	4	0	1	1	1	0	0
Cyp2b19	3	4	3	0	2	0	4
Cyp2b23	0	0	0	0	0	1	0
Cyp2b26-ps	0	0	0	0	0	0	0
Cyp2b27-ps	0	0	0	0	0	0	0
Cyp2b9	21	17	22	19	22	0	10
Cyp2c29	24	25	40	21	29	5	17
Cyp2c37	20	22	15	10	14	2	9
Cyp2c38	4	10	38	7	8	0	3
Cyp2c39	2	0	0	0	0	0	1
Cyp2c40	0	0	1	0	0	1	0
Cyp2c44	10	11	32	8	15	4	7
Cyp2c50	26	15	31	24	25	1	8
Cyp2c53-ps	0	0	0	0	0	0	0
Cyp2c54	6	1	1	2	4	0	2
Cyp2c55	0	0	0	0	0	0	0
Cyp2c65	0	0	0	0	0	0	0
Cyp2c66	0	0	0	0	0	0	0
Cyp2c67	12	11	22	15	19	0	11
Cyp2c68	14	12	14	7	9	0	4
Cyp2c69	0	0	1	0	0	0	1
Cyp2c70	13	13	15	13	15	0	13
Cyp2d10	43	49	68	45	67	12	41
Cyp2d11	0	0	0	2	0	0	0
Cyp2d12	0	0	0	0	0	0	0
Cyp2d22	1862	733	2573	1404	1274	1435	1219
Cyp2d26	78	90	109	77	88	10	55
Cyp2d34	0	0	0	0	0	0	0
Cyp2d37-ps	0	0	1	1	1	0	1
Cyp2d40	4	3	7	4	7	1	1
Cyp2d41-ps	0	0	0	0	0	0	0
Cyp2d9	38	48	87	35	40	30	34
Cyp2e1	1853	2277	4622	4314	6075	993	2061
Cyp2f2	79	112	234	77	148	24	74
Cyp2g1	0	0	0	0	0	0	0
Cyp2j11	0	0	0	0	0	0	0
Cyp2j12	0	0	0	4	0	0	0
Cyp2j13	21	2	14	10	15	3	10
Cyp2j14-ps	0	0	0	0	0	0	0
Cyp2j15-ps	0	0	0	0	0	0	0
Cyp2j5	57	39	77	33	39	1	29
Cyp2j6	806	596	1103	726	955	656	627
Cyp2j7	0	0	0	0	0	0	0
Cyp2j7-ps1	0	0	0	0	0	0	0
Cyp2j7-ps2	0	0	0	0	0	0	0
Cyp2j7-ps3	0	0	0	0	0	0	0
Cyp2j8	0	0	0	0	1	0	2
Cyp2j9	126	49	57	59	87	79	59
Cyp2r1	22	8	16	4	26	10	12
Cyp2s1	14	2	20	20	6	6	3
Cyp2t4	9	4	31	1	1	5	0
Cyp2u1	762	359	1063	862	792	808	731
Cyp2w1	0	0	1	0	0	0	0
Cyp39a1	70	36	53	30	57	40	47
Cyp3a11	76	78	101	45	70	10	52
Cyp3a13	11	16	28	8	14	0	15
Cyp3a16	0	0	0	0	0	0	0
Cyp3a25	15	27	41	16	24	0	16
Cyp3a41a	0	0	0	0	0	0	0
Cyp3a41b	1	0	0	0	0	0	0
Cyp3a44	0	0	0	0	0	0	0
Cyp3a57	1	0	0	0	0	0	0
Cyp3a59	1	3	1	1	1	0	0
Cyp3a63-ps	0	0	0	0	0	0	0
Cyp46a1	10	9	10	9	1	3	6
Cyp4a10	98	56	119	51	105	23	48
Cyp4a12a	7	17	23	11	11	2	12
Cyp4a12b	3	2	4	3	0	0	1
Cyp4a14	124	146	213	84	105	45	105
Cyp4a28-ps	0	0	0	0	0	0	0
Cyp4a29	0	0	0	0	0	0	0
Cyp4a29-ps1	0	0	0	0	0	0	0
Cyp4a30-ps	0	0	0	0	0	0	0
Cyp4a30b	0	0	0	0	0	0	0
Cyp4a31	23	12	30	14	10	12	14
Cyp4a32	2	1	6	4	2	2	1
Cyp4b1	313	227	993	589	801	478	275
Cyp4b1-ps1	0	0	0	0	0	0	0
Cyp4b1-ps2	0	0	0	0	0	0	0
Cyp4f13	635	339	1109	747	764	751	634
Cyp4f14	14	8	10	10	16	0	5
Cyp4f15	7	4	8	3	7	1	2
Cyp4f16	245	141	307	223	202	218	229
Cyp4f17	174	52	186	168	166	173	153
Cyp4f18	1	6	7	5	3	3	2
Cyp4f37	0	0	0	0	0	0	0
Cyp4f39	2	0	1	0	0	3	0
Cyp4f40	0	0	0	0	0	0	0
Cyp4f41-ps	2	1	3	2	2	4	1
Cyp4v3	999	975	1741	1335	1283	1141	959
Cyp4x1	7	7	13	15	2	9	13
Cyp51	465	259	474	341	348	489	371
Cyp7a1	8	10	10	6	5	2	11
Cyp7b1	9	7	15	16	8	3	7
Cyp8b1	51	51	59	23	41	8	33
Cypt1	0	0	0	0	0	0	0
Cypt12	0	0	0	0	0	0	0
Cypt14	0	0	0	0	0	0	0
Cypt15	0	0	0	0	0	0	0
Cypt2	0	0	0	0	0	0	0
Cypt3	0	0	0	0	0	0	0
Cypt4	0	0	0	0	0	0	0
Cyr61	191	206	458	284	245	372	373
Cys1	4	17	35	53	47	11	13
Cysltr1	27	8	15	48	30	7	44
Cysltr2	2	2	0	3	10	1	0
Cysrt1	0	0	0	0	0	0	0
Cystm1	134	50	120	72	50	102	149
Cyth1	1662	1201	2160	1195	1571	1525	1337
Cyth2	566	318	637	585	500	597	617
Cyth3	469	397	818	466	540	484	416
Cyth4	78	88	128	134	83	68	69
Cytip	28	31	46	55	65	22	54
Cytl1	110	36	128	92	107	41	111
Cyyr1	1705	907	3456	1619	2478	1986	1615
D030025P21Rik	0	0	0	0	0	0	0
D030056L22Rik	221	135	286	145	169	147	168
D10Jhu81e	6361	4988	9506	6523	6721	7287	5791
D10Wsu102e	6819	3900	9345	6176	6293	4726	6675
D11Bhm181e	0	0	2	0	0	0	0
D11Wsu47e	127	78	189	92	121	83	92
D130007C19Rik	32	22	44	24	16	21	30
D130040H23Rik	4	5	3	1	0	2	10
D130043K22Rik	6	2	5	8	1	1	2
D130052B06Rik	0	0	0	0	0	0	0
D13Ertd608e	5	0	1	0	0	0	0
D16Ertd472e	172	96	222	97	183	128	82
D17H6S53E	215	194	505	252	279	281	195
D17Wsu92e	2956	2378	4638	3189	3383	3391	2902
D1Ertd622e	301	126	330	175	175	139	170
D1Pas1	0	0	0	0	0	0	0
D230025D16Rik	856	498	1313	552	743	643	412
D2Wsu81e	390	343	470	339	295	274	214
D2hgdh	1081	581	1428	902	994	1328	863
D330020A13Rik	0	0	0	0	0	0	0
D330045A20Rik	6	0	0	0	0	0	0
D3Ertd254e	406	190	490	283	415	297	321
D3Ertd751e	746	620	804	708	663	461	681
D430019H16Rik	19	7	13	6	14	9	8
D430041D05Rik	2	3	11	7	4	15	4
D430042O09Rik	462	209	443	245	305	337	259
D5Ertd577e	0	0	0	0	0	0	0
D5Ertd579e	3435	2346	5048	3105	3652	3237	2974
D630003M21Rik	20	2	14	29	38	18	14
D630023F18Rik	5	7	3	9	9	4	5
D630036H23Rik	8	2	0	2	9	25	8
D630039A03Rik	0	4	29	5	15	4	9
D630044L22Rik	8	9	30	16	39	21	9
D630045J12Rik	55	29	94	59	48	70	42
D6Ertd527e	1	2	7	2	3	3	0
D6Wsu163e	1117	328	1479	800	713	848	778
D730001G18Rik	0	0	1	0	0	0	0
D730048I06Rik	0	0	0	0	0	0	0
D7Ertd443e	5	3	10	2	5	12	10
D830013O20Rik	0	0	0	0	0	0	0
D830030K20Rik	66	0	80	34	54	31	21
D830039M14Rik	2	1	0	0	0	0	6
D8Ertd738e	1067	1093	1640	1031	1029	1049	1118
D8Ertd82e	299	136	602	316	439	402	185
D930007J09Rik	0	0	0	0	0	0	0
D930015E06Rik	740	160	398	421	379	732	692
D930020B18Rik	4	0	1	2	1	1	2
D930048N14Rik	130	25	125	159	105	145	120
DHRSX	156	128	326	175	273	378	214
DXBay18	0	0	0	0	0	33	0
Daam1	594	278	659	504	530	275	304
Daam2	146	95	225	94	146	189	163
Dab1	2	5	1	4	0	1	4
Dab2	521	227	661	420	438	356	441
Dab2ip	1252	563	2067	1326	1814	2322	1151
Dach1	165	55	146	96	177	144	171
Dach2	2	2	2	1	6	1	9
Dact1	33	19	60	45	76	62	42
Dact2	6	8	25	13	4	19	2
Dact3	26	9	6	23	13	47	20
Dad1	1391	831	1771	1176	1198	1053	1126
Dag1	5899	1951	9013	5020	6635	9297	5873
Dagla	1012	263	750	486	1078	1512	656
Daglb	258	83	242	196	209	262	145
Dalrd3	710	454	1063	724	752	928	630
Dand5	150	158	224	123	76	89	111
Dao	1	0	1	0	0	0	0
Dap	1329	930	1823	1128	1162	1205	1230
Dap3	1728	916	2133	1420	1395	1423	1140
Dapk1	440	228	425	320	446	405	336
Dapk2	81	30	113	41	42	39	47
Dapk3	306	202	463	309	371	385	290
Dapl1	0	1	0	0	0	0	0
Dapp1	30	4	49	21	29	6	26
Dars	1934	1322	2486	1727	1585	954	1321
Dars2	438	320	613	371	422	431	383
Daw1	0	0	0	0	0	0	0
Daxx	266	287	459	320	443	327	303
Dazap1	1065	604	1402	1053	905	972	992
Dazap2	2352	1339	3213	2116	2295	2289	2162
Dazl	13	10	4	1	0	5	2
Dbf4	54	30	69	50	44	18	23
Dbh	0	0	0	0	0	0	0
Dbi	36434	8110	38586	25089	24826	28568	35819
Dbil5	2	1	11	2	2	2	1
Dbn1	44	44	123	50	47	65	24
Dbndd1	34	11	37	29	26	34	32
Dbndd2	445	332	587	307	297	222	282
Dbnl	502	375	848	618	742	710	561
