	GSM2670763	GSM2670764	GSM2670765	GSM2670766	GSM2670767	GSM2670768	GSM2670769	GSM2670770	GSM2670771	GSM2670772	GSM2670773	GSM2670774	GSM2670775	GSM2670776	GSM2670777	GSM2670778	GSM2670779	GSM2670780	GSM2670781
2610301B20Rik	63	77	54	47	24	85	7	0	0	140	1	71	46	1	0	9	18	11	11
2610305D13Rik	459	466	380	482	143	418	253	107	86	69	428	159	190	192	13	67	100	35	17
2610318N02Rik	40	29	13	41	20	67	6	0	2	9	0	0	26	0	2	35	43	29	42
2610507B11Rik	5661	2953	2027	3880	1729	8845	3714	1671	2336	1978	862	669	730	485	880	1067	1032	828	1172
2610524H06Rik	137	107	107	139	68	253	134	50	35	242	163	102	103	38	80	74	114	178	52
2610528A11Rik	18	15	29	22	11	54	11	0	0	19	54	0	218	110	0	0	5	4	11
2610528J11Rik	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	0
2700029M09Rik	296	496	354	557	130	468	212	177	393	357	269	129	185	76	7	30	86	34	36
2700049A03Rik	327	209	187	332	147	549	252	108	181	387	28	48	36	61	49	56	73	29	76
2700060E02Rik	296	406	322	463	172	487	177	369	487	562	360	345	358	309	207	392	422	233	411
2700062C07Rik	267	133	164	179	97	306	174	235	6	162	188	67	125	134	104	123	69	81	81
2700081O15Rik	306	134	87	253	65	290	232	0	125	319	77	13	144	312	6	48	88	107	29
2700094K13Rik	56	62	44	70	15	59	22	10	46	55	23	42	35	4	0	4	2	19	3
2700097O09Rik	124	78	129	103	59	227	88	90	58	120	183	87	182	45	6	61	48	54	83
2700099C18Rik	59	48	18	66	22	82	18	39	220	76	22	50	41	1	7	30	27	32	12
2810004N23Rik	152	199	121	309	71	287	132	143	150	133	306	56	90	156	80	86	98	10	78
2810006K23Rik	133	98	85	126	51	168	71	244	169	124	112	312	217	171	30	59	113	96	38
2810021J22Rik	58	68	75	66	34	264	182	1	72	84	0	25	59	0	0	22	7	5	57
2810025M15Rik	173	163	108	168	91	211	62	3	124	68	163	36	117	153	249	22	43	3	69
2810039B14Rik	120	111	79	73	36	226	114	262	156	90	158	51	128	100	0	35	46	18	20
2810047C21Rik1	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	2	9	0	3
2810403A07Rik	624	468	239	573	208	1051	434	248	172	478	272	302	291	264	150	329	216	224	422
2810408A11Rik	5	3	1	7	2	2	0	65	11	17	37	6	2	0	0	0	0	1	0
2810417H13Rik	615	411	417	498	205	1002	316	198	669	333	303	603	735	359	193	311	395	177	158
2810428I15Rik	78	101	73	85	37	181	35	95	34	107	49	38	18	95	0	23	50	51	20
2810459M11Rik	0	1	4	0	1	3	0	0	1	4	5	10	1	1	0	0	0	0	0
2810474O19Rik	1974	2057	1704	2361	1132	4952	2690	3095	3118	1732	2114	1709	2326	1601	640	809	663	412	578
2900011O08Rik	5	1	0	0	0	13	11	0	0	0	0	0	0	0	0	0	0	0	0
2900026A02Rik	4997	1874	1221	2088	942	5027	2372	1860	2554	2230	194	224	264	101	64	124	83	99	26
2900055J20Rik	0	0	0	0	3	5	0	0	0	7	0	0	0	0	0	0	0	0	0
2900092C05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3000002C10Rik	65	27	63	82	47	137	57	24	36	106	55	49	52	47	8	34	24	92	30
3010026O09Rik	160	63	162	63	24	109	50	23	44	67	48	73	111	2	4	48	86	44	62
3100002H09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3110001I22Rik	64	60	45	108	42	112	53	109	113	60	73	18	17	35	0	83	27	10	29
3110002H16Rik	573	418	336	472	195	860	377	398	198	297	578	372	375	305	369	203	191	112	224
3110009E18Rik	27	34	28	24	23	22	27	4	18	7	0	40	34	2	0	9	5	11	10
3110018I06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3110021N24Rik	5	4	8	1	3	0	2	0	0	25	0	3	0	0	0	0	4	0	7
3110035E14Rik	35	10	12	14	13	82	63	1	0	17	14	0	38	5	0	0	0	1	0
3110040N11Rik	47	93	45	90	45	114	52	2	47	141	36	1	68	1	7	57	61	41	52
3110043O21Rik	612	407	295	542	181	973	412	432	440	208	236	335	555	499	604	552	542	376	573
3110052M02Rik	52	23	25	26	8	69	17	2	3	36	2	28	29	0	1	14	1	0	1
3110053B16Rik	29	16	42	25	25	56	43	4	70	20	100	63	15	46	0	10	17	28	11
3110062M04Rik	117	127	113	104	41	396	50	173	70	61	7	23	24	9	62	242	104	120	132
3110067C02Rik	0	1	15	0	0	6	0	0	0	1	1	0	0	0	0	9	0	0	1
3110070M22Rik	29	22	13	12	6	29	3	0	1	13	9	5	13	2	32	16	40	2	18
3110079O15Rik	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
3110082I17Rik	287	125	152	171	110	309	163	15	144	116	117	81	60	105	1	19	9	5	33
3110082J24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3300002I08Rik	33	37	25	40	54	63	23	0	13	72	30	0	0	0	50	21	11	4	10
3425401B19Rik	1	0	1	0	5	4	1	0	0	22	0	0	0	0	0	0	0	0	0
3632451O06Rik	16	4	45	6	24	58	28	6	1	15	4	6	0	1	1	23	15	2	11
3830403N18Rik	3	5	8	3	4	4	4	0	146	4	0	0	3	92	0	0	0	0	0
3830406C13Rik	96	11	35	36	155	634	308	108	275	307	2	168	4	9	117	64	58	58	49
3830408C21Rik	2	0	1	4	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3830417A13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4430402I18Rik	3	5	5	1	1	5	11	0	0	17	0	0	0	0	0	0	15	0	1
4833418N17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4833420G17Rik	698	690	428	686	260	1618	478	437	316	591	141	208	520	140	317	223	316	406	236
4833423E24Rik	0	0	2	0	1	6	0	0	0	0	0	0	1	0	0	0	0	0	0
4833427G06Rik	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4833439L19Rik	910	589	388	784	334	1450	680	170	362	2010	835	412	539	476	303	442	334	374	358
4921501E09Rik	1	1	1	2	2	0	1	0	0	0	0	0	31	0	0	6	1	0	0
4921504E06Rik	0	0	13	0	2	0	0	1	0	0	5	0	0	0	0	0	16	0	0
4921507P07Rik	1	1	8	5	1	14	8	0	0	9	5	0	0	0	39	27	14	1	12
4921508M14Rik	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4921509C19Rik	0	1	8	0	5	0	0	1	0	1	0	0	0	0	3	14	2	0	8
4921511C20Rik	0	0	1	0	1	30	0	0	0	0	0	0	27	0	0	0	0	0	0
4921511H03Rik	0	0	8	2	1	10	0	0	0	1	0	0	0	0	0	0	0	0	0
4921511M17Rik	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
4921513D11Rik	3	11	26	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0
4921513I03Rik	6	1	2	5	4	0	3	10	0	12	1	0	2	0	10	8	8	13	4
4921517D22Rik	1	4	14	3	3	2	4	2	0	2	0	11	4	0	0	13	0	1	1
4921524J17Rik	101	99	102	95	39	171	87	79	70	140	85	93	60	0	19	45	56	0	76
4921524L21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4921528I07Rik	12	2	15	3	8	10	7	0	20	4	48	22	94	0	0	9	24	14	15
4921530L21Rik	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921536K21Rik	31	18	39	22	12	75	26	69	14	25	43	12	87	85	13	25	75	21	43
4921539E11Rik	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0
4922502D21Rik	0	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0
4930402F06Rik	5	0	28	20	1	1	1	67	1	18	173	117	73	2	6	0	0	1	6
4930402H24Rik	554	374	270	407	226	1022	424	396	221	811	362	124	322	178	88	206	280	172	117
4930402K13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930404H24Rik	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
4930404N11Rik	6	4	3	17	0	48	1	0	0	0	9	10	0	0	0	2	0	12	8
4930407I10Rik	0	0	6	4	0	0	34	0	0	0	0	0	37	0	0	0	0	0	0
4930408O17Rik	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930412O13Rik	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	13
4930415F15Rik	3	1	2	0	1	0	0	0	59	0	0	0	0	0	0	3	0	9	0
4930415H17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930415L06Rik	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930415O20Rik	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0
4930421P07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930426L09Rik	24	4	10	12	2	38	1	0	85	21	8	15	23	0	1	29	43	4	16
4930427A07Rik	66	22	39	36	15	120	6	30	35	68	103	70	17	161	55	28	149	35	37
4930430A15Rik	0	1	0	0	0	5	3	0	0	2	2	0	0	0	0	0	0	0	0
4930430F08Rik	28	55	53	76	16	62	39	65	39	108	0	18	21	0	0	2	0	2	4
4930431P19Rik	23	11	19	34	17	88	71	0	33	22	6	24	108	51	1	30	21	23	30
4930432E11Rik	62	7	140	26	49	303	32	22	79	15	55	43	18	37	91	227	366	110	184
4930432K21Rik	20	23	13	6	6	29	6	0	0	7	0	0	0	0	0	0	2	0	0
4930432M17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
4930433I11Rik	0	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
4930435E12Rik	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930438A08Rik	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	18	0	0	0
4930442H23Rik	16	1	3	12	2	3	2	0	0	1	0	0	0	0	0	6	1	10	0
4930444G20Rik	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
4930444P10Rik	130	279	447	266	159	526	255	276	366	150	952	672	1417	822	55	198	244	66	120
4930447A16Rik	0	10	2	1	0	13	0	0	0	23	0	0	0	0	0	0	1	17	0
4930447C04Rik	2	4	13	4	9	39	1	3	7	3	0	3	0	0	0	13	14	0	3
4930447F04Rik	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930448K20Rik	2	1	1	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0	1
4930449A18Rik	71	73	60	130	41	123	75	1	0	0	18	27	57	6	6	11	20	4	6
4930449I24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930451G09Rik	18	10	0	17	19	29	3	6	0	36	29	0	23	0	0	6	0	0	0
4930451I11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4930452B06Rik	0	0	0	0	4	2	1	0	0	9	3	0	0	0	0	0	11	0	3
4930453N24Rik	104	163	139	210	54	207	77	144	270	161	107	169	355	347	89	79	61	27	43
4930455H04Rik	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930465K10Rik	1	2	1	1	1	5	11	2	6	1	12	1	15	2	0	0	0	0	0
4930467E23Rik	0	0	0	0	0	2	0	0	0	0	14	0	0	0	0	5	0	0	0
4930469B13Rik	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
4930470P17Rik	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930474N05Rik	1	5	14	2	3	1	4	0	2	5	1	8	6	0	0	1	0	0	1
4930480E11Rik	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930486L24Rik	0	3	2	4	0	2	7	3	0	2	0	0	0	0	0	0	0	0	0
4930488N24Rik	1	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
4930502E18Rik	5	4	6	2	8	26	5	2	16	1	16	0	1	1	0	2	2	0	1
4930503B20Rik	3	0	2	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1
4930503E14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930503H13Rik	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
4930503L19Rik	92	118	66	135	38	170	31	62	65	84	150	96	136	0	139	46	81	21	49
4930504O13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930505A04Rik	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
4930507D05Rik	26	19	25	15	1	84	0	0	13	9	54	0	56	51	0	13	24	5	6
4930512M02Rik	34	32	124	25	56	140	57	27	213	42	67	49	69	8	2	28	40	3	11
4930513O06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930515G13Rik	2	2	2	0	0	2	0	0	0	1	0	12	0	0	0	0	2	0	0
4930515G16Rik	0	0	0	0	0	0	0	10	0	0	3	27	0	0	0	0	0	0	0
4930516K23Rik	0	0	3	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
4930518I15Rik	34	25	25	26	25	99	8	66	110	50	132	61	9	62	0	15	41	3	2
4930519F09Rik	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930519F16Rik	7	8	12	19	4	48	16	2	13	9	0	0	1	1	2	5	1	1	0
4930519G04Rik	28	22	22	18	8	34	7	17	15	31	12	29	9	11	6	7	9	0	4
4930519P11Rik	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930522H14Rik	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930522L14Rik	140	50	116	112	47	237	90	4	2	128	36	78	61	66	26	12	11	0	5
4930523C07Rik	133	171	245	167	127	451	127	32	34	158	1332	1413	1786	728	1012	1648	1981	1069	1356
4930524B15Rik	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4930524J08Rik	3	1	0	3	0	8	15	67	0	4	0	0	5	0	0	0	0	0	0
4930524N10Rik	0	0	9	0	0	0	2	0	23	0	0	0	0	0	0	0	0	0	1
4930526A20Rik	40	44	73	79	24	104	32	63	167	82	56	43	265	216	11	21	31	7	6
4930529C04Rik	0	0	13	9	1	0	1	2	0	0	0	0	10	2	13	0	2	0	0
4930533K18Rik	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930533O14Rik	387	323	165	423	193	646	323	274	317	352	158	236	167	128	525	127	169	151	143
4930535I16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	17	4
4930538K18Rik	3	6	5	1	7	2	3	5	0	4	0	0	0	0	0	0	6	0	0
4930539E08Rik	104	55	93	85	49	232	99	90	90	136	24	33	72	37	54	84	89	59	85
4930544D05Rik	5	0	4	1	0	0	0	0	0	0	0	0	6	0	0	0	1	9	1
4930544G11Rik	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930546C10Rik	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
4930548H24Rik	74	55	84	59	18	41	53	45	39	55	87	81	81	98	9	54	37	38	31
4930549C01Rik	1	0	1	0	1	3	0	0	0	0	0	1	0	0	0	2	0	0	0
4930550C14Rik	6	0	0	2	4	2	0	0	8	48	0	0	0	0	0	0	0	0	0
4930550L24Rik	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930553M12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
4930555G01Rik	0	0	35	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0
4930555K19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930556J24Rik	5	7	0	1	0	1	0	0	0	18	0	0	0	0	94	2	0	0	9
4930557A04Rik	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1
4930558C23Rik	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4930558K02Rik	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
4930562C15Rik	141	100	64	119	75	322	219	54	202	158	45	88	76	36	93	143	117	60	54
4930563D23Rik	0	0	5	0	4	0	0	0	0	0	22	34	0	0	0	0	0	0	0
4930563I02Rik	5	1	9	1	4	8	0	0	0	1	6	3	1	2	0	1	4	0	0
4930563M21Rik	0	3	0	0	1	1	0	0	0	0	0	14	0	0	0	0	0	0	0
4930564D02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
4930567H17Rik	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0
4930568D16Rik	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
4930572O03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930578C19Rik	4	0	0	6	0	1	6	0	30	0	0	0	0	0	0	0	0	0	4
4930578G10Rik	0	0	0	0	0	1	0	0	1	1	0	2	10	12	0	0	0	0	2
4930578I06Rik	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930579F01Rik	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0
4930579G24Rik	122	108	86	94	37	209	46	249	279	81	58	128	81	28	2	69	86	18	66
4930583I09Rik	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
4930590J08Rik	8	2	11	3	2	5	2	0	9	6	19	11	0	0	0	13	25	1	13
4930595D18Rik	21	14	3	16	8	29	22	5	61	2	0	0	23	0	47	15	21	78	33
4930595M18Rik	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0
4930596D02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931400O07Rik	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931406B18Rik	49	48	236	52	81	98	69	193	148	14	87	33	161	187	7	27	64	12	28
4931406C07Rik	377	416	399	490	176	790	409	472	220	433	188	184	103	247	0	45	63	77	70
4931406P16Rik	1321	600	459	674	431	1847	804	357	918	363	435	244	429	256	470	280	449	345	349
4931408C20Rik	0	0	5	5	2	5	0	0	0	2	1	0	0	0	0	16	9	3	20
4931409K22Rik	1	2	3	0	0	12	0	0	0	0	0	1	0	25	0	0	0	0	2
4931414P19Rik	29	23	6	54	22	188	31	52	46	51	2	0	1	0	0	6	29	0	8
4931417E11Rik	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
4931422A03Rik	4	6	1	4	1	4	10	1	0	6	0	2	4	1	0	4	8	4	2
4931423N10Rik	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
4931428F04Rik	141	56	43	98	40	354	44	31	0	123	40	0	27	0	0	531	203	0	87
4931428L18Rik	0	1	9	5	4	22	0	2	0	4	3	8	0	2	52	1	1	1	1
4931429L15Rik	9	3	8	5	4	20	7	7	6	7	3	1	1	0	0	1	1	0	1
4931431F19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931440F15Rik	12	9	6	3	3	15	14	35	0	11	0	0	0	0	0	11	30	0	18
4931440P22Rik	174	132	173	137	62	264	164	354	420	156	187	264	226	193	115	138	126	101	132
4932411E22Rik	2	0	9	0	0	1	5	0	0	0	0	0	0	0	0	0	1	0	1
4932411N23Rik	123	52	736	52	108	391	191	191	218	62	130	33	91	42	3	90	72	37	39
4932414N04Rik	227	62	99	124	73	457	219	85	41	82	69	48	128	150	62	69	54	30	58
4932415D10Rik	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4932416K20Rik	43	19	124	32	39	142	38	46	34	37	51	25	39	8	377	188	182	147	109
4932429P05Rik	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4932431P20Rik	14	5	85	5	25	53	17	4	144	18	6	0	3	3	106	28	82	4	11
4932438A13Rik	3501	1910	1519	2588	1247	6119	3207	1281	1625	2762	2430	1385	1773	1171	1123	1155	1507	825	1002
4932438H23Rik	18	8	9	8	4	15	8	0	0	2	5	31	0	0	445	524	597	372	429
4932443I19Rik	38	21	46	17	18	56	12	28	36	16	37	66	133	49	0	24	46	1	21
4933400A11Rik	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
4933401B06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933402D24Rik	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933402E13Rik	0	1	2	0	0	1	1	0	0	4	0	0	2	0	0	5	0	1	0
4933402J07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933402N03Rik	0	4	4	1	0	6	1	0	0	3	9	0	0	0	2	1	1	0	0
4933402N22Rik	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
4933402P03Rik	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933403O08Rik	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0
4933405L10Rik	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933405O20Rik	0	0	0	0	8	0	0	0	0	64	0	0	0	0	0	0	0	0	0
4933406J08Rik	3	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
4933406M09Rik	7	4	2	5	6	16	14	0	0	0	0	0	0	0	0	0	0	0	0
4933406P04Rik	13	16	22	24	11	25	6	0	3	39	22	0	4	0	3	12	4	2	1
4933407L21Rik	10	5	5	10	1	12	3	3	0	5	0	1	0	45	93	41	14	80	17
4933408B17Rik	2	3	4	5	2	7	25	1	0	54	17	5	3	3	0	20	0	0	5
4933408J17Rik	0	2	0	1	7	0	0	0	1	2	4	2	0	0	0	0	0	7	2
4933409G03Rik	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4933411G06Rik	0	0	4	0	0	18	0	0	0	6	0	0	0	0	0	0	0	0	0
4933411K16Rik	12	6	5	7	2	2	0	0	0	2	0	0	1	36	7	21	20	0	28
4933412A08Rik	9	8	1	5	4	3	4	0	0	14	0	3	4	2	0	5	0	0	19
4933412E24Rik	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4933413G19Rik	0	0	4	2	0	17	3	9	0	0	0	1	0	0	0	0	7	0	0
4933414I15Rik	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933415A04Rik	13	5	2	8	14	10	13	15	90	9	1	3	8	32	0	3	2	0	4
4933415F23Rik	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4933416C03Rik	0	3	9	2	0	7	3	2	0	7	0	0	0	0	0	1	0	0	1
4933416E14Rik	0	0	1	4	0	0	0	0	0	0	0	2	0	32	0	0	0	0	0
4933416I08Rik	0	1	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
4933417A18Rik	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
4933417G07Rik	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933421I07Rik	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4933424G06Rik	3	2	13	2	0	1	11	0	0	0	0	0	0	0	0	3	0	0	0
4933425L06Rik	8	1	15	1	1	26	0	0	0	0	2	0	53	35	0	0	0	0	0
4933427D14Rik	172	152	127	217	43	335	162	156	107	191	70	15	31	0	3	108	52	13	52
4933427G17Rik	0	0	5	2	0	9	0	0	0	2	0	0	1	0	0	0	1	0	0
4933427G23Rik	3	0	3	2	0	2	1	0	0	5	0	0	8	0	0	1	1	0	0
4933427I04Rik	288	119	269	122	189	529	208	211	200	135	54	80	191	89	103	182	208	205	153
4933428G20Rik	2	1	0	0	1	0	0	0	0	0	0	15	3	2	0	0	0	0	0
4933428M09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933430I17Rik	0	0	3	5	1	45	0	0	0	3	0	0	0	0	0	0	0	0	5
4933434E20Rik	803	722	533	811	292	1226	545	723	1322	666	776	991	1066	565	320	234	485	192	237
4933436I01Rik	1	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
5031410I06Rik	0	0	0	0	0	11	0	0	0	0	0	0	0	6	0	0	0	0	0
5031414D18Rik	114	103	68	103	78	522	276	533	341	187	182	58	128	41	358	128	208	182	223
5031439G07Rik	2492	1397	844	1630	755	3306	1414	1326	1540	744	971	1008	1187	613	864	1236	1158	757	939
5033404E19Rik	0	0	1	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0
5033423K11Rik	1	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5330417C22Rik	44	57	104	97	24	80	23	1	1	3278	2	0	2	0	99	7	2	0	19
5330417H12Rik	4	7	4	1	1	38	0	0	0	0	0	0	2	0	23	139	95	13	84
5330438D12Rik	30	33	13	26	5	28	8	25	20	27	1	0	39	8	0	9	2	1	23
5430401F13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5430402E10Rik	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
5430403G16Rik	142	97	82	115	93	393	158	22	91	103	187	85	219	77	14	35	49	24	28
5430416O09Rik	21	12	26	11	12	38	18	44	3	16	7	69	19	1	26	25	31	79	24
5430419D17Rik	2	0	0	0	2	0	0	0	0	0	0	0	0	40	0	0	1	0	2
5430427O19Rik	217	449	186	421	146	595	340	429	428	117	49	76	88	11	60	50	28	46	26
5530400C23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5530401A14Rik	12	7	23	10	22	59	15	49	131	155	41	40	23	10	1	0	7	12	3
5730409E04Rik	134	169	165	177	161	497	168	251	218	124	67	26	91	18	227	169	206	87	126
5730416F02Rik	0	3	6	7	1	2	0	0	0	0	4	4	6	1	0	0	0	0	0
5730455P16Rik	253	199	182	249	92	426	215	144	148	305	161	101	137	124	80	73	58	58	89
5730480H06Rik	326	274	743	452	260	935	747	312	191	432	530	279	353	230	93	178	151	100	116
5730507C01Rik	23	8	13	13	11	18	7	0	0	15	1	21	2	0	7	2	9	0	2
5730508B09Rik	18	50	26	44	6	31	13	0	25	14	3	76	23	0	0	3	5	0	7
5730522E02Rik	1	0	16	2	3	1	0	0	3	0	6	37	0	0	8	18	16	0	0
5730559C18Rik	4	1	2	9	2	0	0	0	0	31	0	24	18	0	0	0	0	0	0
5730596B20Rik	1	0	1	1	0	0	0	0	0	0	24	0	17	0	0	0	0	0	0
5830411N06Rik	0	0	3	0	5	0	0	14	0	0	0	0	0	0	12	3	1	0	0
5830417I10Rik	1616	892	579	1319	539	2814	1056	653	640	974	365	232	481	312	634	807	889	567	634
5830454E08Rik	6	2	0	1	0	0	0	9	0	7	0	0	0	0	0	2	0	0	1
5830473C10Rik	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	1
5930422O12Rik	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
6030419C18Rik	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
6030445D17Rik	8	2	17	0	4	17	15	3	0	2	1	1	3	1	2	2	35	2	2
6030452D12Rik	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
6030458C11Rik	382	434	318	461	124	561	429	590	155	282	210	33	176	349	291	276	192	249	209
