	GSM1910656	GSM1910659	GSM1910652	GSM1910667	GSM1910657	GSM1910665	GSM1910662	GSM1910655	GSM1910664	GSM1910653	GSM1910658	GSM1910666	GSM1910660	GSM1910661	GSM1910663	GSM1910654
3110052M02Rik	195	122	54	74	78	186	139	39	129	80	171	18	126	70	107	146
3110053B16Rik	23	12	6	7	7	19	8	6	11	10	26	6	7	7	7	6
3110062M04Rik	71	84	48	45	22	140	103	20	57	60	110	48	60	48	98	48
3110067C02Rik	1	1	1	1	0	1	2	0	3	3	4	0	0	0	5	0
3110070M22Rik	20	13	10	16	8	38	19	6	12	15	21	8	19	5	16	14
3110079O15Rik	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3110082I17Rik	191	191	62	90	69	274	224	51	154	117	182	53	247	104	190	165
3110082J24Rik	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3300002I08Rik	31	19	8	4	9	19	12	10	16	13	27	1	10	8	15	20
3425401B19Rik	23	25	1	7	9	28	4	12	4	5	39	1	5	6	3	38
3632451O06Rik	12	23	11	19	7	25	33	7	19	19	20	13	21	26	28	16
3830403N18Rik	16	3	2	0	1	3	3	7	6	0	17	3	13	5	6	0
3830406C13Rik	264	297	119	160	76	524	323	68	266	184	230	84	343	199	335	183
3830408C21Rik	3	4	2	2	1	4	2	1	3	0	2	1	3	2	3	2
3830417A13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4430402I18Rik	23	25	12	11	13	39	29	8	32	23	23	5	24	19	25	27
4833418N17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4833420G17Rik	478	354	176	215	314	536	367	164	380	236	583	104	327	231	330	452
4833423E24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4833427G06Rik	1	1	0	1	1	2	0	0	1	2	0	0	0	0	0	0
4833439L19Rik	2412	1561	1167	857	1733	2662	2619	1343	1808	1224	2303	558	2299	1021	2160	3454
4921501E09Rik	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4921504E06Rik	0	1	1	0	0	0	1	0	2	5	4	0	8	0	1	1
4921507P07Rik	15	12	5	8	11	30	12	5	14	9	36	5	16	10	16	19
4921508M14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921509C19Rik	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4921511C20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921511H03Rik	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4921511M17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921513D11Rik	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1
4921513I03Rik	1	0	2	0	2	1	3	2	0	2	1	0	1	3	2	0
4921517D22Rik	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0
4921524J17Rik	155	131	52	62	103	167	142	58	114	90	214	44	139	66	122	161
4921524L21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921528I07Rik	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1	2
4921530L21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921536K21Rik	19	27	10	13	13	46	33	6	35	10	18	7	28	16	24	16
4921539E11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4922502D21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930402F06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930402H24Rik	1533	895	429	516	496	1328	1128	422	832	559	1735	155	964	572	933	1382
4930402K13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930404H24Rik	1	0	0	1	0	0	3	0	1	0	0	0	0	0	1	0
4930404N11Rik	6	1	2	6	10	5	4	0	6	7	11	1	7	6	6	12
4930407I10Rik	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
4930408O17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930412O13Rik	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4930415F15Rik	0	0	3	1	0	2	0	1	4	2	1	0	0	1	3	1
4930415H17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930415L06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930415O20Rik	16	4	0	3	3	4	3	3	2	0	19	3	2	1	3	15
4930421P07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930426L09Rik	3	4	1	1	4	6	4	1	2	2	4	1	1	1	0	0
4930427A07Rik	46	63	27	25	23	70	67	23	45	36	69	8	57	33	40	65
4930430A15Rik	1	0	0	0	1	0	1	0	1	1	1	0	1	2	1	2
4930430F08Rik	115	129	59	81	34	220	171	22	107	80	99	43	187	77	168	89
4930431P19Rik	72	72	30	40	43	103	75	19	50	42	71	21	59	44	55	55
4930432E11Rik	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930432K21Rik	2	6	3	4	2	6	4	1	3	5	5	1	5	0	4	0
4930432M17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930433I11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930435E12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930438A08Rik	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
4930442H23Rik	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	2
4930444G20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930444P10Rik	0	3	1	1	1	0	5	0	1	0	2	0	0	1	1	1
4930447A16Rik	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
4930447C04Rik	3	2	3	0	3	2	2	1	1	1	4	0	2	1	1	1
4930447F04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930448K20Rik	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4930449A18Rik	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4930449I24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930451G09Rik	24	15	14	10	11	36	28	7	28	18	29	11	22	15	35	24
4930451I11Rik	0	0	0	2	0	0	1	0	2	1	0	0	1	0	0	0
4930452B06Rik	12	11	2	5	1	16	10	1	7	4	14	4	9	0	7	7
4930453N24Rik	543	321	184	194	259	481	356	182	330	259	667	109	371	218	332	590
4930455H04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930465K10Rik	2	3	0	0	1	1	1	0	0	4	1	1	0	3	1	2
4930467E23Rik	1	3	2	2	0	1	3	0	0	0	0	0	0	4	9	4
4930469B13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930470P17Rik	2	0	0	1	0	1	0	0	0	0	2	0	1	0	2	1
4930474N05Rik	1	0	0	0	0	2	1	0	2	1	0	0	0	0	0	0
4930480E11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930486L24Rik	3	2	0	2	1	1	5	1	4	6	22	3	2	6	4	4
4930488N24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930502E18Rik	1	5	2	3	0	3	3	0	12	1	0	1	2	2	6	1
4930503B20Rik	1	3	0	0	2	4	1	0	0	0	3	0	1	1	0	1
4930503E14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930503H13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930503L19Rik	125	106	63	70	49	214	155	33	124	102	133	11	98	83	133	104
4930504O13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930505A04Rik	13	4	4	7	2	10	6	4	2	4	3	1	7	5	4	7
4930507D05Rik	0	2	1	2	0	1	2	0	1	2	6	0	1	2	0	2
4930512M02Rik	2	1	0	0	0	1	3	0	1	0	2	0	1	1	3	2
4930513O06Rik	2	0	0	1	0	4	3	0	4	0	2	2	1	0	2	0
4930515G13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930515G16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930516K23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930518I15Rik	7	9	2	4	5	5	3	2	10	4	15	0	4	1	7	5
4930519F09Rik	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
4930519F16Rik	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
4930519G04Rik	0	0	0	0	0	2	1	0	1	2	0	0	0	0	0	1
4930519P11Rik	3	1	2	0	0	3	2	0	2	1	1	1	1	3	1	0
4930522H14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930522L14Rik	66	62	32	31	37	93	58	12	63	35	73	19	73	28	58	69
4930523C07Rik	86	21	14	14	41	42	32	28	26	28	338	11	23	16	20	59
4930524B15Rik	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4930524J08Rik	11	4	4	6	4	11	7	0	7	5	4	4	6	4	8	7
4930524N10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930526A20Rik	19	14	8	3	12	12	8	7	16	7	16	0	6	7	7	26
4930529C04Rik	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	1
4930533K18Rik	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
4930533O14Rik	1135	1002	535	463	493	1768	1477	351	1110	702	1306	300	1284	674	989	1043
4930535I16Rik	2	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1
4930538K18Rik	2	1	0	0	0	1	2	0	4	1	5	0	1	0	2	2
4930539E08Rik	1324	112	122	118	392	1316	134	178	405	785	1105	61	129	62	250	627
4930544D05Rik	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930544G11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930546C10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930548H24Rik	3	1	1	0	5	6	2	0	3	2	7	0	4	0	2	1
4930549C01Rik	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
4930550C14Rik	38	21	11	13	15	34	21	4	33	35	19	7	40	11	51	24
4930550L24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930553M12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930555G01Rik	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930555K19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930556J24Rik	2	5	1	1	1	0	0	1	2	0	4	0	0	0	2	0
4930557A04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
4930558C23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4930558K02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930562C15Rik	7	8	6	4	7	14	14	8	7	2	10	0	17	2	10	13
4930563D23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930563I02Rik	6	1	3	1	0	0	5	1	2	1	4	0	2	2	8	1
4930563M21Rik	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4930564D02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930567H17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930568D16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930572O03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930578C19Rik	2	0	1	0	1	2	0	1	1	4	5	1	0	3	2	2
4930578G10Rik	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1
4930578I06Rik	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
4930579F01Rik	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
4930579G24Rik	29	13	16	6	8	35	38	6	17	14	9	8	23	9	23	15
4930583I09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930590J08Rik	7	4	7	0	3	6	5	5	7	3	15	0	4	4	8	10
4930595D18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4930595M18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930596D02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931400O07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931406B18Rik	3	0	0	0	2	3	1	1	4	0	1	1	0	0	0	3
4931406C07Rik	376	500	302	268	142	907	699	110	589	390	480	150	576	359	635	322
4931406P16Rik	687	427	259	221	276	658	549	204	431	340	1033	79	419	322	506	611
4931408C20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931409K22Rik	4	6	3	2	4	1	2	3	2	1	2	0	3	6	3	5
4931414P19Rik	78	78	50	58	14	131	110	19	78	52	91	22	125	53	116	49
4931417E11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931422A03Rik	1	3	3	6	4	4	7	1	3	3	4	0	2	3	8	5
4931423N10Rik	4	2	0	1	0	4	2	0	1	0	1	1	1	0	1	0
4931428F04Rik	319	153	80	83	224	251	182	172	139	83	277	25	175	103	146	604
4931428L18Rik	5	6	3	1	2	8	5	2	9	5	10	0	4	3	1	4
4931429L15Rik	0	0	0	1	2	2	0	1	0	1	0	0	1	2	1	0
4931431F19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931440F15Rik	3	1	1	0	1	1	1	1	2	0	1	0	0	2	1	0
4931440P22Rik	27	9	6	5	15	29	19	5	15	12	27	3	12	11	13	27
4932411E22Rik	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4932411N23Rik	0	0	0	0	2	3	1	0	0	0	2	0	4	0	0	0
4932414N04Rik	5	4	1	4	0	2	3	2	5	0	3	0	0	0	3	3
4932415D10Rik	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4932416K20Rik	0	0	1	0	2	1	0	0	0	0	0	0	0	1	1	0
4932429P05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4932431P20Rik	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
4932438A13Rik	1460	1174	457	545	710	1482	1499	782	694	550	1582	99	1478	523	1345	2514
4932438H23Rik	2	1	4	5	3	20	2	1	8	5	8	4	17	0	4	3
4932443I19Rik	5	3	1	2	6	5	2	1	4	6	6	0	1	3	3	1
4933400A11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933401B06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933402D24Rik	1	4	0	1	0	4	2	0	3	0	2	0	1	1	2	2
4933402E13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933402J07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933402N03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4933402N22Rik	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4933402P03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933403O08Rik	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4933405L10Rik	1	0	0	0	4	3	1	0	0	0	1	1	1	0	0	1
4933405O20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933406J08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933406M09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933406P04Rik	38	29	17	20	6	39	38	4	34	21	22	14	32	17	24	25
4933407L21Rik	0	2	4	1	1	1	1	1	3	1	3	0	2	0	0	2
4933408B17Rik	9	4	5	1	7	10	8	3	11	6	8	3	2	3	9	6
4933408J17Rik	0	1	0	0	1	2	2	0	0	0	0	0	0	1	0	1
4933409G03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933411G06Rik	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
4933411K16Rik	1	1	1	1	2	6	0	0	0	1	0	1	2	0	0	1
4933412A08Rik	16	7	6	12	10	24	5	4	10	8	9	0	2	13	15	11
4933412E24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933413G19Rik	2	0	1	1	1	2	2	0	1	0	1	0	0	0	0	1
4933414I15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933415A04Rik	0	0	1	0	0	1	0	0	1	0	1	0	4	1	1	0
4933415F23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933416C03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933416E14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933416I08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933417A18Rik	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0
4933417G07Rik	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2
4933421I07Rik	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0
4933424G06Rik	5	4	2	3	3	7	4	0	2	3	3	2	3	6	4	1
4933425L06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4933427D14Rik	236	135	74	76	149	219	154	85	121	111	312	38	131	86	146	292
4933427G17Rik	3	4	2	2	2	5	8	0	8	0	7	1	5	1	3	3
4933427G23Rik	7	5	2	6	2	10	5	1	4	2	9	5	2	2	6	7
4933427I04Rik	6	12	3	4	2	7	3	0	3	5	4	0	7	3	1	4
4933428G20Rik	2	0	0	0	0	3	2	0	0	1	0	0	1	1	0	0
4933428M09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4933430I17Rik	0	4	7	4	2	7	5	2	7	1	6	0	6	5	4	3
4933434E20Rik	923	650	323	347	428	1175	795	356	718	468	1002	247	774	411	691	911
4933436I01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5031410I06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5031414D18Rik	11	6	7	3	10	12	2	3	5	4	19	0	3	6	10	13
5031439G07Rik	1014	697	360	364	461	1093	851	361	654	476	1457	205	826	392	786	1196
5033404E19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5033423K11Rik	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
5330417C22Rik	4942	3193	2190	1717	2006	4546	4143	1753	2524	2191	4126	735	3781	2366	3479	4026
5330417H12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5330438D12Rik	57	54	31	35	38	87	66	31	63	36	80	17	68	29	60	60
5430401F13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5430402E10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5430403G16Rik	62	60	19	30	23	108	63	11	44	31	77	24	59	29	61	52
5430416O09Rik	2	4	1	0	1	4	3	1	3	1	5	1	1	4	3	0
5430419D17Rik	8	0	0	1	4	0	0	2	2	0	8	0	2	0	1	10
5430427O19Rik	2	2	2	1	1	8	2	1	3	0	10	2	0	1	1	3
5530400C23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5530401A14Rik	32	36	25	18	10	113	43	10	62	59	25	9	51	33	66	14
5730409E04Rik	248	212	122	122	111	323	258	92	215	161	314	46	255	163	276	257
5730416F02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5730455P16Rik	708	456	221	292	283	765	617	194	440	321	818	71	599	291	570	579
5730480H06Rik	154	110	57	62	64	182	128	50	120	94	161	36	125	82	129	132
5730507C01Rik	8	5	4	2	3	10	8	1	5	7	11	2	4	3	6	3
5730508B09Rik	70	42	33	35	31	88	70	29	65	35	124	22	48	33	54	79
5730522E02Rik	7	1	1	1	3	3	1	3	2	4	3	1	2	0	3	3
5730559C18Rik	365	120	110	57	302	235	179	230	129	177	673	65	129	109	126	436
5730596B20Rik	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5830411N06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5830417I10Rik	671	531	248	269	240	733	595	216	498	364	734	39	590	312	539	714
5830454E08Rik	31	22	15	17	12	48	28	8	18	14	25	9	26	24	32	36
5830473C10Rik	4	6	1	2	0	2	2	0	2	2	1	2	2	1	3	1
5930422O12Rik	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
6030419C18Rik	52	43	32	17	18	73	23	10	22	31	145	21	43	32	33	50
6030445D17Rik	0	0	0	0	0	1	0	0	3	0	2	0	0	0	0	2
6030452D12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6030458C11Rik	311	316	138	175	130	528	397	94	277	195	401	65	351	184	334	315
6030468B19Rik	1	0	1	0	1	1	0	0	2	1	2	0	1	2	1	3
6030469F06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6030498E09Rik	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
6330403A02Rik	42	34	4	14	22	9	23	42	15	9	171	5	17	9	13	46
6330408A02Rik	124	107	71	58	37	201	164	31	119	98	162	28	145	82	160	96
6330409D20Rik	0	2	0	1	0	0	0	0	2	0	4	0	0	0	1	0
6330416G13Rik	198	197	92	126	69	336	233	61	246	134	255	60	244	104	246	172
6330549D23Rik	9	24	8	3	4	15	13	5	10	8	11	4	14	4	7	5
6430531B16Rik	1	1	2	5	2	7	9	2	1	5	4	0	5	2	5	1
6430548M08Rik	2995	1446	739	649	1841	2709	2519	1650	1441	859	3022	196	2154	1103	1690	4822
6430550D23Rik	5	7	5	7	4	11	10	2	5	7	5	0	2	4	8	7
6430571L13Rik	60	27	13	21	25	54	48	18	24	16	46	8	57	28	39	52
6430573F11Rik	97	64	18	31	67	81	59	54	56	32	164	13	46	29	60	119
6430628N08Rik	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
6720489N17Rik	35	41	28	24	14	45	45	4	32	23	36	8	54	15	56	12
6820408C15Rik	7	6	4	1	2	12	6	2	5	6	5	0	5	0	2	6
6820431F20Rik	1318	1284	259	434	690	1326	1122	545	909	439	1565	212	1080	690	940	1508
7420426K07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7420461P10Rik	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7530416G11Rik	1	0	1	2	0	1	1	0	1	0	0	0	1	0	2	4
7530428D23Rik	0	3	1	1	0	2	1	1	1	0	1	1	0	3	2	2
8030411F24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8030423J24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8030462N17Rik	393	260	125	124	178	436	300	167	267	148	432	17	288	142	291	457
8030474K03Rik	10	0	0	0	0	0	2	0	0	0	12	0	0	0	0	0
8430408G22Rik	264	58	43	39	45	295	102	51	114	55	62	34	87	45	76	94
9030612E09Rik	40	24	11	19	19	45	42	13	32	26	39	11	24	27	26	31
9030617O03Rik	128	176	73	64	32	181	173	52	140	92	113	31	154	73	151	114
9030619P08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9030624G23Rik	3	1	0	1	0	4	2	0	3	0	0	0	1	4	0	1
9030624J02Rik	814	748	442	383	292	1284	1016	287	729	546	853	195	1017	553	798	800
9130008F23Rik	14	6	7	10	12	12	6	11	16	8	182	5	7	7	8	16
9130011E15Rik	257	216	113	100	96	384	299	88	218	161	330	47	290	150	249	217
9130019O22Rik	74	75	39	40	48	118	103	44	60	44	131	15	89	42	74	98
9130023H24Rik	249	242	118	133	97	369	297	77	200	141	232	53	295	175	220	188
9130204L05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9130208D14Rik	6	0	0	0	3	6	0	1	0	1	20	0	5	1	0	6
9130213A22Rik	7	2	5	2	4	10	5	2	4	0	6	3	8	6	7	11
9130230L23Rik	19	8	11	13	11	17	12	3	12	14	24	6	12	9	8	9
9130401M01Rik	258	239	150	122	83	390	282	91	238	149	310	99	288	174	281	216
9130409I23Rik	1	8	3	3	1	5	0	0	4	15	4	10	4	0	19	3
9130409J20Rik	4	1	0	1	7	3	2	2	0	4	24	1	1	0	0	1
9230019H11Rik	1	0	0	0	1	1	1	3	1	2	2	0	1	0	2	1
9230102O04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9230104L09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9230104M06Rik	5	1	1	2	1	6	5	0	3	1	5	0	3	1	4	2
9230106D20Rik	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
9230109A22Rik	3	0	1	0	2	5	1	0	0	1	7	0	0	0	0	2
9230110C19Rik	27	20	8	15	9	50	39	9	33	35	31	10	35	25	53	15
9230110F15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9230112D13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9230113P08Rik	4	4	1	2	7	7	0	3	3	1	5	0	0	0	2	4
9330132A10Rik	0	0	0	4	0	1	4	0	0	4	3	1	3	2	2	0
9330151L19Rik	97	83	36	34	70	169	101	22	148	71	89	38	72	56	95	68
9330159F19Rik	273	158	89	89	121	212	171	88	130	120	337	38	132	106	156	303
9330161L09Rik	8	4	7	4	1	0	7	1	2	3	7	0	7	2	2	10
9330182L06Rik	2516	839	570	525	979	1673	1158	847	830	685	2108	154	1054	640	1095	2593
9330182O14Rik	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0
9430007A20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9430015G10Rik	52	63	43	33	33	111	62	20	52	40	60	13	50	31	61	33
9430016H08Rik	265	149	78	67	109	237	172	87	135	98	249	65	153	95	171	228
9430020K01Rik	156	132	74	55	39	159	125	51	119	110	353	23	90	90	137	107
9430025C20Rik	2	1	0	2	1	3	1	0	3	1	1	0	3	0	1	0
9430038I01Rik	19	24	12	14	16	39	24	5	26	16	46	8	24	17	29	36
9430069I07Rik	2	1	0	1	0	3	0	4	2	1	5	1	1	0	0	6
9430076C15Rik	57	25	13	5	43	33	20	38	30	27	145	9	17	12	12	46
9430097D07Rik	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
9530002B09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9530003J23Rik	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9530053A07Rik	11	10	5	5	10	30	20	4	20	5	15	5	4	13	17	5
9530068E07Rik	3057	1852	1074	1045	1124	3127	2329	1014	1742	1234	2840	536	2184	1350	2111	2892
9530077C05Rik	145	75	52	44	59	147	83	57	85	70	105	23	121	52	102	136
9630041A04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9830107B12Rik	0	0	0	0	2	0	0	0	0	1	3	0	0	0	0	0
9830147E19Rik	115	117	60	61	52	194	123	33	130	84	153	21	128	76	108	108
9930012K11Rik	3	3	6	3	5	9	8	3	8	8	9	1	10	2	11	4
9930021J03Rik	1064	695	317	372	499	1075	884	378	672	396	1198	71	819	447	752	1136
9930022D16Rik	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0
9930111J21Rik1	9	4	6	2	1	3	5	3	7	0	52	0	7	3	10	3
9930111J21Rik2	83	90	25	49	46	92	72	37	63	58	228	3	70	53	77	81
A130006I12Rik	5	4	2	3	2	5	5	0	1	3	6	2	3	2	5	1
A130010J15Rik	302	163	103	77	162	265	249	126	171	97	352	34	247	112	181	305
A130051J06Rik	8	0	2	0	2	6	2	0	2	2	23	1	5	2	3	6
A130057D12Rik	4	1	2	0	1	2	5	1	6	0	4	0	1	0	1	0
A1bg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
