	GSM2995265	GSM2995266	GSM2995267	GSM2995268	GSM2995269	GSM2995270	GSM2995271
6430571L13Rik	28	20	15	2	3	16	8
6430573F11Rik	25	31	14	34	26	37	15
6430628N08Rik	0	0	0	0	0	0	0
6720489N17Rik	7	27	7	17	11	21	15
6820408C15Rik	1	0	1	0	0	0	0
6820431F20Rik	1218	895	607	919	1093	1032	1030
7420426K07Rik	0	0	0	0	0	0	0
7420461P10Rik	0	0	0	0	0	0	0
7530416G11Rik	1	1	0	0	1	1	0
7530428D23Rik	3	4	0	1	1	5	5
8030411F24Rik	0	0	0	0	0	0	0
8030423J24Rik	0	0	0	0	0	0	0
8030462N17Rik	191	177	145	170	179	152	112
8030474K03Rik	0	0	0	2	0	0	0
8430408G22Rik	1	6	5	9	7	5	3
9030612E09Rik	6	0	2	4	3	0	1
9030617O03Rik	3723	3223	2606	3364	3615	3044	2939
9030619P08Rik	17	5	0	3	1	4	4
9030624G23Rik	1	2	2	0	0	0	0
9030624J02Rik	991	915	738	977	1042	808	738
9130008F23Rik	254	225	134	144	172	176	180
9130011E15Rik	379	389	340	356	476	382	330
9130019O22Rik	470	289	280	366	424	322	335
9130023H24Rik	100	102	60	73	105	72	85
9130204L05Rik	0	0	0	0	0	0	0
9130208D14Rik	1393	1788	1206	902	2381	1234	664
9130213A22Rik	7	3	0	0	5	3	1
9130230L23Rik	637	567	481	653	611	789	712
9130401M01Rik	79	132	114	116	137	147	98
9130409I23Rik	4	12	7	8	22	43	34
9130409J20Rik	1795	2089	1533	1658	2745	2251	2026
9230019H11Rik	2	3	2	1	1	0	2
9230102O04Rik	0	0	0	0	0	0	0
9230104L09Rik	0	0	0	0	0	0	0
9230104M06Rik	5	1	5	5	2	12	0
9230106D20Rik	21	16	11	14	9	13	8
9230109A22Rik	0	0	0	0	0	0	0
9230110C19Rik	7	9	1	15	5	9	4
9230110F15Rik	0	0	0	0	0	0	0
9230112D13Rik	1	0	0	0	0	0	1
9230113P08Rik	5	6	1	1	1	1	4
9330132A10Rik	1	2	2	2	1	0	4
9330151L19Rik	88	80	41	54	55	70	48
9330159F19Rik	8	6	5	5	5	4	4
9330161L09Rik	2	2	3	2	2	0	0
9330182L06Rik	11	6	11	12	6	9	4
9330182O14Rik	0	0	0	0	0	0	0
9430007A20Rik	0	0	0	0	0	0	0
9430015G10Rik	98	110	89	116	109	97	115
9430016H08Rik	371	381	309	336	370	350	376
9430020K01Rik	34	23	29	42	41	10	8
9430025C20Rik	3	4	7	2	4	9	2
9430038I01Rik	621	663	672	530	645	788	664
9430069I07Rik	0	1	1	1	1	2	12
9430076C15Rik	18	11	15	8	11	5	2
9430097D07Rik	0	0	0	0	1	0	1
9530002B09Rik	0	0	0	0	0	0	0
9530003J23Rik	0	0	0	0	1	0	0
9530053A07Rik	3	1	2	1	4	4	2
9530068E07Rik	960	1000	792	943	1026	832	742
9530077C05Rik	21	11	16	21	8	5	8
9630041A04Rik	0	0	0	0	0	0	0
9830107B12Rik	1	1	2	0	1	0	1
9830147E19Rik	17	21	13	17	21	26	12
9930012K11Rik	37	40	27	23	40	22	44
9930021J03Rik	568	543	333	342	579	590	509
9930022D16Rik	0	1	0	1	0	0	1
9930111J21Rik1	16	14	8	7	20	3	9
9930111J21Rik2	143	107	72	46	192	73	94
A130006I12Rik	9	8	1	0	8	9	9
A130010J15Rik	147	160	114	115	160	151	146
A130051J06Rik	81	63	80	77	82	74	77
A130057D12Rik	0	0	0	0	1	0	0
A1bg	0	0	0	0	0	0	0
A1cf	1710	1211	858	1017	1586	1306	961
A230046K03Rik	370	387	246	246	440	299	315
A230050P20Rik	82	90	77	57	101	80	107
A230052G05Rik	0	0	0	1	0	0	0
A230065H16Rik	1	0	0	0	1	0	0
A230072I06Rik	0	0	0	0	0	0	0
A26c2	0	0	0	0	0	0	0
A2m	0	0	0	0	0	0	0
A330017A19Rik	1	0	1	1	4	0	1
A330044P14Rik	6	4	5	5	5	3	10
A330070K13Rik	0	0	0	0	0	0	0
A3galt2	0	0	1	2	2	2	5
A430005L14Rik	392	461	415	525	541	488	571
A430033K04Rik	53	59	39	43	58	62	35
A430060F13Rik	0	0	0	0	0	0	0
A430078G23Rik	16	13	10	12	15	12	7
A430089I19Rik	0	0	0	0	0	0	0
A430105I19Rik	139	112	96	141	40	70	71
A4galt	46	54	36	54	37	18	30
A4gnt	0	3	7	3	4	2	0
A530016L24Rik	0	1	9	73	0	0	0
A530032D15Rik	3	0	0	0	1	0	2
A530064D06Rik	3	5	0	3	8	2	1
A530084C06Rik	93	83	72	84	52	41	38
A530099J19Rik	15	9	1	3	7	2	1
A630001G21Rik	15	11	6	9	28	15	17
A630010A05Rik	25	26	14	24	29	30	23
A630023A22Rik	0	0	0	0	0	0	0
A630033H20Rik	9	1	4	1	0	2	1
A630073D07Rik	2	2	1	3	1	1	1
A630076J17Rik	0	1	1	0	1	1	0
A630095E13Rik	4	1	2	0	3	4	1
A630095N17Rik	0	1	0	1	1	0	0
A730015C16Rik	7	6	5	0	5	3	0
A730017C20Rik	5	3	5	7	2	2	1
A730018C14Rik	0	0	0	0	0	0	0
A730046J19Rik	1	0	0	0	0	0	1
A730049H05Rik	0	0	0	0	0	0	0
A730061H03Rik	41	35	25	35	27	46	24
A730071L15Rik	0	6	1	4	1	3	0
A830005F24Rik	3	1	0	0	1	3	1
A830010M20Rik	47	49	35	45	54	49	60
A830018L16Rik	5	4	7	1	5	3	4
A830031A19Rik	0	0	0	0	0	0	0
A830080D01Rik	87	111	62	69	75	59	92
A930002H24Rik	3	6	1	0	1	4	3
A930003A15Rik	0	0	1	0	0	0	0
A930004D18Rik	6	5	7	6	6	1	1
A930009A15Rik	0	0	0	0	0	0	0
A930011G23Rik	1	1	4	1	0	1	0
A930017K11Rik	0	0	0	1	0	1	1
A930017M01Rik	0	0	0	2	1	0	0
A930018M24Rik	14	7	14	12	4	1	3
A930018P22Rik	0	0	0	0	0	0	0
A930033H14Rik	16	10	6	10	14	14	23
A930035D04Rik	4	7	2	4	5	3	3
AA413626	0	0	1	3	1	1	2
AA414768	4	5	4	8	2	2	7
AA415398	154	116	115	124	108	102	128
AA467197	2139	1983	1366	1465	1224	1047	1015
AA543401	0	0	0	0	0	0	0
AA619741	0	0	0	0	0	0	0
AA623943	0	0	0	0	0	0	0
AA792892	35	20	16	17	21	13	7
AA986860	1040	1312	1472	2061	1054	1098	963
AB124611	6	1	2	0	26	6	7
AC087559.1	0	0	0	0	0	0	0
AC087559.2	0	0	0	0	0	0	0
AC087559.3	0	0	0	0	0	0	0
AC102264.1	0	0	0	0	0	0	0
AC109138.1	24	20	14	17	17	21	31
AC123873.1	0	0	0	0	0	0	0
AC123873.2	0	0	0	0	0	0	0
AC123873.3	0	2	0	0	0	0	0
AC124606.1	0	0	0	0	0	0	0
AC124606.2	0	0	0	0	0	0	0
AC125149.1	0	0	0	0	0	0	0
AC125149.2	0	0	0	0	1	0	0
AC125149.3	1	1	0	1	2	1	3
AC125149.4	0	0	0	0	0	0	0
AC125149.5	0	0	0	0	0	0	0
AC125178.1	0	0	0	0	0	0	0
AC125178.2	2	0	0	0	0	0	0
AC125178.3	0	0	0	0	0	0	0
AC126035.1	0	0	0	0	0	0	0
AC132444.1	0	0	0	0	0	0	0
AC132444.2	0	0	0	0	1	0	0
AC132444.3	0	0	0	0	0	0	0
AC132444.4	0	0	0	0	1	0	0
AC132444.5	0	0	0	0	0	0	0
AC132444.6	12	3	0	1	18	1	1
AC133095.1	0	0	0	0	0	0	0
AC133095.2	0	0	0	0	0	0	0
AC133103.1	0	0	0	0	0	0	0
AC133103.2	0	0	0	0	0	1	0
AC133103.3	0	0	0	0	0	0	0
AC133103.4	0	0	0	0	0	0	0
AC133103.5	0	0	0	0	0	0	0
AC133103.6	0	0	0	0	1	0	0
AC133103.7	0	0	0	0	0	0	0
AC139131.1	0	0	1	0	0	0	0
AC140325.1	0	0	0	0	0	0	0
AC140325.2	0	0	0	0	0	0	0
AC140325.3	0	0	0	0	0	0	0
AC140325.4	0	0	0	0	0	0	0
AC140365.1	0	0	0	0	0	0	0
AC149090.1	2946	2243	1782	2580	1941	2482	2609
AC152063.15	26	17	8	44	7	6	20
AC154679.1	0	0	0	0	0	0	0
AC163611.1	0	0	0	0	0	0	0
AC163611.2	5	0	0	12	8	7	4
AC164084.1	0	0	0	0	0	2	0
AC164084.2	0	0	0	0	0	0	0
AC164084.3	0	0	0	0	0	0	0
AC164883.1	0	0	0	0	0	0	0
AC164883.2	0	0	0	0	0	0	0
AC165294.1	0	0	0	0	0	0	0
AC165294.2	0	0	0	0	0	0	0
AC165294.3	0	0	0	0	0	0	0
AC168977.1	1	0	0	0	1	0	1
AC168977.2	0	0	0	0	0	0	3
AC182748.2	68	66	42	62	58	56	60
AC182748.3	52	55	11	28	40	25	33
AC202135.1	0	0	0	0	0	0	0
AC233742.1	0	0	0	0	0	0	0
AC234645.1	0	0	0	0	0	0	0
AC240971.1	0	2	0	0	0	0	0
AC244694.1	1	0	0	0	0	0	0
AC245272.1	1	0	0	0	2	2	0
AF067061	0	0	0	0	0	0	0
AF067063	0	0	0	0	0	0	0
AF366264	1	0	0	0	0	0	0
AF529169	6	5	1	7	4	4	4
AI182371	4	3	0	4	6	4	3
AI314180	1622	1660	1194	1434	1819	1765	1695
AI413582	231	256	278	281	271	228	247
AI429214	1	6	7	3	5	5	1
AI464131	294	275	333	345	320	297	212
AI467606	107	83	68	59	108	46	50
AI481877	1	6	0	1	0	0	0
AI593442	5	0	8	2	0	1	0
AI597479	201	218	157	182	219	172	142
AI606181	41	68	52	62	68	90	117
AI607873	16	9	14	5	62	3	15
AI661453	1869	1525	1299	1534	1684	1204	927
AI837181	856	803	874	1088	938	626	608
AI846148	268	220	305	309	254	240	274
AI854703	4	2	2	2	6	5	4
AI987944	175	143	128	110	198	134	144
AK010878	149	136	136	139	185	124	167
AK157302	0	0	1	0	0	0	0
AL645739.1	0	0	0	0	0	0	0
AU015228	0	0	0	0	0	0	0
AU015836	0	3	1	1	0	0	1
AU018091	2	2	0	1	0	2	1
AU019823	267	299	182	237	369	262	260
AU021092	0	4	1	8	15	4	5
AU022133	0	0	0	0	1	0	0
AU022252	116	140	128	151	198	131	154
AU022751	0	0	0	0	0	0	0
AU040320	10021	8823	8011	10650	9544	8526	7723
AU041133	32	33	37	33	46	39	40
AV320801	0	0	0	0	0	0	0
AW011738	22	29	23	7	35	15	13
AW146154	93	82	67	77	115	67	86
AW209491	99	86	80	93	131	92	77
AW549877	1177	1014	583	682	937	968	841
AW551984	5	7	1	13	0	3	4
AW554918	40	42	42	48	60	40	47
AW822073	0	0	0	0	0	0	0
AW822252	9	9	16	15	3	8	9
AY074887	1	1	1	1	7	4	4
AY358078	0	0	0	1	0	0	1
AY761184	1399	6578	6479	5827	3420	8407	310
AY761185	0	0	0	0	0	0	0
Aaas	133	171	163	116	148	144	101
Aacs	346	386	329	433	351	323	252
Aadac	5054	4045	2645	3726	5762	5017	4553
Aadacl2	0	0	0	0	0	0	0
Aadacl3	1	0	0	0	0	0	0
Aadat	0	0	0	0	0	0	0
Aaed1	175	126	113	130	148	116	105
Aagab	649	510	418	480	615	410	384
Aak1	882	879	573	729	1034	786	668
Aamdc	1811	1680	1240	1772	1715	1590	1763
Aamp	2232	2332	2144	2729	2559	2505	2630
Aanat	0	0	0	0	1	0	0
Aar2	456	493	436	453	527	418	522
Aard	2	0	4	1	4	0	0
Aars	1578	1617	1484	1613	2455	2052	1997
Aars2	185	228	207	250	206	217	206
Aarsd1	157	213	162	198	280	246	238
Aasdh	73	88	50	87	66	61	63
Aasdhppt	154	198	138	167	223	184	154
Aass	10	5	1	3	1	0	0
Aatf	101	181	146	136	170	128	104
Aatk	46	36	40	70	38	14	19
Abat	1845	1822	1320	1537	2101	1910	1588
Abca1	1308	2314	1605	1644	10548	9636	8028
Abca12	8	7	1	2	11	2	3
Abca13	2	0	1	2	2	0	5
Abca14	10	27	14	20	16	17	45
Abca15	0	0	0	0	0	0	0
Abca16	0	1	0	0	0	3	0
Abca17	0	0	0	1	1	0	0
Abca2	612	592	509	649	549	554	277
Abca3	1085	903	723	1090	1007	858	702
Abca4	8	4	5	17	6	9	4
Abca5	21	23	6	19	12	14	8
Abca6	3	2	1	2	1	1	1
Abca7	1489	1289	1208	1793	1240	1148	1213
Abca8a	52	40	26	27	71	8	25
Abca8b	27	10	9	8	13	13	15
Abca9	15	7	8	14	28	2	4
Abcb10	1608	1718	1234	1532	1559	1382	1377
Abcb11	0	2	2	0	3	1	2
Abcb1a	7877	13175	8519	8194	14204	20144	14833
Abcb1b	12	11	10	16	8	2	4
Abcb4	5	8	1	2	3	1	2
Abcb5	0	0	0	0	0	0	0
Abcb6	652	620	512	634	745	808	713
Abcb7	1207	1171	824	909	1215	1074	1092
Abcb8	1022	1089	909	1007	1125	1025	854
Abcb9	949	779	803	1070	954	787	813
Abcc1	88	75	79	81	83	80	57
Abcc10	816	747	548	918	672	806	834
Abcc12	2	2	0	0	0	0	1
Abcc2	17030	17799	13125	14446	24913	29203	20560
Abcc3	2863	3296	2093	2417	3757	3627	2827
Abcc4	36	33	27	18	36	9	18
Abcc5	345	282	209	321	269	291	147
Abcc6	940	551	531	1489	711	677	812
Abcc8	18	12	20	16	17	15	8
Abcc9	292	191	211	335	30	98	64
Abcd1	4902	4474	3649	4757	5202	4690	4490
Abcd2	10	8	10	57	8	3	1
Abcd3	6055	6901	4538	4942	8633	9312	10013
Abcd4	499	493	445	586	491	491	398
Abce1	471	649	474	523	786	620	608
Abcf1	2297	2393	2117	2323	2770	2486	2466
Abcf2	396	499	390	476	514	500	458
Abcf3	922	1010	820	1045	1091	1062	843
Abcg1	38	28	45	23	624	281	245
Abcg2	3186	2749	1841	2384	2870	2673	2434
Abcg3	40	23	24	11	89	15	23
Abcg4	11	9	9	19	6	2	6
Abcg5	13455	13156	10405	13770	26585	27604	25100
Abcg8	12084	9549	8822	9942	21456	20719	16812
Abhd10	117	163	137	113	144	137	149
Abhd11	905	1038	832	1081	1065	1131	1389
Abhd12	3324	2728	2695	2475	2896	2549	2340
Abhd12b	6	7	5	7	3	1	5
Abhd13	955	1015	747	745	1243	1023	917
Abhd14a	184	263	236	310	250	277	231
Abhd14b	937	946	711	970	994	845	864
Abhd15	72	57	67	100	121	76	70
Abhd16a	1817	1884	2071	2383	1809	1614	1498
Abhd16b	0	1	0	0	0	0	2
Abhd17a	3880	3324	4841	5170	4298	3869	3711
Abhd17b	691	668	592	458	697	672	615
Abhd17c	4251	3810	3493	3387	3687	3753	3669
Abhd18	532	505	332	402	524	496	508
Abhd2	19006	22217	17475	16384	17373	13735	10895
Abhd3	2816	2311	1612	2043	2926	2518	2253
Abhd4	2495	1943	1744	2041	2536	2151	1957
Abhd5	543	573	506	595	598	482	429
Abhd6	2616	2910	2664	2668	4816	4803	4609
Abhd8	99	90	116	94	85	45	62
Abi1	2104	2010	1555	1574	2267	1921	1607
Abi2	68	81	67	53	59	76	65
Abi3	848	648	693	499	849	642	616
Abi3bp	111	106	79	104	24	42	34
Abl1	2744	2365	2453	2681	2657	2526	1785
Abl2	184	179	118	145	237	195	166
Ablim1	1933	1701	1518	1551	2239	1927	1909
Ablim2	50	25	62	68	24	20	41
Ablim3	21	7	7	22	19	11	5
Abo	0	0	0	0	0	0	1
Abr	7878	6991	5312	6337	7565	6499	5771
Abra	7	2	1	2	1	0	2
Abracl	528	672	633	614	699	639	764
Abt1	184	196	194	239	268	232	260
Abtb1	896	717	674	889	716	701	681
Abtb2	53	51	37	59	38	24	22
Acaa1a	8097	8608	7413	8567	9687	10531	11086
Acaa1b	1329	1336	982	1505	4372	5401	5975
Acaa2	5610	6009	4247	5501	8721	8000	10353
Acaca	220	222	215	675	507	387	426
Acacb	76	194	169	182	355	492	414
Acad10	303	230	247	263	294	261	248
Acad11	4826	3857	2971	3719	5193	4818	3852
Acad12	562	383	415	466	494	358	377
Acad8	417	424	322	389	448	415	386
Acad9	462	577	443	505	595	511	456
Acadl	3438	3593	2232	3022	7384	5872	7424
Acadm	3495	3852	3052	3733	4504	4415	4831
Acads	1263	1342	1191	1333	1649	1712	1591
Acadsb	220	262	169	231	223	155	153
Acadvl	5287	5689	5014	5596	7919	7809	7840
Acan	0	0	0	1	0	0	0
Acap1	257	244	240	107	303	165	288
Acap2	1425	1358	1016	1026	1308	1084	918
Acap3	191	168	195	204	198	204	192
Acat1	4363	4243	3236	4198	4607	3768	3152
Acat2	357	450	319	405	382	384	360
Acat3	37	29	9	6	20	21	35
Acbd3	797	875	702	724	859	797	637
Acbd4	3941	3646	3812	4673	3979	3621	3832
Acbd5	1930	1628	1270	1398	2065	1897	1754
Acbd6	250	316	285	306	334	311	324
Acbd7	0	0	0	1	0	0	2
Accs	71	39	41	40	56	52	68
Accsl	0	0	0	1	0	0	1
Acd	211	231	220	229	251	192	201
Ace	48078	51020	43279	72510	49939	44526	38866
Ace2	45196	49597	36796	44204	40015	36157	33664
Ace3	5	6	0	6	2	2	3
Acer1	315	302	279	301	325	302	295
Acer2	111	169	123	137	174	188	109
Acer3	192	228	157	204	265	249	274
Ache	115	90	91	125	64	73	100
Acin1	2134	2216	1976	2238	2289	2225	2114
Ackr1	3	5	7	1	3	1	0
Ackr2	3	3	2	1	7	5	3
Ackr3	34	25	16	25	35	11	5
Ackr4	70	60	70	102	23	29	40
Acly	749	748	881	1843	851	635	433
Acmsd	4	2	2	0	5	3	0
Acnat1	443	292	192	305	432	259	231
Acnat2	1	0	0	0	0	0	0
Aco1	6355	6930	5422	6424	7711	7266	6454
Aco2	18037	19063	15304	17755	19004	18240	18260
Acod1	0	0	0	0	10	2	0
Acot1	123	443	294	138	1838	2207	2530
Acot10	0	0	0	0	0	0	0
Acot11	1916	1957	1413	1785	1984	1941	2053
Acot12	2099	2773	2713	2592	2781	2933	2998
Acot13	936	911	749	1055	1172	1044	1245
Acot2	154	225	188	157	657	733	797
Acot3	1	3	4	7	21	22	28
Acot4	374	403	300	323	703	812	974
Acot5	0	0	0	1	0	2	3
Acot6	41	46	41	39	71	73	106
Acot7	993	1011	1054	1020	867	913	823
Acot8	1010	1039	1009	1000	1424	1427	1739
Acot9	929	986	656	713	903	859	838
Acox1	21620	19793	14634	16848	26343	24438	24485
Acox2	223	342	349	304	580	866	741
Acox3	2036	1531	1255	1345	1471	1334	1122
Acoxl	15	6	10	8	18	13	10
Acp1	912	1114	866	935	1193	1132	1020
Acp2	1007	994	814	975	1110	888	958
Acp5	2804	2546	2086	2851	3165	2679	2764
Acp6	2228	2263	1719	2366	2250	2463	2349
Acp7	0	0	0	0	0	0	0
Acpp	304	200	136	164	293	246	154
Acpt	0	0	0	0	1	0	0
Acr	0	0	0	0	2	0	0
Acrbp	176	134	116	145	110	224	173
Acrv1	1	0	1	1	3	7	1
Acsbg1	43	37	54	16	35	24	55
Acsbg2	0	0	0	0	0	1	2
Acsf2	4386	3803	3636	3256	4082	3829	2457
Acsf3	1181	1121	934	1227	1156	1043	964
Acsl1	1850	1750	1000	1861	1973	1665	1743
Acsl3	364	561	458	463	1261	1972	1388
Acsl4	67	65	45	33	112	55	68
Acsl5	38016	43014	31129	35161	41697	40960	39772
Acsl6	516	229	76	90	118	53	52
Acsm1	0	0	0	0	0	0	0
Acsm2	2	11	5	4	6	6	8
Acsm3	50	64	36	36	62	65	42
Acsm4	0	0	0	0	1	1	0
Acsm5	347	333	254	282	395	504	571
Acss1	672	698	610	680	992	1038	1080
Acss2	620	655	484	879	627	610	458
Acss3	219	227	137	217	293	247	297
Acta1	147	69	92	140	79	37	16
Acta2	5259	3795	4833	5454	868	1559	1039
Actb	71972	92700	60645	76624	76075	57603	71679
Actbl2	0	0	0	0	0	0	0
Actc1	0	1	0	3	5	4	0
Actg-ps1	1	1	2	1	1	0	0
Actg1	33226	44961	29656	35887	37590	25114	28454
Actg2	2716	1765	2537	3121	377	796	483
Actl10	1	0	0	1	0	0	0
Actl11	4	2	0	0	2	2	1
Actl6a	411	575	511	513	656	549	508
Actl6b	3	8	1	1	3	2	2
Actl7a	0	1	2	0	0	0	0
Actl7b	0	0	0	0	0	0	0
Actl9	0	0	0	0	0	0	0
Actn1	943	837	928	1069	743	571	347
Actn2	39	58	78	32	51	33	45
Actn3	1	3	2	6	2	1	1
Actn4	29314	25682	23865	26902	26998	20481	17204
Actr10	736	795	660	728	914	795	768
Actr1a	3476	3354	3082	3428	3559	3127	2936
Actr1b	2367	2260	2027	2438	2683	2066	1764
Actr2	3864	3980	3444	3229	4703	3746	3631
Actr3	9377	9354	7278	7789	10231	9014	9079
Actr3b	4	0	5	5	0	0	0
Actr5	157	139	149	193	176	170	172
Actr6	28	50	25	36	54	30	53
Actr8	263	271	211	236	267	239	225
Actrt1	0	0	0	0	0	0	0
Actrt2	0	0	0	0	0	0	0
Actrt3	1	1	0	1	1	0	2
Acvr1	298	308	181	265	329	318	236
Acvr1b	2086	2116	1607	1783	2155	2120	1861
Acvr1c	47	61	29	66	38	39	27
Acvr2a	965	884	652	692	978	840	660
Acvr2b	37	38	48	44	27	50	41
Acvrl1	114	51	60	83	236	50	34
Acy1	3020	3277	3002	4214	3426	4246	5051
Acy3	2663	2982	2684	2727	2234	2153	1578
Acyp1	90	146	113	134	134	124	116
Acyp2	21	14	31	26	19	21	34
Ada	77003	58610	64118	47562	47300	23940	9775
Adad1	0	0	0	0	0	0	0
Adad2	14	14	8	17	7	7	4
Adal	78	58	43	42	101	116	60
Adam10	1719	1859	1369	1403	1793	1644	1441
Adam11	45	35	41	44	43	29	41
Adam12	14	10	7	6	13	7	10
Adam15	480	382	456	561	356	359	291
Adam17	606	515	431	505	630	466	442
Adam18	0	0	0	0	0	0	0
Adam19	183	107	120	76	290	65	118
Adam1a	93	91	83	110	105	109	140
Adam1b	0	0	0	1	0	0	4
Adam2	20	6	7	7	3	5	11
Adam20	0	0	0	0	0	0	0
Adam21	4	4	2	3	4	7	7
Adam22	51	35	20	30	24	18	18
Adam23	53	29	26	27	28	36	22
Adam24	0	0	0	0	0	0	0
Adam25	0	0	0	0	0	0	0
Adam26a	0	0	0	0	0	0	0
Adam26b	0	0	0	0	0	0	0
Adam28	3	1	2	4	6	3	3
Adam29	0	0	0	0	0	0	0
Adam3	0	0	0	0	0	0	0
Adam30	0	0	0	0	0	0	0
Adam32	0	1	0	0	0	0	0
Adam33	86	54	48	167	18	21	30
Adam34	0	0	0	0	0	0	0
Adam39	0	0	0	0	0	0	0
Adam4	46	24	20	34	29	31	66
Adam5	0	1	0	0	0	0	0
Adam6a	0	0	0	0	0	0	0
Adam6b	0	0	0	2	1	0	1
Adam7	2	0	3	1	1	3	1
Adam8	20	16	12	12	41	7	10
Adam9	503	548	388	471	636	506	409
Adamdec1	319	198	140	83	963	167	188
Adamts1	22	21	15	35	27	11	7
Adamts10	130	95	93	71	211	55	102
Adamts12	5	5	2	8	10	5	3
Adamts13	17	12	11	6	18	9	11
Adamts14	10	10	3	6	34	1	10
Adamts15	92	116	97	84	208	188	141
Adamts16	0	1	2	0	0	0	0
Adamts17	18	18	16	13	22	12	11
Adamts18	2	2	0	3	8	0	2
Adamts19	2	1	4	2	1	2	0
Adamts2	56	23	40	74	43	26	42
Adamts20	1	1	1	0	0	0	0
Adamts3	0	0	0	5	0	0	0
Adamts4	7	5	1	10	23	5	0
Adamts5	26	8	16	18	6	5	11
Adamts6	9	6	2	1	12	4	3
Adamts7	12	6	10	19	18	2	1
Adamts8	52	35	48	65	13	9	15
Adamts9	21	12	16	28	16	11	0
Adamtsl1	45	24	56	69	11	14	10
Adamtsl2	6	2	3	3	14	1	1
Adamtsl3	58	38	48	74	4	33	7
Adamtsl4	116	73	90	123	128	63	45
Adamtsl5	2591	2564	2049	3302	2074	2615	2773
Adap1	5875	6589	6949	9000	5958	5083	4838
Adap2	808	833	500	676	829	676	599
Adar	1300	1248	1119	1222	1286	1179	1333
Adarb1	8	4	7	15	17	4	4
Adarb2	4	6	10	2	7	3	7
Adat1	62	77	52	62	76	67	102
Adat2	45	64	52	43	60	55	36
Adat3	166	140	160	198	203	246	203
Adck1	248	226	234	239	273	224	221
Adck2	388	407	336	429	370	416	311
Adck3	432	577	393	504	459	374	285
Adck4	606	635	647	728	645	584	562
Adck5	2192	1874	2183	2880	2168	1789	1937
Adcy1	39	35	15	33	12	20	4
Adcy10	1	4	0	2	3	4	5
Adcy2	14	16	13	4	13	9	4
Adcy3	60	58	57	59	26	55	29
Adcy4	26	35	37	36	48	18	26
Adcy5	373	279	402	605	87	124	93
Adcy6	3728	3246	2868	4098	3535	3597	3409
Adcy7	223	153	136	78	252	101	121
Adcy8	33	41	39	28	29	23	8
Adcy9	352	271	215	322	325	217	115
Adcyap1	0	0	0	0	0	0	0
Adcyap1r1	56	25	23	45	2	10	12
Add1	3055	3176	2515	3294	3190	2322	2022
Add2	21	4	9	22	2	1	0
Add3	1248	1746	1267	1585	1724	1395	1274
Adgb	5	2	0	4	8	1	0
Adgra1	0	0	4	2	0	0	1
Adgra2	179	107	154	245	67	41	43
Adgra3	1002	1020	873	933	1018	849	739
Adgrb1	13	19	19	20	5	7	12
Adgrb2	15	5	5	24	1	2	2
Adgrb3	17	9	3	15	7	3	7
Adgrd1	623	772	534	542	426	535	409
Adgrd2-ps	0	0	0	0	0	0	0
Adgre1	74	37	22	23	114	17	17
Adgre4	20	7	8	1	18	4	0
Adgre5	261	226	175	177	354	156	138
Adgrf1	5	6	4	6	7	3	0
Adgrf2	1	1	0	0	2	1	1
Adgrf3	0	1	0	0	1	0	1
Adgrf4	2	0	4	1	2	1	1
Adgrf5	56	34	29	47	177	27	22
Adgrg1	392	332	266	360	422	272	237
Adgrg2	13	17	5	9	8	17	19
Adgrg3	17	4	17	6	15	9	2
Adgrg4	78	49	45	24	50	66	40
Adgrg5	186	146	145	76	223	71	181
Adgrg6	35	34	35	51	29	23	20
Adgrg7	4881	3888	2458	3160	3955	2876	2909
Adgrl1	170	141	162	251	133	85	77
Adgrl2	177	205	171	160	198	170	97
Adgrl3	28	20	3	11	40	30	17
Adgrl4	3	8	14	10	86	6	7
Adgrv1	25	18	13	8	13	19	9
Adh1	18028	18212	14427	16199	28285	29863	38676
Adh4	1298	949	586	667	1043	829	756
Adh5	1413	1504	1191	1403	1874	1561	1603
Adh6-ps1	3	3	1	0	1	0	1
Adh6a	35462	28328	20521	27145	25256	21151	23473
Adh6b	4	6	2	2	2	2	0
Adh7	53	50	38	27	74	103	113
Adhfe1	10	10	12	42	11	18	17
Adi1	143	205	160	159	250	226	169
Adig	0	1	11	31	0	1	2
Adipoq	4	15	36	518	0	0	7
Adipor1	3818	3542	3126	3709	3897	3274	2890
Adipor2	13225	8667	6864	8876	12714	10731	9451
Adk	701	857	674	679	899	828	758
Adm	50	51	64	62	42	17	17
Adm2	0	0	1	0	0	0	1
Adnp	879	807	791	691	1060	994	701
Adnp2	308	287	217	249	296	241	231
Ado	234	244	225	259	344	224	190
Adora1	19	16	14	63	16	15	5
Adora2a	55	34	39	40	66	39	41
Adora2b	427	375	306	514	540	398	512
Adora3	34	13	17	15	24	19	9
Adpgk	97	135	81	68	160	109	104
Adprh	647	672	558	665	599	476	465
Adprhl1	1	4	3	3	12	18	23
Adprhl2	291	374	439	421	417	401	456
Adprm	980	803	750	719	901	951	866
Adra1a	5	0	0	3	4	1	2
Adra1b	2	0	3	4	2	0	0
Adra1d	0	0	0	1	3	0	0
Adra2a	97	136	133	147	192	148	98
Adra2b	16	5	5	31	6	3	8
Adra2c	4	3	4	4	8	1	1
Adrb1	31	31	55	25	37	12	16
Adrb2	24	22	16	24	22	18	29
Adrb3	26	27	30	228	7	15	11
Adrbk1	1648	1655	1629	1688	2147	1611	1400
